assessed_entity_id,assurance_exception_count,high_severity_finding_count,control_maturity_score,months_since_independent_assurance
VEN-02648,3,1,1.9663090868488864,7.922142607372337
VEN-02649,0,0,3.6214276750843455,24.38926277691219
VEN-02650,2,0,3.658164111700925,14.010646245221114
VEN-02651,1,0,3.9823810471749344,9.845432571227205
VEN-02652,1,0,2.633411286302877,8.751089615665116
VEN-02653,0,0,3.3827897621521,15.86711088529692
VEN-02654,1,0,4.308277789203173,9.719276815547769
VEN-02655,2,0,4.116875161386561,17.98761660612002
VEN-02656,2,0,2.766430656276764,20.950458924922003
VEN-02657,0,0,2.901362144130725,44.6808857219615
VEN-02658,0,0,3.616433742126276,36.63864943311345
VEN-02659,0,0,3.586627220682054,8.884496443417975
VEN-02660,1,0,3.4463865554613387,14.971665614408192
VEN-02661,1,0,4.793096885630168,7.10771570300816
VEN-02662,2,0,4.4553151351067,12.566269613160031
VEN-02663,1,0,4.392123254763173,9.359878062545292
VEN-02664,1,1,3.4222676815248927,7.400550152472043
VEN-02665,2,0,3.374024080073072,21.83779125134386
VEN-02666,1,0,4.057303841408484,12.241214794087153
VEN-02667,1,0,3.3763051944059064,4.856536992358878
VEN-02668,1,0,3.420363650141373,11.767424206992915
VEN-02669,0,0,2.913690340873276,13.718953723407676
VEN-02670,2,1,2.8249591213891234,13.049637284040765
VEN-02671,4,0,3.349647309709829,13.06731397832103
VEN-02672,0,0,3.768017020108316,12.929310659480182
VEN-02673,0,0,4.525891275067327,12.04286597000752
VEN-02674,3,1,4.370922364745226,22.995441624881817
VEN-02675,0,0,2.7520158248882005,12.41808151731052
VEN-02676,0,0,3.2507831260087423,18.966534070150104
VEN-02677,1,0,4.608634627861437,6.46268301303837
VEN-02678,3,0,4.182336301475073,12.213093930415312
VEN-02679,4,0,4.261591773297608,15.52267981672474
VEN-02680,1,0,2.7227701010721423,13.233626945065806
VEN-02681,0,0,3.6778934134996426,8.734460803683598
VEN-02682,1,0,3.7561683140467146,6.658660220417794
VEN-02683,0,0,3.688629080845538,14.348481360215578
VEN-02684,1,0,4.231457053517296,15.003883089382263
VEN-02685,2,0,2.5340279513484782,11.548338199891088
VEN-02686,1,0,3.2092874386967183,11.29154225602052
VEN-02687,2,0,3.0660974691966283,13.31027518769649
VEN-02688,2,0,4.492123984036358,27.58246041696782
VEN-02689,2,0,3.8036236216254182,31.846584907897924
VEN-02690,5,1,4.24961887456999,11.736499806918316
VEN-02691,1,0,2.956893587385917,5.88980236360827
VEN-02692,0,0,2.417130593015047,13.781450787265111
VEN-02693,2,2,2.6485068341627205,10.470556244437436
VEN-02694,1,1,4.434968490776102,13.10746426472544
VEN-02695,0,0,4.3195409789337,17.789507604491252
VEN-02696,0,0,3.874269015481095,13.12209013903769
VEN-02697,2,1,3.9015446664658553,2.208746562343862
VEN-02698,0,0,3.4493607339699697,2.943329299471882
VEN-02699,2,0,3.0604193756883373,13.123295221125389
VEN-02700,1,0,3.547795760060335,2.0082925244621013
VEN-02701,1,0,2.3015758678335625,6.479107991301773
VEN-02702,0,0,3.1627133723339678,13.828595562147571
VEN-02703,0,0,5.0,20.165987864087032
VEN-02704,1,0,3.44345579738276,11.152877045231024
VEN-02705,1,0,3.403125854575501,11.397000264790314
VEN-02706,3,0,3.8241593572070136,10.142693517672882
VEN-02707,2,0,2.9088879984939515,1.7735874015537465
VEN-02708,0,0,2.688127475566342,22.97814207462125
VEN-02709,0,0,3.785535720491479,10.095487504632674
VEN-02710,0,0,3.669508740426145,9.433346681374848
VEN-02711,1,0,3.195808647844741,16.773416656239043
VEN-02712,2,0,1.3905771452813287,9.20950294395886
VEN-02713,0,0,5.0,15.709703152775427
VEN-02714,2,0,5.0,30.0713293581149
VEN-02715,1,0,4.589070461798645,7.660615949842914
VEN-02716,1,0,2.7892209378112103,23.88072449068251
VEN-02717,5,0,2.776734692184782,4.337669471829575
VEN-02718,3,1,3.197876323237146,4.867858744516364
VEN-02719,1,1,2.9126869036136185,19.51057837803144
VEN-02720,2,1,1.890035967407842,10.92915193117016
VEN-02721,0,0,3.185639572059813,4.668429697375403
VEN-02722,1,1,3.473845314444243,9.49022545126268
VEN-02723,2,0,2.513781833356299,10.738190373858233
VEN-02724,1,0,3.62999611172064,12.515891692675904
VEN-02725,4,2,3.5765518299113928,25.46976259688253
VEN-02726,1,0,4.332685978550838,11.040475382819311
VEN-02727,0,0,3.2748354349445608,10.895927664902292
VEN-02728,2,0,4.972052261213104,19.53506384108065
VEN-02729,1,0,3.7203240012223233,18.714790739098763
VEN-02730,0,0,3.3273678457013967,2.4695004757761807
VEN-02731,2,1,4.644016370531224,19.529659992636677
VEN-02732,1,0,3.830176281453904,7.057205831437901
VEN-02733,2,2,3.102767873866505,7.503376940164796
VEN-02734,0,0,3.5186535025822843,22.791782193209784
VEN-02735,0,0,4.325808694772082,19.30130244148325
VEN-02736,2,0,3.836461418652781,15.191769194189586
VEN-02737,2,0,3.921506907113296,11.167742875853198
VEN-02738,3,0,4.331789581813547,9.90017506381212
VEN-02739,2,0,2.771757853492176,9.912869429620086
VEN-02740,0,0,3.199579275777813,27.16370386493879
VEN-02741,0,0,3.993207947214616,41.083138874993054
VEN-02742,0,0,4.707105349199481,6.267426900400065
VEN-02743,0,0,3.7283655069547934,3.5322375887486346
VEN-02744,0,0,4.448791597219126,5.296835453276553
VEN-02745,2,0,3.564754607852225,25.296248746326462
VEN-02746,4,1,4.230308842644114,12.1320612769739
VEN-02747,2,1,3.202169923083848,13.1753632014851
VEN-02748,0,0,4.290078648377783,12.52838497303256
VEN-02749,1,0,3.1272066250563864,27.19616781628881
VEN-02750,3,0,3.982123613423276,20.65062622421424
VEN-02751,0,0,2.321778743317056,10.977762970730938
VEN-02752,1,0,2.987731061930718,4.75120893371946
VEN-02753,0,0,3.975070661282999,21.0967581595561
VEN-02754,0,0,2.357294707271532,11.331478945101082
VEN-02755,2,0,2.5296644196655698,22.08873307710934
VEN-02756,3,2,2.928680854403426,24.69039787841924
VEN-02757,3,1,3.0977127314152586,12.366260568167704
VEN-02758,4,0,2.989916932587498,16.062061032298132
VEN-02759,2,0,2.9375425575955947,13.371288144310252
VEN-02760,1,0,3.417548906305632,6.40919048853807
VEN-02761,2,0,3.82640285570584,15.711698935594512
VEN-02762,2,0,2.8633160229765986,20.628520619375564
VEN-02763,3,0,4.345909207189561,22.22901132166026
VEN-02764,0,0,3.065050796981796,14.009889846644912
VEN-02765,2,1,3.8282044432565128,14.620812117944345
VEN-02766,2,0,2.725484053388951,1.033960191053665
VEN-02767,0,0,2.679515348925626,18.694018136700645
VEN-02768,2,1,3.4177584339487788,12.481281191746127
VEN-02769,0,0,2.2520947114574703,26.94227544320662
VEN-02770,0,0,3.9625270183605537,9.081256682909167
VEN-02771,2,1,3.0952932785193035,12.477865064681035
VEN-02772,4,1,4.150881072660584,36.7868876894912
VEN-02773,0,0,3.1144966203772357,8.576406863455125
VEN-02774,3,0,4.042499996027788,12.217094344657252
VEN-02775,0,0,3.0570906805448645,12.008300400160245
VEN-02776,0,0,4.290312776504615,13.31851979749283
VEN-02777,1,0,3.8114429012132898,21.63925546868581
VEN-02778,1,0,3.699535680432565,14.377254533354751
VEN-02779,0,0,4.372245381966423,17.536379942313054
VEN-02780,4,2,4.714625218115789,12.482425797099983
VEN-02781,3,0,4.559972935075209,3.5498693270858563
VEN-02782,1,1,4.452082324833994,16.60182579881541
VEN-02783,0,0,3.9851759375866553,12.42544226321532
VEN-02784,1,1,4.009287140905899,22.49156100194551
VEN-02785,0,0,3.8054722156576153,7.498772419911496
VEN-02786,1,0,3.337718171479477,1.6611843206869903
VEN-02787,0,0,3.8498311385246047,6.697471476305231
VEN-02788,4,1,4.505975645021589,3.137442513546593
VEN-02789,0,0,3.692581390706844,38.88573888705185
VEN-02790,2,2,3.380344418397482,10.90344129926269
VEN-02791,2,0,4.550130896686067,15.628521933988695
VEN-02792,2,0,2.406162028813835,13.1315168297199
VEN-02793,2,0,3.287346696389283,10.632731915111457
VEN-02794,2,0,3.6237354369564887,20.384184236620285
VEN-02795,1,0,4.579850105652721,13.275688736373942
VEN-02796,3,1,2.5479690342311843,6.118129299299463
VEN-02797,1,0,3.766823317740288,17.336197049037384
VEN-02798,1,0,3.4598508551090825,6.669072215921887
VEN-02799,0,0,3.0346698800939227,16.946625482445892
VEN-02800,0,0,2.3332548755075284,8.517283123335497
VEN-02801,0,0,4.330133860254343,13.26902583602571
VEN-02802,1,0,2.956459941497157,2.244632077439902
VEN-02803,1,1,4.808796566052651,1.442178663399634
VEN-02804,0,0,3.588235779204644,15.009507517882902
VEN-02805,1,0,3.091892416186012,2.1996771074949635
VEN-02806,0,0,3.316297503740453,9.89059056617811
VEN-02807,2,1,3.101529796075768,14.351953468527366
VEN-02808,0,0,3.8632067868961215,18.62508744231925
VEN-02809,2,0,3.686221220666352,6.210864414427872
VEN-02810,1,0,3.470759118530953,20.010192281988747
VEN-02811,1,0,4.43193224897743,10.76418236286752
VEN-02812,2,1,2.962293851070392,40.05276524182023
VEN-02813,1,0,3.0660093160319284,15.432761029597655
VEN-02814,0,0,3.77796427286926,27.48307599327253
VEN-02815,1,0,3.647471067003595,10.37000970802115
VEN-02816,1,0,4.458117494222429,3.741905113971825
VEN-02817,3,1,2.984596007194054,11.294872872607604
VEN-02818,1,0,3.772422622919645,1.034503689914372
VEN-02819,0,0,4.846892771255321,10.044951441693016
VEN-02820,1,0,3.1005728275697035,19.62327635738807
VEN-02821,3,0,2.1566875010635105,2.570473819436764
VEN-02822,1,1,3.77954117621418,17.292522432338956
VEN-02823,2,0,3.098009445242751,15.489846356965886
VEN-02824,1,1,4.643177039959564,5.4837819608107
VEN-02825,0,0,3.2696237912148645,10.137066104310025
VEN-02826,4,0,3.274652509330474,5.261329184607135
VEN-02827,1,0,4.410683433189544,42.11754135016655
VEN-02828,1,0,3.896062342270164,6.996229130534862
VEN-02829,1,0,2.365599116599109,4.801279668984953
VEN-02830,0,0,4.323249323096293,38.69920449853347
VEN-02831,2,0,4.203234898894863,21.317662956550222
VEN-02832,0,0,3.65359013411002,23.05327476214691
VEN-02833,3,0,3.170600647727375,8.641306834144782
VEN-02834,0,0,2.592018095476176,9.185197946579748
VEN-02835,1,0,4.043249951521278,8.780021792588304
VEN-02836,2,0,2.799290077434954,7.971979308309238
VEN-02837,1,0,3.423389280992929,15.582029269079015
VEN-02838,1,0,2.1179362238518635,13.404465964868589
VEN-02839,2,0,3.0371111313401458,20.380908335992626
VEN-02840,3,0,4.501349733545489,6.4584647968904205
VEN-02841,2,0,3.922791399175036,7.80377177431706
VEN-02842,0,0,4.336776842259766,5.93988551119226
VEN-02843,2,0,3.2057267678049506,8.239504739671375
VEN-02844,1,0,3.980701105917856,10.186136600787425
VEN-02845,3,0,3.784197839738911,11.1505837951099
VEN-02846,2,0,1.759818350872731,10.019518956222658
VEN-02847,0,0,2.590571995250995,5.90157068549119
VEN-02848,2,1,2.869837279381301,16.516123999238342
VEN-02849,0,0,3.1414194033395493,17.850261974320862
VEN-02850,0,0,3.697861862343192,8.458757423158323
VEN-02851,0,0,3.2654556446566434,6.50588891790875
VEN-02852,2,0,3.311130278224114,9.66792443435454
VEN-02853,1,0,3.171425276447475,5.492126439418415
VEN-02854,1,0,1.7868058404044602,7.263751902049714
VEN-02855,1,0,4.003997942570599,43.66610878001172
VEN-02856,3,0,2.8076326344461795,1.2954135529011117
VEN-02857,1,0,3.069930468053464,9.478567277247564
VEN-02858,0,0,4.813488550642993,6.629629336458499
VEN-02859,0,0,3.5515974801623327,6.010576184172312
VEN-02860,1,0,3.726399061266764,20.220294956398916
VEN-02861,3,1,2.367481828487211,12.388059796444193
VEN-02862,3,2,3.046307978431443,17.81307052455645
VEN-02863,2,1,2.2594642873292248,5.494795719635437
VEN-02864,2,0,3.833257842196725,24.482284543201438
VEN-02865,1,0,4.160211709927459,8.377321455300818
VEN-02866,0,0,3.681199633560991,19.777538072390367
VEN-02867,1,0,3.6509710106217543,29.09026203042805
VEN-02868,3,0,4.628741715395687,19.913604692673747
VEN-02869,3,0,2.869761825015969,29.3017621336284
VEN-02870,3,0,3.91100157545774,11.855743945998883
VEN-02871,3,1,3.0356391307029726,18.194966307171786
VEN-02872,1,1,4.890449345743929,7.557457967855181
VEN-02873,1,0,3.4663430450305306,12.628010403692771
VEN-02874,2,1,2.6654490476807844,3.96177989580252
VEN-02875,2,1,4.076631779584615,4.028280720620343
VEN-02876,0,0,4.594188397567232,9.616106935513324
VEN-02877,5,1,3.829589274243935,12.345743652972835
VEN-02878,3,1,3.3654875503203736,15.23593316449056
VEN-02879,2,1,4.051961709348701,23.064439030427643
VEN-02880,0,0,4.52524397194259,25.062846603003152
VEN-02881,2,1,2.6580368719094025,12.78688283408669
VEN-02882,0,0,3.408545422509784,15.916040302152089
VEN-02883,2,1,1.988190114232066,4.566614061688212
VEN-02884,2,0,4.282295118439722,11.64753052590438
VEN-02885,1,0,2.119618802464432,11.686896856633064
VEN-02886,2,0,3.2694202023232446,13.849707606853167
VEN-02887,1,0,3.3079946892229724,8.280023648721297
VEN-02888,2,1,4.509187664749653,8.675878177299087
VEN-02889,1,0,4.418593065810859,10.618400142154682
VEN-02890,2,1,2.985975096875376,3.7321435043886
VEN-02891,2,0,3.796464549350212,7.28190025801176
VEN-02892,1,0,3.7029215403021767,1.0297124859302966
VEN-02893,0,0,3.157681850905583,5.05971515629845
VEN-02894,1,0,3.0647635502568327,16.638021484152265
VEN-02895,0,0,3.5701221944729404,4.460027321474961
VEN-02896,1,0,3.073008226295282,5.678387888978853
VEN-02897,0,0,2.892440469793756,7.784901356082299
VEN-02898,0,0,3.3081931888325693,11.97265091366796
VEN-02899,1,0,3.435687497216839,0.9949315001828004
VEN-02900,2,0,4.450754802598372,8.174264475208721
VEN-02901,0,0,4.7287305217561135,1.294933746821494
VEN-02902,3,0,2.766691022205969,6.020173921142743
VEN-02903,1,0,3.408248452383776,6.6229995155679
VEN-02904,1,1,2.898052583041413,3.873978670206889
VEN-02905,2,1,1.1781589817984317,8.977226049073371
VEN-02906,2,1,2.730177040517442,7.502838832452214
VEN-02907,1,0,2.508260106464969,13.263667407377564
VEN-02908,2,1,2.414367311884116,13.348729245317086
VEN-02909,0,0,2.960149246442877,5.820575174838484
VEN-02910,0,0,2.437602946838472,11.481855415419911
VEN-02911,1,0,3.2669711430274506,4.473682226954458
VEN-02912,0,0,3.62564591909053,3.767010442916744
VEN-02913,3,1,3.0118219586218427,12.560172442235492
VEN-02914,2,1,2.491359875945528,4.590946316541077
VEN-02915,4,2,3.681272567050664,14.047123908299824
VEN-02916,0,0,4.434389335288906,7.0651665121485925
VEN-02917,0,0,3.219789543790893,20.91026326175969
VEN-02918,2,0,2.9179699604697027,34.69486447853636
VEN-02919,2,0,4.130757195053713,2.5150058107434345
VEN-02920,1,0,3.469755890302459,8.530284494236552
VEN-02921,3,1,4.215451219513552,9.149262001871389
VEN-02922,1,0,3.3943686570649816,14.624507107303057
VEN-02923,2,1,2.408181090871001,17.862324866236257
VEN-02924,0,0,4.351163108412836,24.79269032997444
VEN-02925,2,1,2.522425454025624,7.974710668821229
VEN-02926,1,1,4.096540867217834,18.64785514903113
VEN-02927,1,0,3.4098803163918365,2.5116444502222284
VEN-02928,0,0,5.0,6.798549830896175
VEN-02929,0,0,3.112744960834416,15.388784513582111
VEN-02930,4,1,2.8650257888214794,26.64706014818678
VEN-02931,0,0,3.3614347110611584,10.047338000450804
VEN-02932,0,0,3.7525762165734458,3.855476741624861
VEN-02933,1,1,3.5143090841665066,9.1656558504145
VEN-02934,0,0,2.201154479873151,20.282021497826136
VEN-02935,1,0,4.721067939682464,27.060004476615564
VEN-02936,0,0,4.086001836574866,8.252812030115754
VEN-02937,1,0,3.662189665325857,9.651650159613524
VEN-02938,0,0,3.3549434156789912,3.909108021258487
VEN-02939,1,0,3.899449035235799,19.928330071114928
VEN-02940,0,0,2.825747408504232,18.375172195616944
VEN-02941,1,1,3.3504127146644387,12.726164488846964
VEN-02942,2,1,4.347385775010514,6.501250288643456
VEN-02943,0,0,3.7895704705405695,15.108143815969
VEN-02944,0,0,2.753654128001929,6.752015637924566
VEN-02945,3,0,4.225214691522822,26.09025266769319
VEN-02946,1,0,2.9307757730546053,16.67873124029322
VEN-02947,0,0,3.641718699424257,12.138399552963726
VEN-02948,1,1,3.6108321833917945,10.749505881959484
VEN-02949,0,0,3.734576632493518,8.515223076801337
VEN-02950,2,2,4.226774601964793,7.442248013483808
VEN-02951,2,0,2.311760758256688,19.35820660220225
VEN-02952,1,0,2.8916837484376265,8.152573327450467
VEN-02953,0,0,2.7161729167155424,7.86868321497904
VEN-02954,0,0,2.6832422507687914,7.964323799866321
VEN-02955,1,1,2.052255801614372,7.355549895879345
VEN-02956,2,1,3.7382990516371017,28.432748236555387
VEN-02957,2,0,1.5867836620463216,14.389817882596663
VEN-02958,1,0,2.864492774355334,12.004629928314648
VEN-02959,5,2,4.109537057125575,5.516145693867907
VEN-02960,1,0,4.856387314101436,9.654761827829862
VEN-02961,1,0,4.927232860202436,9.96795323116412
VEN-02962,1,0,4.2225117475154965,6.525514251424245
VEN-02963,1,0,2.429878245694879,16.468498077396212
VEN-02964,2,0,3.643953369846997,4.018853137133893
VEN-02965,0,0,3.65949341597212,1.9013175695399895
VEN-02966,1,0,1.8534234469962296,19.79135255936604
VEN-02967,2,2,2.313612150161784,20.45387282617619
VEN-02968,0,0,5.0,6.585983134444379
VEN-02969,2,0,2.1134637957088813,11.390347367023647
VEN-02970,0,0,3.536955677793836,7.676209061573317
VEN-02971,0,0,5.0,14.850359923798637
VEN-02972,2,0,3.1250849789101824,5.0776966385664295
VEN-02973,2,2,4.764368151476088,16.898288679917933
VEN-02974,2,1,3.3544305701616794,15.31000478577346
VEN-02975,1,0,2.594850604753789,4.271516121039425
VEN-02976,1,0,3.6284057492358937,10.099602443240526
VEN-02977,0,0,2.664915713665289,14.774734562848826
VEN-02978,1,1,3.380269923232033,2.3706386037492257
VEN-02979,2,0,3.2499236082325487,6.062993266568792
VEN-02980,1,1,4.315334228607514,10.412693518579417
VEN-02981,1,0,3.551198695134035,22.619234778954585
VEN-02982,2,0,4.141817479704468,12.78915820868014
VEN-02983,0,0,3.5730435945313666,12.190401520385455
VEN-02984,4,1,3.888137946367659,9.817260903011212
VEN-02985,0,0,3.398760510173485,12.025996603820518
VEN-02986,0,0,2.9861220186626336,25.962656857984783
VEN-02987,1,0,3.7990077626009375,47.14704169554364
VEN-02988,2,0,3.478646740381802,19.151461768065943
VEN-02989,2,1,3.4866592849408256,7.522942297156397
VEN-02990,0,0,3.9939696082556857,7.648248668695434
VEN-02991,0,0,2.871235523265065,9.95620137045993
VEN-02992,3,1,2.6123614102117783,10.82611982546026
VEN-02993,0,0,2.3285986652078496,18.370458556894636
VEN-02994,1,1,3.040469532829154,10.7733065614383
VEN-02995,0,0,2.8220909582186096,15.052926714734904
VEN-02996,0,0,3.2182969036764204,42.81481953242513
VEN-02997,2,0,2.342879947907172,7.227248667978922
VEN-02998,1,0,3.554482064700963,9.477093467711526
VEN-02999,0,0,3.3349699621995,11.016688466903236
VEN-03000,0,0,4.121185952320473,19.908165547534367
VEN-03001,1,0,4.903323279645958,7.132157574657218
VEN-03002,1,0,4.513888664426423,1.9049042247819223
VEN-03003,1,0,2.4306507507112247,23.083223678255305
VEN-03004,2,0,2.142314403141855,25.10410526306365
VEN-03005,3,0,2.992382806248189,19.41088365175399
VEN-03006,4,2,3.398813098798433,10.263337501722326
VEN-03007,0,0,3.7374878040827633,1.3153477238631155
VEN-03008,0,0,3.447191284052038,7.726531405842302
VEN-03009,0,0,3.2306064617379704,24.471067928631157
VEN-03010,2,1,3.1632983254735647,11.12587602476319
VEN-03011,0,0,3.8097834235874513,8.07890535673086
VEN-03012,1,0,3.067440545375757,12.724478469498065
VEN-03013,4,0,2.7572947373074106,9.872834242282408
VEN-03014,1,0,3.4045271756498483,3.319512900925927
VEN-03015,2,2,4.294455485079214,21.637867600032376
VEN-03016,0,0,3.6344644193142575,8.023083052357283
VEN-03017,3,0,3.896693594665295,16.459029253184823
VEN-03018,0,0,3.351297446207988,8.512048453689655
VEN-03019,1,0,3.220388656084017,6.3913007046552135
VEN-03020,1,0,3.3219450023347243,3.343545415780888
VEN-03021,0,0,5.0,22.619629224020503
VEN-03022,1,0,4.0311980095577225,19.871137508012414
VEN-03023,1,0,5.0,11.33556704728719
VEN-03024,0,0,4.561406978864817,20.27653629539985
VEN-03025,0,0,4.672012074065595,3.842113527836224
VEN-03026,1,0,4.195450345160973,38.75504874915808
VEN-03027,3,0,3.580878844722101,21.74116262618816
VEN-03028,1,0,3.741724128111412,10.754819246609207
VEN-03029,0,0,4.065725429325564,21.869868778059384
VEN-03030,1,1,2.550124508510681,12.745421059692934
VEN-03031,2,1,3.160104486693413,24.241592120025462
VEN-03032,0,0,2.085021448794935,7.899961244305608
VEN-03033,1,0,3.1819826276815477,35.645025530635564
VEN-03034,1,1,4.028107289255549,13.047026982606006
VEN-03035,1,1,4.0239342017492845,12.907248776823153
VEN-03036,2,0,2.9332803697126346,17.995909678194693
VEN-03037,1,1,2.724863209994899,22.561871172262126
VEN-03038,0,0,3.376607144535795,12.714680104557004
VEN-03039,0,0,3.7689214920087286,12.346253264783096
VEN-03040,1,0,4.5580073611158864,13.734719827210895
VEN-03041,1,0,3.954860102226082,18.884202257530912
VEN-03042,0,0,2.7857901955854065,3.647637440545647
VEN-03043,2,1,2.3335045540787207,4.52691769315152
VEN-03044,1,0,3.831008384919127,5.172026324909941
VEN-03045,1,0,3.865729679843384,5.962323197251035
VEN-03046,0,0,3.913963305941349,29.38759440004358
VEN-03047,0,0,3.295216574269033,20.816992880133785
VEN-03048,1,0,3.997786125493749,15.15080204316735
VEN-03049,2,0,3.1547472950574647,5.522438163873488
VEN-03050,2,1,3.042648598741073,8.550433034951942
VEN-03051,1,1,4.084206868249551,5.215876894858701
VEN-03052,1,0,3.957925734973414,9.477988669452222
VEN-03053,1,0,2.8559756750781027,8.206112609784963
VEN-03054,2,1,4.012322351171719,6.1254357160715225
VEN-03055,1,0,2.3643983029975977,10.649405845280546
VEN-03056,1,1,3.4185408293704067,22.9118617383537
VEN-03057,1,0,5.0,11.137917318092788
VEN-03058,2,1,2.343672401573234,14.379078396745324
VEN-03059,0,0,2.413134343147241,6.850651113364787
VEN-03060,4,1,2.3420922569951754,5.181685235181141
VEN-03061,2,0,4.385575236798172,6.318390596251214
VEN-03062,0,0,4.174945809117641,5.414667243318301
VEN-03063,0,0,2.615086812000219,7.283620466649101
VEN-03064,3,1,3.0044429259037875,19.43115591853869
VEN-03065,0,0,3.054396066312276,4.065465338453285
VEN-03066,2,0,5.0,11.768775650065336
VEN-03067,2,0,4.050236627221245,10.516967770607357
VEN-03068,1,0,2.536744498662808,11.163610485650672
VEN-03069,0,0,3.2950717303113466,15.607650663797829
VEN-03070,3,1,4.372577095657933,7.81920415512803
VEN-03071,1,0,4.004902165785182,6.980565626078533
VEN-03072,0,0,3.064870650979371,6.299990135126511
VEN-03073,1,0,3.534078379656437,15.007033306719496
VEN-03074,3,1,3.5427783151107963,7.3669174833898685
VEN-03075,2,0,3.785392033176765,3.8593417880878182
VEN-03076,2,2,4.714481281122141,20.61536391717496
VEN-03077,2,0,3.679469546360444,8.056787891305015
VEN-03078,2,0,2.835499086060268,21.84694310976259
VEN-03079,2,0,3.547442788751576,17.425159848149544
VEN-03080,3,2,3.5313259112926074,18.15993425664784
VEN-03081,0,0,3.288923746122477,17.636521041514307
VEN-03082,0,0,3.2675910706144853,19.837624331551623
VEN-03083,3,1,4.084710816320455,46.46241778011578
VEN-03084,2,0,3.847639361714412,18.600688241509555
VEN-03085,0,0,2.642694064051576,1.2412247632501807
VEN-03086,2,0,3.480348020776661,10.260514237659237
VEN-03087,0,0,4.297448701644372,40.69441262529766
VEN-03088,2,0,4.411771057060402,23.750197387015906
VEN-03089,2,1,3.517443902456595,15.734017805831604
VEN-03090,1,0,2.3050099716714567,40.34421584170928
VEN-03091,2,1,3.5626597374935707,8.69423267952535
VEN-03092,0,0,4.064038344765577,14.809413183549548
VEN-03093,3,0,3.390911419312216,27.31834545157717
VEN-03094,0,0,4.201625602642713,16.332260777450706
VEN-03095,1,0,3.072321203959957,17.605892654379375
VEN-03096,3,0,3.615337174987687,14.619758170795697
VEN-03097,0,0,4.13829031890491,5.401406595404209
VEN-03098,0,0,3.729311015447151,11.835611417759836
VEN-03099,1,0,4.077308503246958,28.7845951802887
VEN-03100,0,0,1.971312254370471,21.90849642759561
VEN-03101,0,0,2.43272320655665,22.72898705957321
VEN-03102,2,1,4.01798362521201,2.9709536804856342
VEN-03103,1,0,3.666660431438797,12.886402684065173
VEN-03104,1,0,2.1855388887033462,10.74746599516864
VEN-03105,0,0,3.875778241598465,12.85606260396674
VEN-03106,0,0,3.3689785822128058,4.147765734410623
VEN-03107,3,0,2.9343683362648214,8.535219489916514
VEN-03108,1,0,3.5375825948365125,19.70921049835219
VEN-03109,2,0,3.499061107536773,12.758447063013104
VEN-03110,1,1,2.696250325083396,19.44040027798352
VEN-03111,1,0,2.726346977615337,16.633377424946357
VEN-03112,0,0,3.688758359621222,3.61842618405885
VEN-03113,2,0,2.143679491325066,9.389940752984035
VEN-03114,2,0,3.9255489712167546,9.355313313602142
VEN-03115,0,0,1.7926176132447995,20.87683175168653
VEN-03116,0,0,3.279872396932773,17.090923398800097
VEN-03117,0,0,3.35330120562372,19.261936305174277
VEN-03118,2,0,2.855434828271584,12.398876170157044
VEN-03119,0,0,3.523765583487437,16.55403318594688
VEN-03120,2,0,3.045298804304993,5.119232822829375
VEN-03121,1,0,2.803264703665472,16.269016142332287
VEN-03122,5,1,3.2868113032412123,11.07329561277725
VEN-03123,4,2,4.469752703556408,2.570788232772684
VEN-03124,2,0,3.383032407127118,9.220373645718382
VEN-03125,1,0,3.059990999682872,2.5098256343280423
VEN-03126,2,1,3.5706193230117247,8.647304786083685
VEN-03127,2,1,3.4262109018965194,48.0
VEN-03128,1,0,3.244440726586436,2.3180464006374826
VEN-03129,2,0,4.3758127492367045,34.816743204016454
VEN-03130,2,0,5.0,12.275097659838815
VEN-03131,0,0,4.548862324621319,11.570777997962644
VEN-03132,1,0,4.906294844241744,7.691844477511363
VEN-03133,2,0,2.660776190383219,7.937529915718123
VEN-03134,2,0,2.8846655564796904,3.320028433707692
VEN-03135,4,1,4.632044221597662,20.646286347240945
VEN-03136,0,0,3.1867535825031297,8.513415247051682
VEN-03137,0,0,3.969331417651664,21.00386597820412
VEN-03138,3,1,3.243110187581901,11.286372736467037
VEN-03139,1,0,3.948213627956068,9.116584737187072
VEN-03140,3,0,3.5638182853646363,15.438605674923526
VEN-03141,3,0,2.591825351051669,4.742904544396649
VEN-03142,2,0,3.474116928502592,16.750795499831685
VEN-03143,0,0,2.456291070900336,20.71102676486229
VEN-03144,2,0,4.222058832478988,25.48135411359669
VEN-03145,0,0,3.814137805987381,29.782410766534568
VEN-03146,1,0,3.3977475566406614,29.630392198359655
VEN-03147,1,0,3.5648586083982328,17.681616236175905
VEN-03148,2,0,3.575989122862808,16.538408856948802
VEN-03149,0,0,3.6486773732097353,9.437635284286651
VEN-03150,1,0,2.0776890083573045,4.666942243182352
VEN-03151,0,0,3.2268397646155567,15.056152885759806
VEN-03152,0,0,2.6327111848227465,24.698754164173536
VEN-03153,2,1,3.02786567621934,24.998382615533096
VEN-03154,0,0,4.012517726740235,24.071174695588084
VEN-03155,1,0,5.0,2.547494714042028
VEN-03156,1,1,3.203309102181952,7.848391145649765
VEN-03157,0,0,3.599626941465843,13.190043818429452
VEN-03158,0,0,4.22457581495399,6.097285629238462
