external_org_id,open_critical_vulnerability_count,average_critical_patch_age_days,security_incident_count_24m,penetration_test_high_finding_count,third_party_cyber_rating
VEN-02312,1,19.51545805462538,1,0,886.2088650740295
VEN-02313,1,34.538352682880074,0,0,713.2088525278946
VEN-02314,0,39.36765751807175,0,0,564.5778463849272
VEN-02315,1,11.959891966488868,0,0,714.6003117919364
VEN-02316,1,10.709297422351034,0,1,765.4827451424716
VEN-02317,4,62.5097725787536,0,0,760.0687545919806
VEN-02318,1,69.32685086149927,0,0,950.0
VEN-02319,0,25.963824688389764,0,1,695.6710870524566
VEN-02320,2,26.01267054567295,0,1,708.4240081127416
VEN-02321,2,24.16367657847395,1,1,690.4793686660446
VEN-02322,0,41.23860285504059,0,0,661.6506991655781
VEN-02323,2,40.103055931718025,0,1,742.8545243558658
VEN-02324,0,14.844850597724882,0,1,682.4295204064761
VEN-02325,1,91.96265984377364,0,1,831.3893063357475
VEN-02326,1,83.94563571797543,1,1,845.0764371556102
VEN-02327,1,25.25638905153891,0,1,742.8560571664456
VEN-02328,3,47.11686733825033,0,1,867.8202770382204
VEN-02329,1,30.9247622145832,0,1,915.8169765399846
VEN-02330,1,19.78252683214001,2,1,773.9922222397469
VEN-02331,0,67.13700149679275,0,1,781.129264910934
VEN-02332,1,42.65746006520676,0,0,903.3053306019058
VEN-02333,1,39.82696881759617,2,0,860.2649282032802
VEN-02334,1,39.56809609981944,0,0,703.3402398029122
VEN-02335,2,21.396130365089448,1,3,841.9618287925226
VEN-02336,1,39.27198943568833,0,1,774.529713896679
VEN-02337,1,40.30788799780319,0,0,548.148473671635
VEN-02338,0,17.938117556494856,1,1,618.3676156361611
VEN-02339,0,15.951146080269552,1,0,840.2617768462942
VEN-02340,0,8.395292854535331,0,0,732.3564951131192
VEN-02341,2,10.326332915268877,1,0,626.0715552541799
VEN-02342,0,20.154066304621463,0,0,642.5040700922563
VEN-02343,4,23.783723731596112,0,1,781.1090901675284
VEN-02344,3,35.0407915240543,0,0,808.1407552833851
VEN-02345,0,60.38987507078328,0,2,918.968690205581
VEN-02346,2,34.036702024678775,0,1,796.8055940022349
VEN-02347,1,27.073013166341205,2,0,616.0109449738834
VEN-02348,2,29.120135314380832,0,0,873.7476120539504
VEN-02349,0,29.72567857131648,0,1,950.0
VEN-02350,0,42.379247860142726,0,0,874.221903020862
VEN-02351,0,38.58825450846203,1,1,772.2186200724175
VEN-02352,1,74.54775955313522,2,0,918.7505158386292
VEN-02353,3,33.89083643832081,0,0,736.19606647412
VEN-02354,1,33.136934894224886,1,0,818.2857466500801
VEN-02355,0,44.96425513352061,1,1,646.0260846142512
VEN-02356,4,31.392336191462192,1,0,740.4130587646259
VEN-02357,2,17.933792760714258,0,1,658.6091329085407
VEN-02358,1,18.98097447042871,2,0,839.2361921373981
VEN-02359,1,63.06234269104062,0,2,817.5279552590225
VEN-02360,1,47.36399298601616,2,0,691.8111740694239
VEN-02361,1,66.34668414904988,1,0,674.9816890971138
VEN-02362,1,7.662532553760442,0,0,751.6041815552048
VEN-02363,1,14.160237469360467,0,0,702.5271997863558
VEN-02364,1,34.82122253954535,0,2,909.0694669476908
VEN-02365,0,59.963849900740975,0,2,859.3302665902336
VEN-02366,0,55.12454446409032,1,1,657.9867845581668
VEN-02367,1,15.03074116860417,0,1,782.5610882454084
VEN-02368,2,41.116081349046034,1,0,794.4744005756346
VEN-02369,1,49.42109367926148,1,0,707.9376703580558
VEN-02370,1,44.27691273990823,1,2,528.2393505690146
VEN-02371,3,13.127102022097288,0,0,842.7953585522358
VEN-02372,2,93.28913421641693,1,0,597.039685280538
VEN-02373,0,18.323207358166915,1,1,835.4318073097136
VEN-02374,1,21.475543214739893,0,0,768.8098251528443
VEN-02375,0,76.34165621827142,1,1,635.6025378545224
VEN-02376,1,20.68562445252197,1,1,846.5781576709869
VEN-02377,2,19.61857997562725,0,1,850.8677215424171
VEN-02378,1,32.79429231112605,0,0,621.5200062657085
VEN-02379,0,28.97203424512253,0,1,760.4695930234631
VEN-02380,3,38.118125926752064,0,0,764.477424653894
VEN-02381,2,72.59138588541602,0,1,632.5330318810567
VEN-02382,2,62.593526806466926,0,0,668.0076202802543
VEN-02383,1,24.98753900203786,0,0,787.1809861603895
VEN-02384,2,34.77655336380123,0,0,789.3976315325414
VEN-02385,2,28.685128901871774,0,0,777.6283071333615
VEN-02386,0,32.93085288064405,0,1,719.0948705464498
VEN-02387,2,54.474700456247966,1,0,862.1233034876251
VEN-02388,1,87.99901828643252,0,2,783.6580687729971
VEN-02389,2,36.25956405095198,1,0,820.3596345223783
VEN-02390,2,25.498088092479804,0,0,843.0113562914752
VEN-02391,2,46.28981984514315,1,0,674.6833349489306
VEN-02392,1,113.35782654267388,0,0,909.5394854003658
VEN-02393,0,28.531715044749607,1,1,776.101822639093
VEN-02394,1,10.649783351595362,0,0,599.6466806304597
VEN-02395,3,24.02160510927108,1,1,584.6768677041806
VEN-02396,1,89.51108971156465,1,0,700.3132628852018
VEN-02397,1,53.06891608972288,0,1,725.9159159021158
VEN-02398,0,14.598439410613397,1,1,808.7706808941598
VEN-02399,3,54.38505298327596,0,0,819.1445329736499
VEN-02400,0,45.56189875760796,0,0,391.7278636609737
VEN-02401,2,24.019511102410085,0,0,837.0278297893364
VEN-02402,0,32.3881271080799,0,0,677.763079501227
VEN-02403,1,25.72848561919191,1,0,741.0903302003699
VEN-02404,1,18.59141535268208,0,1,820.4606543887393
VEN-02405,0,30.703038598039267,0,0,544.7264525264584
VEN-02406,5,36.17753737840367,0,0,831.4487008297663
VEN-02407,2,18.247587080713544,0,0,931.9495858091688
VEN-02408,1,34.74806647796213,0,0,747.2292143559646
VEN-02409,0,42.62669523505624,0,1,679.1535234863461
VEN-02410,2,29.998381409659995,0,0,711.8967696719633
VEN-02411,0,29.306271093562344,0,0,667.2847932207277
VEN-02412,0,24.63015627506026,1,0,745.4138223745144
VEN-02413,3,44.38807964065665,0,2,782.9541022528416
VEN-02414,1,109.92297308533892,0,1,724.1592312562486
VEN-02415,2,14.137832199079384,0,0,727.4050146486907
VEN-02416,0,32.21979517864913,1,0,642.2678402845369
VEN-02417,0,19.099947276147617,2,0,797.6483087375694
VEN-02418,1,28.58742204930287,0,1,816.6446366209414
VEN-02419,3,24.69383867021519,0,0,748.996609715203
VEN-02420,1,45.163350836318806,0,0,677.622761858124
VEN-02421,4,41.45248443949115,0,0,798.3268230384606
VEN-02422,1,15.561158298269104,1,0,730.4721583001418
VEN-02423,7,54.07608248027668,0,1,600.9375626268518
VEN-02424,4,84.56501688733611,0,0,777.960554377541
VEN-02425,1,23.627532720626693,3,1,752.432458582561
VEN-02426,2,43.51910864850842,2,0,675.0945999464632
VEN-02427,0,57.598467532438576,0,2,674.027028979605
VEN-02428,1,12.4827570940674,0,0,895.1824452620228
VEN-02429,2,55.17471274447239,0,1,768.1485379852716
VEN-02430,1,74.90926588654781,0,1,698.0639340453275
VEN-02431,1,33.795594498038504,0,0,728.698144101416
VEN-02432,0,18.537374080533727,1,0,812.63123103205
VEN-02433,1,80.16605038572047,1,1,764.0815769955125
VEN-02434,0,26.003618214559616,0,0,818.0053443098136
VEN-02435,2,11.822719173500962,1,2,901.1299455790856
VEN-02436,3,58.15421555776605,1,0,778.8139349484462
VEN-02437,0,13.898635449923686,0,2,740.9505418461597
VEN-02438,0,46.1047092373158,1,0,834.8981412605431
VEN-02439,1,36.56947178171589,1,0,567.3221444356233
VEN-02440,0,18.34594245181526,1,0,668.6973497297621
VEN-02441,2,32.690965941029454,0,0,769.9320579285318
VEN-02442,0,15.606686353151172,0,0,804.5722674455911
VEN-02443,0,65.8093322205909,0,1,950.0
VEN-02444,1,41.01933661649508,1,0,564.9984934805309
VEN-02445,0,57.41663827321507,0,0,756.2811377922999
VEN-02446,0,13.55189082616431,1,0,570.9832614107977
VEN-02447,0,85.00670329719775,3,1,661.9379952839477
VEN-02448,0,30.571049916531084,0,0,906.9321643642814
VEN-02449,1,91.07548463798682,1,0,783.0016623560973
VEN-02450,1,12.412502203931298,0,0,933.919750333567
VEN-02451,4,11.641655638574855,1,1,938.57731309974
VEN-02452,0,81.27433166131055,0,0,713.1383093130869
VEN-02453,1,78.08227736911611,1,0,692.4721489478721
VEN-02454,1,9.544657522431985,0,1,730.0815689584423
VEN-02455,1,53.82829631131281,1,0,784.0076316102751
VEN-02456,3,45.76434315495643,0,1,635.7099469998172
VEN-02457,0,34.41587517292365,0,0,911.9600641724226
VEN-02458,2,70.33348649388134,0,0,783.7106187982163
VEN-02459,0,17.548332390994723,0,0,774.451954719355
VEN-02460,0,40.77938115893854,1,0,759.9762143790803
VEN-02461,3,52.33135849240718,0,0,691.7144232854375
VEN-02462,2,33.85481205804474,0,1,716.0173105095156
VEN-02463,3,4.858797800334924,0,0,950.0
VEN-02464,1,68.12383919166959,2,0,780.1896576285675
VEN-02465,1,86.25898824209224,0,1,886.1810333931588
VEN-02466,0,25.386286368575234,0,0,712.8445802448881
VEN-02467,3,33.21174745495647,2,1,557.620922089094
VEN-02468,1,80.67376475628787,1,1,877.2163226507197
VEN-02469,1,16.901172120182075,0,1,700.9684523549876
VEN-02470,2,49.133936951249645,0,2,691.713250675895
VEN-02471,3,29.957580275004787,1,0,660.0992475810281
VEN-02472,1,40.81758816101582,0,1,653.4500264276675
VEN-02473,0,20.69892491820467,0,1,716.0793768178142
VEN-02474,4,31.63675762936129,0,1,790.079748565527
VEN-02475,1,29.306161234608,0,1,803.3604482923774
VEN-02476,0,10.288273133647529,0,1,892.6663410215892
VEN-02477,0,40.452857451426894,1,1,572.5807152022792
VEN-02478,3,33.12452999093465,1,0,777.5624278056908
VEN-02479,2,112.76839888550286,0,0,783.0635552626981
VEN-02480,3,5.035510852162287,0,0,761.3485042095285
VEN-02481,2,54.32031131238654,0,0,820.1006044322335
VEN-02482,2,9.975877322070987,1,1,771.0412672984968
VEN-02483,2,22.3332088207374,0,0,905.0500508589246
VEN-02484,0,15.568773311525614,0,0,760.4750348076808
VEN-02485,1,22.91565480705075,0,0,732.9875135861963
VEN-02486,0,20.647765134264155,2,0,882.1852757218483
VEN-02487,3,37.831415039961705,0,0,950.0
VEN-02488,2,99.3532240847247,0,0,693.8836720612511
VEN-02489,1,38.68948505369716,0,2,892.1064587768622
VEN-02490,3,29.099920169035265,0,0,790.8356352429773
VEN-02491,0,23.551525127945748,0,0,933.8203722298488
VEN-02492,0,25.20433440330283,0,1,754.8781681249849
VEN-02493,2,9.376442072196832,0,1,746.7290912626808
VEN-02494,3,13.313255000238184,1,1,838.8746606188173
VEN-02495,2,35.537747509334814,0,0,675.1914172481669
VEN-02496,2,26.18315016649662,0,0,718.5472255028973
VEN-02497,0,43.60413712264225,0,1,768.7707785741055
VEN-02498,1,51.943009648163695,0,0,865.6758211390181
VEN-02499,2,7.481069979933305,0,0,853.9504647398076
VEN-02500,3,26.711273164359824,0,0,835.3123840047703
VEN-02501,3,20.59916317332238,0,0,766.755194536411
VEN-02502,1,55.8977179768029,0,0,655.5262897295554
VEN-02503,1,101.1752641644049,0,0,682.7765740197093
VEN-02504,0,16.176916864527932,0,0,774.568575473938
VEN-02505,2,66.72706207852835,0,1,917.4926080870342
VEN-02506,1,41.62052704077183,0,0,787.7474157335384
VEN-02507,1,27.79128143607851,1,1,827.4024034288808
VEN-02508,1,24.32084003436716,2,1,801.6109410649092
VEN-02509,1,19.683524376976308,0,0,724.2587524528361
VEN-02510,1,32.06862793120637,0,0,873.7109622196032
VEN-02511,0,8.894345469842147,0,0,669.0070525324068
VEN-02512,3,26.44636139012056,0,0,742.0411885155314
VEN-02513,3,34.31168032488097,1,2,704.1985779431192
VEN-02514,0,7.78692743151519,0,0,484.6166233125208
VEN-02515,0,30.280420119579595,1,0,704.8691620778085
VEN-02516,1,26.04174272748526,0,1,754.6490330592775
VEN-02517,3,38.70536462986601,2,2,855.6043596342967
VEN-02518,1,31.95606338602212,0,1,829.8509229440422
VEN-02519,1,88.48613311545604,0,0,613.3162606033345
VEN-02520,0,23.09305421980577,0,2,686.4968192430358
VEN-02521,0,19.174169844205124,1,0,659.7004067717239
VEN-02522,0,34.86248628342259,0,0,804.875718170111
VEN-02523,1,34.27607161621291,1,0,802.9299424104461
VEN-02524,2,25.23984729371037,0,0,676.6301319180972
VEN-02525,0,110.5111413895573,0,0,683.1267272794893
VEN-02526,2,31.413461868148865,0,0,686.0066891445055
VEN-02527,2,20.273280222153023,0,0,747.0129430282251
VEN-02528,1,58.70224457796669,0,0,641.368412289562
VEN-02529,1,29.540874026091863,0,0,756.644007203283
VEN-02530,2,26.53146080921683,0,1,759.6859243572856
VEN-02531,0,31.435034568984577,0,0,677.4355246697838
VEN-02532,0,81.40474639097756,1,2,609.0995921734972
VEN-02533,2,62.76687480147692,0,0,733.7229987221668
VEN-02534,0,30.65216265146611,0,3,747.0640781533587
VEN-02535,0,75.67680591509814,0,0,765.2082493884143
VEN-02536,2,36.91401735025372,0,0,777.9954268634015
VEN-02537,1,50.704008394922525,1,1,836.8099312669999
VEN-02538,2,28.627206268172923,1,0,793.1687736775374
VEN-02539,0,26.577907569974403,0,0,831.4897557494894
VEN-02540,1,70.60138199864159,0,0,730.0904807074177
VEN-02541,2,58.23862265390196,1,0,832.4762071399014
VEN-02542,2,24.827422023518672,0,0,950.0
VEN-02543,3,6.724545641779549,0,1,690.0842007835279
VEN-02544,1,3.702220403215128,1,0,749.6832607110247
VEN-02545,1,32.22729713637383,0,0,873.5836069686093
VEN-02546,5,53.78051462763748,1,0,660.5755148002745
VEN-02547,1,78.98868520055845,1,0,862.6559132096808
VEN-02548,1,23.040105722643723,0,0,749.7242868990587
VEN-02549,2,33.012760402496404,0,1,787.2851303676052
VEN-02550,0,57.76010471530312,0,0,655.4945406652813
VEN-02551,0,30.31719582444969,0,1,806.769890817628
VEN-02552,1,19.432295198872247,1,0,756.2660663520068
VEN-02553,0,15.665572379288289,0,0,759.5862077597262
VEN-02554,0,55.1621913926271,0,0,794.6484389313247
VEN-02555,1,34.6500867811782,0,0,599.3557722126324
VEN-02556,2,42.17013902326885,0,1,950.0
VEN-02557,0,30.66299741628427,0,0,731.8173360506471
VEN-02558,0,41.97811291736653,1,2,669.7260353919868
VEN-02559,1,62.71230657017919,1,0,879.8819561733361
VEN-02560,0,29.629498491185377,0,0,822.1962175971427
VEN-02561,1,55.5037842003153,0,1,646.5915576783167
VEN-02562,1,67.16046340486834,0,0,584.5471404778361
VEN-02563,2,12.175795669311016,2,0,780.6147873616144
VEN-02564,0,30.87880458306978,0,1,728.6622526824035
VEN-02565,0,39.22782838929496,0,1,753.7863049476028
VEN-02566,0,44.98995177822234,0,1,773.6959697632776
VEN-02567,0,40.4407355781568,1,2,754.0922141630953
VEN-02568,2,36.54330877642987,1,0,881.2640095046937
VEN-02569,2,37.060156689952,0,1,829.4489242535134
VEN-02570,0,57.80370980667455,0,3,867.5239127677135
VEN-02571,4,21.29487364686692,1,0,667.6997687147593
VEN-02572,2,40.01291939455075,0,0,822.7913440604443
VEN-02573,1,19.364563985628628,0,0,634.1720166706807
VEN-02574,3,18.157626449170472,0,0,775.6936775795028
VEN-02575,0,29.288613899175616,1,0,892.7269105799828
VEN-02576,1,42.00298296719544,2,0,554.9934253344757
VEN-02577,1,60.78746315842891,0,0,723.404073959491
VEN-02578,1,10.787012687712592,0,0,800.5424158423176
VEN-02579,2,48.85343518317303,0,0,782.011479279946
VEN-02580,1,37.27918223643366,2,0,938.7069508129632
VEN-02581,2,35.95413181661326,0,2,832.6325915098118
VEN-02582,0,15.467033039217087,0,1,755.0342706867776
VEN-02583,1,37.60680410820164,1,1,735.0021361568392
VEN-02584,2,15.941766107017523,0,1,547.9273140253263
VEN-02585,1,8.296727774598684,1,0,749.5706260055715
VEN-02586,0,14.573589375010457,1,0,753.8690405490341
VEN-02587,1,20.074412071740134,0,0,667.6427989894723
VEN-02588,1,44.38894857907368,0,0,782.1330436937274
VEN-02589,2,57.0686719397409,1,0,678.1011100209728
VEN-02590,0,49.27972865574887,0,1,745.0515889968027
VEN-02591,1,52.84894398334295,0,3,791.9699122509115
VEN-02592,0,41.74163295666018,0,1,723.0713697706377
VEN-02593,1,31.897270126030527,0,0,846.6460613343056
VEN-02594,3,21.600101336791543,0,0,774.2316030247476
VEN-02595,0,6.590907757958245,0,1,675.3869082487827
VEN-02596,0,29.875673175115267,1,0,780.5739710206911
VEN-02597,2,43.511688893369815,0,0,749.9444107965227
VEN-02598,1,45.724880873804224,0,0,882.9252116369886
VEN-02599,2,22.493222416450266,0,0,866.4811642748894
VEN-02600,1,25.841683749467965,0,1,735.8634722124273
VEN-02601,3,8.340935447964483,1,1,908.3758058144092
VEN-02602,1,44.49676521500462,1,0,667.8043247285524
VEN-02603,0,50.335234629655325,1,0,885.0464037975694
VEN-02604,2,52.49917414240895,0,0,764.1360800084722
VEN-02605,1,58.53586326214886,0,1,707.587047589293
VEN-02606,1,89.26353935258419,0,0,580.751874705541
VEN-02607,0,45.293736671292,0,0,702.665610792475
VEN-02608,0,18.559268659882267,0,0,621.077783923758
VEN-02609,0,56.433578547200334,1,0,679.076281019462
VEN-02610,0,54.19113383074085,1,2,888.2978599687317
VEN-02611,0,57.61247381972522,1,2,669.6508334627508
VEN-02612,2,51.24356186312204,0,1,578.3858368583706
VEN-02613,5,18.171244102280426,2,0,793.198382831287
VEN-02614,0,26.559754962973408,0,0,724.884914090299
VEN-02615,2,37.7107539563018,0,0,685.2570046660096
VEN-02616,2,63.41139296938187,0,0,732.1839210074112
VEN-02617,2,9.87895642866306,0,0,784.535103553888
VEN-02618,1,24.32119173091706,0,0,780.967908906297
VEN-02619,2,20.22847302040144,1,0,785.2521592184003
VEN-02620,2,28.319954349492743,0,1,836.6908092566647
VEN-02621,2,24.10620577274363,0,1,950.0
VEN-02622,1,81.88330323086352,0,0,823.9065305461124
VEN-02623,0,26.80477612453979,0,1,681.4764348865964
VEN-02624,2,13.796683334931778,0,1,489.6220688398441
VEN-02625,2,20.060989835900468,0,0,620.8414192022868
VEN-02626,1,3.4108042113971004,0,0,777.4361862804218
VEN-02627,1,45.95000408438739,0,1,761.8280832332201
VEN-02628,1,36.9353457410866,0,0,652.8149887113598
VEN-02629,2,17.89787010147648,0,0,855.0942286684246
VEN-02630,2,49.44929472354638,0,0,841.0823882097008
VEN-02631,2,15.158416302917018,0,0,690.308846060566
VEN-02632,0,8.886817725694064,1,2,488.5275609868871
VEN-02633,0,17.694685509350705,1,1,768.8298623133401
VEN-02634,1,16.76877639738448,1,0,720.1959642700275
VEN-02635,1,8.214087514100454,0,0,589.0972474831215
VEN-02636,3,22.76335625056846,0,0,767.9248205272138
VEN-02637,1,36.017745405431434,0,0,680.5395885846333
VEN-02638,1,91.183171980459,1,0,829.2705768353653
VEN-02639,0,35.59825344073401,1,0,591.448050776853
VEN-02640,2,17.01310651155797,0,0,642.1153976760563
VEN-02641,3,41.6853888349345,0,2,756.6896339455851
VEN-02642,1,102.99198846390512,0,1,852.8542908227549
VEN-02643,1,22.84611110463628,2,0,728.2234660544614
VEN-02644,0,18.630944169611077,0,0,862.0490199353164
VEN-02645,1,57.11315760553229,0,2,690.0868477389511
VEN-02646,1,44.37653857977084,0,0,634.3145482745953
VEN-02647,3,23.351189316304435,1,1,838.2176875885924
VEN-02648,6,97.88592532745758,0,1,812.5464988395408
VEN-02649,1,28.035954619788747,0,0,780.0112103463856
VEN-02650,2,24.615581583587588,0,0,614.5564296087007
VEN-02651,2,18.22589060154031,2,2,658.2490152026838
VEN-02652,1,50.512357333001056,1,0,747.699458292872
VEN-02653,1,7.011396700458709,0,0,587.0440570418552
VEN-02654,0,48.0900626563782,1,0,796.5600013786236
VEN-02655,2,21.497583912513285,0,0,861.9860864901934
VEN-02656,0,31.946240703896933,1,0,765.747706825616
VEN-02657,1,31.70237450495218,0,2,699.0966407346588
VEN-02658,1,76.83236087913403,0,1,881.486078757259
VEN-02659,1,3.971434154416964,0,0,759.1888159022261
VEN-02660,1,31.16077394350465,0,1,841.0062912985835
VEN-02661,0,52.69595886577091,1,1,699.5227985264803
VEN-02662,2,63.40530794955486,1,0,855.4862415473623
VEN-02663,1,38.011240732631705,0,0,856.7283512325134
VEN-02664,0,7.919230900685853,2,1,667.1937435213316
VEN-02665,1,38.7181144392045,0,1,837.8843736940879
VEN-02666,2,22.62354374900969,0,0,784.4320158566071
VEN-02667,0,25.611305141708705,1,1,702.3366156891868
VEN-02668,1,27.137277637766488,0,0,632.9096880431349
VEN-02669,1,19.292923245557752,0,0,660.4278114106007
VEN-02670,0,39.07521926198269,1,1,703.057069302952
VEN-02671,0,34.57012623336912,0,1,849.8096780146464
VEN-02672,0,41.26408023417648,0,1,783.5650035625042
VEN-02673,2,76.89454720089712,0,0,786.9117168477421
VEN-02674,4,29.88685940880229,1,0,774.0653703346925
VEN-02675,0,13.854044394035617,0,1,739.4751407221108
VEN-02676,1,54.47654423142663,0,0,706.1546499764595
VEN-02677,2,51.22113100187256,0,0,772.3838218274191
VEN-02678,1,35.69092202613042,0,1,833.5825452754157
VEN-02679,5,28.26875658936992,0,0,775.6739013483657
VEN-02680,1,53.31978547343949,1,0,728.622158220005
VEN-02681,0,25.35987880879202,0,1,683.5169020891117
VEN-02682,1,16.316416276574135,0,1,822.6046626679396
VEN-02683,0,28.444355001196964,0,1,861.4022793351002
VEN-02684,2,50.88363782962645,1,0,757.1047104756123
VEN-02685,1,62.26400814098186,0,2,859.5455707530473
VEN-02686,0,36.22671767955497,0,0,830.3895609341265
VEN-02687,2,5.403214338885853,2,0,821.6793212192764
VEN-02688,0,26.33290903274088,0,3,835.7898055598529
VEN-02689,1,6.263014242795859,0,0,758.9244569209004
VEN-02690,2,42.32255811051064,0,0,744.5524624185407
VEN-02691,1,45.81023181594713,0,0,894.8067702310118
VEN-02692,0,59.72604200899445,0,0,862.0751010787966
VEN-02693,0,28.04913081857714,1,1,950.0
VEN-02694,1,68.92946749903336,0,0,860.8375208632399
VEN-02695,0,36.687504628770974,0,0,739.3513282891311
VEN-02696,0,15.188840268255037,1,1,839.6817664705338
VEN-02697,0,20.90721812132008,0,1,798.5749962540148
VEN-02698,1,62.58510201972501,2,1,601.9164750679073
VEN-02699,4,36.75552412096467,0,0,775.9736280714612
VEN-02700,0,14.058584661637234,1,1,643.8820951492868
VEN-02701,1,30.53947701337667,0,0,808.4205121475228
VEN-02702,0,46.17351160982831,0,0,712.7047870894319
VEN-02703,1,14.05705250578742,0,0,520.0251645373655
VEN-02704,2,52.29659661529649,0,1,884.7668532974695
VEN-02705,1,23.3249982372506,1,2,531.3332784623287
VEN-02706,1,30.41669887477292,0,0,755.1416580660563
VEN-02707,2,48.29265320266821,0,1,612.1192502800219
VEN-02708,2,123.24872525299408,1,0,845.6184443815978
VEN-02709,0,53.69076937510318,0,0,564.2361606129565
VEN-02710,2,13.460010817140532,0,1,736.2685591360106
VEN-02711,3,30.282661920954684,0,0,679.2829485509934
VEN-02712,3,42.37142217573877,1,0,870.7618539600414
VEN-02713,1,49.77855653560976,1,2,808.7406577919949
VEN-02714,0,75.9296156667399,2,1,771.9359372357671
VEN-02715,1,56.93034384581483,2,1,902.278683579886
VEN-02716,1,22.21877034069177,0,1,666.9972787687695
VEN-02717,0,38.34190955641917,0,0,667.7259543211132
VEN-02718,1,49.39983672699527,0,3,893.7090822707233
VEN-02719,1,24.17127186914162,0,0,874.3251468026217
VEN-02720,1,19.97640759136716,0,0,829.8509363310475
VEN-02721,1,11.69583617355096,0,0,745.2770487290974
VEN-02722,1,25.19431148430537,0,0,950.0
VEN-02723,1,18.50742443875045,0,2,760.0490154092995
VEN-02724,1,57.88053626799004,0,1,950.0
VEN-02725,0,84.81399497430941,0,0,709.3930503726134
VEN-02726,1,67.30991811334933,0,0,779.9729185195807
VEN-02727,2,38.25068895658583,0,0,910.8349498177606
VEN-02728,3,32.27505744737949,0,0,620.1427378987036
VEN-02729,0,39.60335485801624,0,0,750.7310097519032
VEN-02730,2,16.825987351418046,0,0,713.0746738183577
VEN-02731,1,56.81423134829307,0,0,716.2230551775316
VEN-02732,0,33.65093404090566,0,1,760.0466469203138
VEN-02733,2,58.39424887646676,1,0,787.3589978932141
VEN-02734,2,8.828833766280118,1,0,735.7241450087289
VEN-02735,1,35.47320277250593,1,0,775.4102425762975
VEN-02736,1,63.00124033107267,0,0,676.4831599162821
VEN-02737,0,24.67713811423804,0,1,882.4726244646179
VEN-02738,1,17.814791645494083,0,1,838.1114824862567
VEN-02739,1,6.550572881565013,3,0,950.0
VEN-02740,3,34.91413006452499,0,1,789.9913491148307
VEN-02741,1,47.14132082244333,1,0,566.6480682865788
VEN-02742,2,39.75203834710011,1,0,846.3081348423825
VEN-02743,1,34.41849580662118,0,0,785.8901345128752
VEN-02744,1,6.918754851484597,0,0,737.4455276043567
VEN-02745,1,24.31841211010465,0,0,484.944699011932
VEN-02746,3,50.65339471287953,1,2,820.820712748328
VEN-02747,1,95.4912734286752,0,0,764.8661162815549
VEN-02748,3,23.41047776087488,0,0,716.5352957777194
VEN-02749,0,39.34951450368107,3,2,658.797986640016
VEN-02750,1,6.120026319160032,1,0,638.3710579910776
VEN-02751,0,13.703570742801109,0,1,767.4042690540327
VEN-02752,1,32.55505192444923,0,0,636.0618446138245
VEN-02753,0,37.73682620017375,0,2,710.4531996394434
VEN-02754,1,29.88690877231788,1,2,831.8253826238632
VEN-02755,0,30.33959370564757,0,0,685.4624587934275
VEN-02756,0,6.000262661194073,0,0,950.0
VEN-02757,0,11.275778851902585,1,0,865.5844736590154
VEN-02758,2,21.66181884238545,2,0,804.9772225217238
VEN-02759,2,29.38514887743124,0,0,838.2709182139617
VEN-02760,1,25.335416761861907,0,0,622.1083049044403
VEN-02761,2,43.79979804376367,0,1,700.5853367640673
VEN-02762,1,12.387228992814048,1,0,582.7630824337136
VEN-02763,2,58.861947250668,0,0,713.8529020122179
VEN-02764,1,39.15572065032238,1,0,736.4885691442068
VEN-02765,0,16.90331967790416,0,3,735.2805171295513
VEN-02766,1,30.47137139241838,0,0,795.980651619601
VEN-02767,1,70.96833786275369,0,0,771.8897160283415
VEN-02768,1,32.54174427593626,0,0,698.6128398949892
VEN-02769,2,88.30160105423424,0,1,741.8822940688294
VEN-02770,1,50.490291430160326,0,0,856.0726481807192
VEN-02771,2,113.21557899270545,1,0,804.7228639145532
VEN-02772,1,20.475659803925964,0,1,833.5719619071317
VEN-02773,2,45.446029006157865,0,0,830.2106550552082
VEN-02774,0,37.95853554496859,0,1,685.9824655159108
VEN-02775,1,9.326717741522325,1,1,697.1868800306017
VEN-02776,4,12.798807273140092,0,1,808.7401456352724
VEN-02777,1,59.41528850944707,0,0,804.0018340445883
VEN-02778,1,57.2733696692729,0,2,928.0404514710063
VEN-02779,0,18.538238813702325,0,0,636.9503823103852
VEN-02780,1,10.772846641358726,1,0,776.5162860445312
VEN-02781,0,22.51293135861216,1,1,806.0335432160973
VEN-02782,0,48.39969202975212,1,1,732.2689043075296
VEN-02783,0,45.800579070454525,1,1,847.3991381845136
VEN-02784,1,31.46966575809876,1,2,581.4930358905144
VEN-02785,3,22.43558654516055,1,1,714.438021967014
VEN-02786,3,12.292098916427689,1,1,645.2150095756386
VEN-02787,2,38.91750704686441,0,0,712.0791790751391
VEN-02788,0,42.13389148607706,0,0,714.475241222041
VEN-02789,3,36.11489855833882,0,0,821.7949828706717
VEN-02790,0,21.284400351777016,0,0,870.4644251401525
VEN-02791,1,33.23021222863554,0,0,641.9630428891099
VEN-02792,3,38.5527037068644,0,0,680.7656196758893
VEN-02793,2,40.110525178547455,0,0,748.4926859630766
VEN-02794,0,15.486137679404608,1,2,739.7619994445583
VEN-02795,0,10.008655526305722,0,0,744.5556069031901
