supplier_id,country_risk_band,supplier_industry,business_criticality,inherent_tprm_rating,outsourcing_category,vendor_age_years,years_with_company
VEN-02750,Low,Payments,Critical,Low,Non-outsourcing,9.86642366639743,2.207993501038988
VEN-02751,Low,Facilities,High,High,Outsourcing,19.483903091855,3.88735952143416
VEN-02752,Medium,Payments,Critical,Low,Material outsourcing,15.290340966342145,5.308256256338989
VEN-02753,Medium,Professional Services,Critical,High,Non-outsourcing,14.517051689119029,5.231855104200036
VEN-02754,Low,Payments,Medium,Low,Non-outsourcing,9.921531356055374,6.304749798200652
VEN-02755,Medium,Telecommunications,High,Low,Non-outsourcing,5.3995540705957135,2.1330156280836894
VEN-02756,Medium,Cloud,Medium,Low,Non-outsourcing,18.07056855649879,3.025526390150141
VEN-02757,Medium,Payments,High,Medium,Outsourcing,5.500285677173176,1.168675817654056
VEN-02758,Medium,Payments,Medium,Low,Non-outsourcing,12.8287747994377,10.661863781859598
VEN-02759,Medium,Telecommunications,Medium,Low,Non-outsourcing,11.679174168120936,3.520206574431721
VEN-02760,Low,Professional Services,Critical,Low,Material outsourcing,5.109572659154466,5.109572659154466
VEN-02761,Medium,Facilities,High,Medium,Outsourcing,3.874088449257534,3.874088449257534
VEN-02762,High,Telecommunications,Critical,High,Non-outsourcing,14.50354825089084,0.5634249022845598
VEN-02763,Low,Technology,Low,Medium,Non-outsourcing,10.849557785406564,1.826252503543876
VEN-02764,Low,Cloud,Low,Low,Outsourcing,18.012138034129798,4.559330361918623
VEN-02765,Low,Professional Services,Medium,Low,Outsourcing,12.530193191877602,6.727449655217007
VEN-02766,High,Facilities,Medium,Low,Material outsourcing,11.76675069386975,6.391331827251015
VEN-02767,Low,Professional Services,Medium,Medium,Non-outsourcing,3.1334976825641974,1.6228804810345068
VEN-02768,Medium,Telecommunications,Medium,Low,Outsourcing,11.590518527452192,2.1990015063625026
VEN-02769,Medium,Facilities,High,Low,Non-outsourcing,10.26080831480602,6.033182129639037
VEN-02770,High,Payments,Low,Low,Non-outsourcing,12.615832443552211,6.355548625674772
VEN-02771,Low,Payments,High,Medium,Outsourcing,10.266683803524211,1.5436730509003795
VEN-02772,Medium,Cloud,High,High,Outsourcing,10.127857926003346,6.011878286155342
VEN-02773,Medium,Facilities,Medium,Low,Non-outsourcing,9.8026840204747,4.537339689321008
VEN-02774,Low,Payments,Medium,Medium,Non-outsourcing,7.562372528416342,3.977713913675293
VEN-02775,Medium,Technology,Low,Medium,Outsourcing,14.41108694342856,11.925451847295813
VEN-02776,Low,Technology,Low,High,Non-outsourcing,33.82719482049579,4.250644005998115
VEN-02777,Low,Cloud,High,Low,Non-outsourcing,5.297010850461917,3.213876496327403
VEN-02778,Low,Cloud,Medium,High,Non-outsourcing,6.4357777879635565,6.4357777879635565
VEN-02779,Low,Professional Services,Low,High,Non-outsourcing,14.382034390311116,7.491596332035535
VEN-02780,Low,Payments,Critical,High,Outsourcing,9.204956819416967,9.204956819416967
VEN-02781,Low,Professional Services,High,High,Non-outsourcing,8.276151205336495,7.182279816446145
VEN-02782,Low,Technology,High,Low,Outsourcing,3.8878615081178554,3.8878615081178554
VEN-02783,Low,Facilities,Medium,High,Outsourcing,6.655180534469005,4.788901371084557
VEN-02784,Low,Facilities,Critical,High,Non-outsourcing,6.0621250224924745,6.0621250224924745
VEN-02785,Low,Cloud,Low,Low,Outsourcing,4.014372558538746,2.291875199882045
VEN-02786,Medium,Payments,Low,Low,Non-outsourcing,16.855999590177944,6.471729589495958
VEN-02787,Medium,Payments,High,High,Outsourcing,11.315667572623646,2.102377864963441
VEN-02788,Low,Technology,High,Low,Outsourcing,32.17569848782874,4.782617733833317
VEN-02789,High,Professional Services,Medium,High,Outsourcing,11.931435098143812,4.689765768849522
VEN-02790,Low,Facilities,Low,Medium,Non-outsourcing,5.557423003536114,4.77500111498676
VEN-02791,Medium,Technology,Medium,Medium,Outsourcing,12.4971854284608,1.0818432483895524
VEN-02792,Low,Telecommunications,High,Low,Outsourcing,13.832971798966147,3.509882566579894
VEN-02793,Medium,Professional Services,High,Medium,Non-outsourcing,7.894995645637577,7.894995645637577
VEN-02794,High,Telecommunications,Medium,Medium,Non-outsourcing,13.618434849394284,5.13912204814399
VEN-02795,Medium,Professional Services,Low,High,Non-outsourcing,13.450996880437742,8.715390825081023
VEN-02796,Low,Technology,High,Low,Non-outsourcing,6.878503979451019,6.004666130483132
VEN-02797,Low,Technology,High,Low,Non-outsourcing,14.875517566638838,14.875517566638838
VEN-02798,Low,Facilities,Medium,Low,Material outsourcing,12.233731860788414,6.04777316088291
VEN-02799,Medium,Facilities,Medium,Low,Material outsourcing,10.780120005454693,5.158376952903636
VEN-02800,Medium,Telecommunications,Critical,High,Non-outsourcing,11.335504088982152,1.738499405041255
VEN-02801,High,Cloud,Low,Low,Material outsourcing,5.525347200230989,1.802624334382433
VEN-02802,Low,Technology,Medium,Low,Outsourcing,20.324365469072085,3.1066539065353687
VEN-02803,Low,Payments,Medium,High,Outsourcing,9.133081744072552,4.161897107908131
VEN-02804,Low,Payments,Medium,Low,Material outsourcing,8.66245842738373,1.9524864433057043
VEN-02805,Low,Technology,High,Low,Outsourcing,12.737176818075564,5.123788439701896
VEN-02806,Low,Technology,Medium,Medium,Outsourcing,29.791458898380885,4.998805443721851
VEN-02807,Low,Technology,Medium,Medium,Non-outsourcing,15.180804469674204,12.849591886212796
VEN-02808,Medium,Facilities,Low,High,Non-outsourcing,9.212403264207126,9.212403264207126
VEN-02809,Low,Technology,High,Medium,Material outsourcing,12.658940023890988,7.701107657835809
VEN-02810,Low,Payments,Low,Medium,Non-outsourcing,12.619074364862168,7.838779431021394
VEN-02811,Low,Technology,Low,Medium,Non-outsourcing,10.74006670909586,9.62285389082028
VEN-02812,Medium,Telecommunications,Medium,High,Non-outsourcing,5.664188406781045,5.664188406781045
VEN-02813,Medium,Facilities,Medium,Medium,Outsourcing,15.411447656789218,9.94688183815356
VEN-02814,Low,Cloud,Critical,Medium,Non-outsourcing,0.8946880966826956,0.8946880966826956
VEN-02815,Low,Technology,High,Medium,Material outsourcing,8.363033855403604,8.363033855403604
VEN-02816,Low,Payments,High,Medium,Non-outsourcing,7.189281483047328,2.0395101432337928
VEN-02817,Low,Professional Services,Medium,Medium,Material outsourcing,8.819207929713292,2.2682105560537966
VEN-02818,Low,Facilities,Medium,Low,Outsourcing,17.428718555333653,9.54968830924042
VEN-02819,Low,Technology,Critical,Medium,Outsourcing,8.27095440646449,2.876810277265065
VEN-02820,High,Payments,Medium,Low,Non-outsourcing,10.185740593963516,2.329219682350179
VEN-02821,Low,Professional Services,High,Medium,Non-outsourcing,26.066410675069022,6.352927640116199
VEN-02822,Medium,Technology,Medium,Medium,Material outsourcing,8.546522173420222,2.6610136838122664
VEN-02823,Low,Professional Services,Low,Medium,Outsourcing,9.995712673199654,2.331675657655821
VEN-02824,High,Telecommunications,Medium,Low,Non-outsourcing,10.65568965690603,1.4545360016224078
VEN-02825,High,Facilities,Low,High,Material outsourcing,8.504055244911314,3.418043962406052
VEN-02826,Medium,Professional Services,Low,Medium,Outsourcing,9.932019944108818,7.651248291450105
VEN-02827,Low,Professional Services,Low,Low,Non-outsourcing,11.30289660984977,8.379101467092978
VEN-02828,Low,Cloud,Low,Low,Outsourcing,8.29878188908133,4.017281308717531
VEN-02829,Medium,Facilities,Medium,Medium,Outsourcing,3.7618593714902575,3.7618593714902575
VEN-02830,Medium,Facilities,High,Low,Outsourcing,4.754280219380131,4.754280219380131
VEN-02831,Low,Cloud,Medium,High,Non-outsourcing,10.457098858341972,9.665003845316926
VEN-02832,Low,Technology,High,Medium,Non-outsourcing,21.75076310135249,3.1394233052533917
VEN-02833,Low,Technology,Medium,Low,Non-outsourcing,9.122796918267849,3.789678719086551
VEN-02834,Medium,Professional Services,Low,Medium,Non-outsourcing,12.123168633780418,4.187881472146168
VEN-02835,Medium,Payments,Low,Low,Non-outsourcing,18.065004972593428,3.754449750234395
VEN-02836,Low,Payments,Critical,Low,Outsourcing,13.529740857146162,0.6369143703031961
VEN-02837,Low,Technology,Medium,Medium,Outsourcing,10.612549048396687,4.947730628938961
VEN-02838,Low,Cloud,Critical,Low,Non-outsourcing,10.015522815492709,6.013328009275144
VEN-02839,Low,Facilities,Medium,High,Outsourcing,7.445516542686452,5.762281088707908
VEN-02840,Low,Telecommunications,High,Medium,Non-outsourcing,15.207483264595709,13.5593222980015
VEN-02841,Medium,Technology,High,Low,Non-outsourcing,17.536901208961567,14.216966447869051
VEN-02842,Low,Professional Services,Critical,High,Outsourcing,1.140981148221786,1.0951217206230288
VEN-02843,Low,Facilities,Low,Medium,Material outsourcing,15.261586322003112,11.216759925111422
VEN-02844,Low,Facilities,Critical,Low,Non-outsourcing,13.932607686745886,13.084795604633385
VEN-02845,Low,Telecommunications,Medium,Medium,Material outsourcing,8.806506261086973,0.7832271978437252
VEN-02846,Low,Telecommunications,High,High,Material outsourcing,7.460441585296227,7.459195446185613
VEN-02847,Low,Professional Services,Medium,Medium,Outsourcing,13.057676349997552,5.039254005234306
VEN-02848,Low,Telecommunications,Medium,Medium,Material outsourcing,4.737289002557561,4.737289002557561
VEN-02849,Medium,Payments,Medium,Medium,Non-outsourcing,8.959759577320673,8.959759577320673
VEN-02850,Low,Technology,High,Medium,Non-outsourcing,12.103381241915072,12.103381241915072
VEN-02851,Low,Cloud,Medium,Low,Outsourcing,19.26826005649701,7.63722638541309
VEN-02852,Low,Technology,Medium,Medium,Outsourcing,22.92025250220103,6.769632144584662
VEN-02853,Medium,Payments,Medium,High,Non-outsourcing,5.983486695860744,2.6509728253837106
VEN-02854,Low,Technology,High,Medium,Non-outsourcing,12.596457761100655,3.3560169877839074
VEN-02855,Medium,Payments,Medium,Low,Non-outsourcing,10.62962179978021,6.98402123209116
VEN-02856,High,Professional Services,High,Medium,Non-outsourcing,14.302795161459445,3.239591122463404
VEN-02857,Medium,Technology,Medium,Low,Non-outsourcing,9.818279430929843,5.015596415365348
VEN-02858,Low,Professional Services,High,Medium,Material outsourcing,14.698658341867556,1.2443785616601903
VEN-02859,Medium,Cloud,High,Medium,Non-outsourcing,11.972553140632556,5.2608873839456445
VEN-02860,Low,Technology,High,Medium,Outsourcing,7.893396791397995,0.892060177600778
VEN-02861,Low,Cloud,High,High,Non-outsourcing,14.767486268735835,9.455163471198798
VEN-02862,Low,Professional Services,Medium,Medium,Non-outsourcing,9.934814936192565,5.452064834335954
VEN-02863,Low,Facilities,Low,Medium,Material outsourcing,11.02261555705893,3.0492397656960057
VEN-02864,Low,Professional Services,High,High,Non-outsourcing,6.577341257366061,4.357401857447254
VEN-02865,Low,Payments,Low,Medium,Non-outsourcing,9.2990215462136,3.268360354677262
VEN-02866,Low,Technology,Low,High,Outsourcing,19.083010912716745,2.5265514921298013
VEN-02867,Low,Facilities,High,High,Non-outsourcing,8.035998864236792,3.6026011720662554
VEN-02868,Low,Cloud,Medium,Medium,Non-outsourcing,22.98368708605396,3.622102695915924
VEN-02869,High,Facilities,Medium,Medium,Material outsourcing,11.230694494085611,4.051297740940624
VEN-02870,Low,Facilities,Critical,Medium,Non-outsourcing,12.283066584963104,0.5811018016743855
VEN-02871,Low,Facilities,Low,High,Outsourcing,7.25820708406253,7.25820708406253
VEN-02872,Low,Professional Services,Low,Low,Non-outsourcing,15.229555274476876,10.04708028790578
VEN-02873,Low,Technology,Low,High,Non-outsourcing,4.546865798438569,4.546865798438569
VEN-02874,Low,Facilities,Low,Medium,Outsourcing,9.425003880989491,9.425003880989491
VEN-02875,Low,Cloud,High,Medium,Outsourcing,7.283861367651939,3.797616186062436
VEN-02876,Low,Payments,High,Medium,Non-outsourcing,5.050196545403353,5.050196545403353
VEN-02877,Low,Cloud,Medium,High,Material outsourcing,14.29371267151011,6.706824620475366
VEN-02878,Low,Cloud,Low,Low,Outsourcing,9.62421964862715,5.07148765579779
VEN-02879,Low,Payments,Medium,Medium,Outsourcing,11.01141161743032,3.06134667126328
VEN-02880,Low,Facilities,Low,High,Outsourcing,7.467324003644089,4.915084211091949
VEN-02881,Low,Telecommunications,High,Low,Outsourcing,15.77886104700173,1.5999390826094138
VEN-02882,Low,Professional Services,Medium,Low,Outsourcing,11.92623916891088,2.5359118774276395
VEN-02883,Low,Telecommunications,Low,High,Non-outsourcing,20.7839886610122,8.717301458295742
VEN-02884,Low,Cloud,High,High,Material outsourcing,7.702028757032311,7.702028757032311
VEN-02885,Low,Facilities,High,Low,Outsourcing,7.676063215576391,2.9794323425051874
VEN-02886,Low,Cloud,Medium,Medium,Material outsourcing,13.62026635574898,4.222654073766135
VEN-02887,Low,Telecommunications,Medium,Low,Material outsourcing,21.819613573506945,4.0463441649319245
VEN-02888,High,Telecommunications,Medium,Low,Non-outsourcing,8.280825595427656,5.68576803027829
VEN-02889,Low,Cloud,Low,Medium,Non-outsourcing,2.722661687809673,2.722661687809673
VEN-02890,Low,Payments,Low,Low,Outsourcing,5.473684372110851,5.320799468632687
VEN-02891,Low,Technology,High,Medium,Outsourcing,19.082571050486145,1.6699629913670608
VEN-02892,High,Technology,Critical,Low,Outsourcing,9.219724228904354,3.165847980915089
VEN-02893,Low,Payments,Medium,High,Non-outsourcing,24.08204037242772,6.214825911371925
VEN-02894,Low,Telecommunications,Medium,Medium,Outsourcing,5.960735200436575,3.722759460368356
VEN-02895,High,Facilities,Medium,Low,Material outsourcing,13.667585978802045,3.828941919164593
VEN-02896,Low,Professional Services,Medium,High,Material outsourcing,13.807636290310205,3.9053848582694695
VEN-02897,High,Technology,Low,High,Non-outsourcing,4.738599727807396,4.655377915405245
VEN-02898,Low,Telecommunications,Medium,Low,Material outsourcing,4.801258742281377,2.388335424651981
VEN-02899,Low,Professional Services,Critical,High,Non-outsourcing,9.392561898694066,8.614832931771575
VEN-02900,Low,Telecommunications,High,Low,Outsourcing,14.265578221948692,1.6591397998616022
VEN-02901,Low,Technology,Critical,Medium,Non-outsourcing,12.808697632826505,6.125356578521448
VEN-02902,High,Payments,Low,Medium,Outsourcing,9.81265402687288,3.30964603382798
VEN-02903,Low,Technology,Medium,Low,Non-outsourcing,9.632508630369395,5.051838433346285
VEN-02904,High,Payments,Medium,Medium,Non-outsourcing,3.2372588395238804,3.2372588395238804
VEN-02905,Low,Cloud,Low,Medium,Non-outsourcing,6.726172443306227,6.726172443306227
VEN-02906,Low,Professional Services,Low,High,Material outsourcing,4.247121005224903,4.247121005224903
VEN-02907,High,Professional Services,High,Low,Outsourcing,12.674786896443925,12.186672021531407
VEN-02908,Low,Payments,High,Low,Outsourcing,5.49554544217332,5.49554544217332
VEN-02909,High,Payments,Medium,Medium,Outsourcing,18.932522100553065,8.633020053591983
VEN-02910,Low,Telecommunications,Medium,Low,Non-outsourcing,11.005246280468368,6.705596462760138
VEN-02911,Medium,Cloud,Medium,High,Non-outsourcing,6.609717727952669,2.413689669522725
VEN-02912,Low,Telecommunications,Low,Medium,Non-outsourcing,17.452274174031214,7.459838524635013
VEN-02913,Low,Telecommunications,Low,High,Outsourcing,34.56378997761048,5.239256444997488
VEN-02914,Medium,Professional Services,Medium,Medium,Material outsourcing,5.186755148863057,5.186755148863057
VEN-02915,Low,Technology,Medium,Low,Non-outsourcing,5.258121966583839,5.258121966583839
VEN-02916,Low,Telecommunications,Critical,Low,Outsourcing,6.478846099374575,2.006574706054755
VEN-02917,Low,Telecommunications,Medium,Medium,Outsourcing,17.50456400419336,5.984967458990225
VEN-02918,Medium,Facilities,Low,High,Material outsourcing,24.18936766713552,8.82837951398148
VEN-02919,Low,Technology,Low,Medium,Non-outsourcing,4.25288717855471,4.25288717855471
VEN-02920,Medium,Telecommunications,High,Low,Material outsourcing,37.36109369372706,17.730575489482842
VEN-02921,High,Cloud,Low,Medium,Outsourcing,14.49853109891162,7.954735801409497
VEN-02922,Low,Payments,Low,Low,Outsourcing,8.443246214769884,2.4759783486482867
VEN-02923,Low,Technology,Medium,Medium,Outsourcing,13.846920448384884,2.334253921453892
VEN-02924,Medium,Telecommunications,Medium,Low,Non-outsourcing,17.682992489321386,2.770113746439673
VEN-02925,Low,Payments,Medium,Medium,Outsourcing,6.68233249669188,3.445999101098026
VEN-02926,Low,Telecommunications,Medium,Medium,Outsourcing,17.734008065409434,5.004106521134098
VEN-02927,Medium,Telecommunications,Low,High,Outsourcing,10.617597207623287,6.271050576550473
VEN-02928,Low,Payments,High,Medium,Material outsourcing,4.208091660230591,4.208091660230591
VEN-02929,Low,Technology,Medium,Low,Outsourcing,14.41829040804667,8.663527149259632
VEN-02930,Medium,Facilities,Medium,High,Non-outsourcing,21.262487023019567,3.90891885768454
VEN-02931,Low,Professional Services,Low,High,Non-outsourcing,13.109781158976135,3.933884208063441
VEN-02932,Low,Cloud,Medium,Medium,Material outsourcing,5.842628826031486,5.842628826031486
VEN-02933,Low,Professional Services,Medium,High,Outsourcing,13.212385215977246,3.422101014399356
VEN-02934,Medium,Payments,Medium,High,Material outsourcing,12.12029727950219,7.031929610981759
VEN-02935,Medium,Cloud,Medium,Low,Non-outsourcing,13.802394556732676,1.480538348109666
VEN-02936,Low,Telecommunications,Critical,Medium,Outsourcing,4.048782976408093,4.048782976408093
VEN-02937,Low,Facilities,Low,Medium,Material outsourcing,4.369709216853359,4.369709216853359
VEN-02938,Low,Cloud,Critical,Medium,Outsourcing,7.928902052687329,3.457456306012967
VEN-02939,Low,Telecommunications,Critical,High,Non-outsourcing,16.082541875069023,1.8332515343081588
VEN-02940,Low,Cloud,Medium,Medium,Non-outsourcing,14.878326076980343,1.6052869502504037
VEN-02941,High,Telecommunications,Medium,Medium,Material outsourcing,16.98701377937017,5.611355757254549
VEN-02942,Low,Professional Services,Medium,High,Outsourcing,13.930328928591171,6.232377761197788
VEN-02943,Medium,Technology,Critical,Medium,Non-outsourcing,15.526916237069852,0.953808083504046
VEN-02944,Low,Facilities,Medium,Low,Outsourcing,12.082654159580098,0.922273584530058
VEN-02945,Low,Telecommunications,Medium,High,Non-outsourcing,9.846636191308216,2.1457436042080347
VEN-02946,Low,Cloud,Low,Medium,Non-outsourcing,14.635100557230528,2.3844765504785927
VEN-02947,Low,Telecommunications,High,Medium,Non-outsourcing,5.521633069143832,2.8823985024249805
VEN-02948,Medium,Facilities,Low,Medium,Non-outsourcing,6.358026364294212,5.632486484868676
VEN-02949,High,Facilities,Low,High,Outsourcing,5.184662286621402,5.184662286621402
VEN-02950,Medium,Technology,Medium,Low,Non-outsourcing,11.648392808437093,9.386349947137644
VEN-02951,Low,Technology,Medium,Medium,Outsourcing,5.57164876814831,5.57164876814831
VEN-02952,Medium,Technology,High,Medium,Outsourcing,2.5398126320186423,2.5398126320186423
VEN-02953,Low,Cloud,High,High,Non-outsourcing,4.700413778961855,2.465281772972688
VEN-02954,High,Telecommunications,Low,Low,Non-outsourcing,21.278882230689188,7.392003487812227
VEN-02955,Low,Payments,Medium,Low,Non-outsourcing,11.708259538163851,8.02631009637477
VEN-02956,Low,Professional Services,High,High,Outsourcing,17.44003160601797,1.331193516103299
VEN-02957,Low,Professional Services,Medium,High,Material outsourcing,4.302178974993596,4.302178974993596
VEN-02958,Low,Payments,Low,Medium,Outsourcing,13.608926606218583,8.264581134504859
VEN-02959,Low,Professional Services,Medium,Medium,Outsourcing,5.271634419696147,3.1613821471495296
VEN-02960,High,Professional Services,Medium,Medium,Material outsourcing,13.409610496865833,1.1147320524693685
VEN-02961,Medium,Telecommunications,Critical,Medium,Outsourcing,2.264028072323654,2.264028072323654
VEN-02962,High,Telecommunications,High,Medium,Outsourcing,16.98406691053915,3.899389557566964
VEN-02963,Low,Technology,Low,High,Outsourcing,14.45880488288979,1.7785195416916404
VEN-02964,Low,Professional Services,High,Low,Non-outsourcing,11.060401458822437,4.937082749902364
VEN-02965,Low,Cloud,Low,High,Non-outsourcing,20.712874220966643,3.471085541518955
VEN-02966,Low,Cloud,High,Low,Outsourcing,16.065208867436034,8.305729070621304
VEN-02967,Low,Telecommunications,Medium,High,Outsourcing,7.036879360108431,0.8929598013416751
VEN-02968,Low,Telecommunications,Low,Low,Non-outsourcing,5.410986333573976,5.410986333573976
VEN-02969,Low,Technology,Medium,Low,Material outsourcing,30.90488044423556,4.689723682012442
VEN-02970,Low,Cloud,Low,Low,Non-outsourcing,7.285447052699203,7.285447052699203
VEN-02971,Low,Telecommunications,Low,Low,Outsourcing,10.051411075734723,10.051411075734723
VEN-02972,Medium,Cloud,Medium,Medium,Material outsourcing,6.190959147763604,6.190959147763604
VEN-02973,Low,Cloud,High,Medium,Non-outsourcing,15.62783764178845,8.759172150881035
VEN-02974,High,Payments,High,High,Material outsourcing,6.552439715006519,1.4621330356958406
VEN-02975,Low,Technology,Medium,Medium,Outsourcing,10.806859235648949,1.61637395285478
VEN-02976,Medium,Facilities,Low,Medium,Outsourcing,13.159784630881871,3.855098903179828
VEN-02977,Medium,Professional Services,Medium,Medium,Material outsourcing,7.616308987075495,3.0271378910915105
VEN-02978,Medium,Technology,Medium,High,Outsourcing,13.068493347769149,6.685296810727505
VEN-02979,Medium,Payments,Low,Low,Outsourcing,23.184660403719008,6.679937980140435
VEN-02980,Medium,Cloud,High,Medium,Outsourcing,12.059877630696946,10.087213645181247
VEN-02981,Low,Professional Services,Critical,Low,Non-outsourcing,14.989162638439328,4.665763520411307
VEN-02982,Low,Payments,Low,Low,Non-outsourcing,8.755159202858042,1.4638454096079487
VEN-02983,Low,Facilities,High,Medium,Non-outsourcing,8.36113093205171,8.36113093205171
VEN-02984,Low,Facilities,Medium,Low,Non-outsourcing,5.241106861292828,5.241106861292828
VEN-02985,Low,Payments,Medium,Low,Outsourcing,11.521983244563728,3.89175780140265
VEN-02986,Low,Cloud,Medium,High,Material outsourcing,17.552734806178616,10.033567194851145
VEN-02987,Low,Facilities,Low,Low,Material outsourcing,14.595594800669868,1.3233144946669448
VEN-02988,Low,Technology,Low,Medium,Non-outsourcing,8.328513029036674,4.100038178898991
VEN-02989,Low,Payments,Critical,Medium,Outsourcing,9.200440817481676,2.0872451952753424
VEN-02990,Low,Cloud,Medium,High,Outsourcing,23.35023009494663,8.620645544852525
VEN-02991,Medium,Technology,Low,Medium,Non-outsourcing,13.724725756409018,3.0700419527289178
VEN-02992,Medium,Technology,Medium,Low,Outsourcing,15.822654303843269,9.31041971374062
VEN-02993,Low,Facilities,Critical,High,Non-outsourcing,16.79218793009819,1.9462996016629135
VEN-02994,Low,Professional Services,Medium,Medium,Material outsourcing,8.543333759429535,8.543333759429535
VEN-02995,Low,Payments,Critical,Medium,Non-outsourcing,8.006411076679978,3.833414223371271
VEN-02996,Low,Professional Services,High,Medium,Outsourcing,8.455614451880697,3.5481530928855465
VEN-02997,Medium,Payments,Medium,Medium,Material outsourcing,7.899678476367331,7.899678476367331
VEN-02998,Low,Professional Services,High,Medium,Outsourcing,21.005164427193627,6.331402737146231
VEN-02999,High,Payments,High,Medium,Non-outsourcing,9.789221860073484,3.862720384943148
VEN-03000,Low,Facilities,High,Low,Non-outsourcing,19.508021722108356,3.462942639029216
VEN-03001,Medium,Telecommunications,Medium,Medium,Material outsourcing,9.96198940229895,9.96198940229895
VEN-03002,Low,Cloud,Low,High,Non-outsourcing,10.285260861734113,4.48057268800032
VEN-03003,Low,Technology,Low,Medium,Non-outsourcing,3.491408716100933,3.491408716100933
VEN-03004,Medium,Payments,Medium,High,Material outsourcing,8.202853229324356,1.951697684982571
VEN-03005,Low,Payments,High,Low,Outsourcing,21.29019427608918,11.298639944745034
VEN-03006,Medium,Facilities,High,High,Outsourcing,20.890108835253084,2.44995092640544
VEN-03007,Low,Facilities,Medium,High,Non-outsourcing,8.090968267251556,2.254527314091003
VEN-03008,Low,Cloud,Low,Medium,Outsourcing,2.6829812943048847,2.6829812943048847
VEN-03009,Low,Cloud,Low,Low,Outsourcing,6.30252653173738,0.2393121792618558
VEN-03010,Medium,Telecommunications,High,Medium,Non-outsourcing,8.049774283706157,5.461029820992045
VEN-03011,Low,Payments,Medium,Low,Non-outsourcing,8.079478920930052,3.53572099275991
VEN-03012,Medium,Technology,High,Medium,Non-outsourcing,8.077318388486349,4.192292922234742
VEN-03013,Medium,Cloud,Low,High,Outsourcing,10.918882266173757,2.5132358274459534
VEN-03014,Medium,Cloud,Medium,Medium,Non-outsourcing,5.922665012986431,3.031167851079553
VEN-03015,Low,Payments,Critical,Low,Material outsourcing,10.108574378782889,0.9584540555797352
VEN-03016,Medium,Technology,Low,Low,Non-outsourcing,12.44384610777997,8.226090121806967
VEN-03017,High,Telecommunications,Low,Medium,Non-outsourcing,8.413737388871722,3.879852396056404
VEN-03018,Low,Facilities,High,Medium,Material outsourcing,11.19395522624392,9.321189853704864
VEN-03019,Low,Cloud,Medium,Low,Material outsourcing,23.032782911398414,17.19589126431305
VEN-03020,Low,Facilities,Critical,High,Outsourcing,14.913813919676455,2.00265577292609
VEN-03021,Low,Telecommunications,Critical,Low,Material outsourcing,13.847097821708452,7.185844964259993
VEN-03022,Medium,Telecommunications,High,Medium,Non-outsourcing,8.79414327876167,2.209043317155186
VEN-03023,Low,Technology,Low,Medium,Outsourcing,7.88361583404107,2.752198369840808
VEN-03024,Low,Technology,Medium,Low,Non-outsourcing,10.410562266321271,4.455970009179452
VEN-03025,Low,Telecommunications,High,Medium,Outsourcing,13.697165430866823,13.697165430866823
VEN-03026,Low,Payments,Medium,Medium,Outsourcing,12.000418379713054,3.665179735311513
VEN-03027,Low,Payments,Critical,Medium,Outsourcing,11.400556516741382,4.364755218600316
VEN-03028,Medium,Telecommunications,High,High,Non-outsourcing,16.113309406993864,5.471224646380642
VEN-03029,Low,Payments,Low,Medium,Non-outsourcing,13.30131527816404,4.301985351624483
VEN-03030,Low,Technology,Medium,Medium,Material outsourcing,15.618559754386675,1.9962406369867465
VEN-03031,Medium,Technology,High,High,Outsourcing,6.547584035102528,6.547584035102528
VEN-03032,Low,Professional Services,Low,High,Non-outsourcing,5.382078044053132,3.38753380492949
VEN-03033,Low,Facilities,Medium,Low,Non-outsourcing,22.05014600096737,1.4369653140338046
VEN-03034,Low,Telecommunications,High,High,Non-outsourcing,2.564096125382082,2.564096125382082
VEN-03035,High,Cloud,Low,High,Non-outsourcing,5.760376676790994,5.760376676790994
VEN-03036,Medium,Facilities,Medium,Low,Non-outsourcing,8.75407164575493,2.4905409023900797
VEN-03037,Low,Telecommunications,High,Medium,Outsourcing,19.41117663425504,3.9177813582781424
VEN-03038,Low,Payments,High,Low,Outsourcing,5.281215473136955,4.579918971780746
VEN-03039,Low,Professional Services,Medium,Medium,Outsourcing,3.606177177439674,3.190204013174704
VEN-03040,Low,Payments,Critical,High,Non-outsourcing,6.75113044684833,4.69649576975979
VEN-03041,Low,Technology,Critical,Medium,Non-outsourcing,8.216881205389177,8.216881205389177
VEN-03042,High,Cloud,Medium,Medium,Non-outsourcing,11.12432267753272,4.765218594017981
VEN-03043,Medium,Payments,Low,Low,Material outsourcing,13.993281993487084,6.649806252166373
VEN-03044,Low,Professional Services,High,Medium,Outsourcing,16.372841322462286,3.5542031498394717
VEN-03045,Medium,Professional Services,Low,High,Non-outsourcing,4.628312452564994,4.628312452564994
VEN-03046,High,Technology,High,Low,Outsourcing,2.407921706170344,2.407921706170344
VEN-03047,Low,Cloud,Medium,Medium,Outsourcing,10.932351311721858,7.902608376835363
VEN-03048,Low,Payments,Medium,Medium,Outsourcing,5.220605614638723,3.2989858240332786
VEN-03049,High,Technology,Medium,Medium,Outsourcing,7.754418942131567,4.040538090469415
VEN-03050,Low,Professional Services,Medium,Medium,Material outsourcing,9.022434394676557,8.43107400134322
VEN-03051,Medium,Technology,Critical,Medium,Non-outsourcing,8.061778455456222,3.527041319027683
VEN-03052,Low,Cloud,Low,Medium,Outsourcing,3.3443849063809044,1.990164499239256
