third_party_id,historic_review_timeliness_rate,relationship_owner_changes_24m,required_training_completion_pct,next_review_due_date,risk_assessment_due_date,attestation_due_date
VEN-02288,0.8507613790268558,1,96.43830440381576,2025-12-31,2025-11-15,2025-12-31
VEN-02289,0.698663131308304,2,93.20128186295912,2025-12-31,2025-10-13,2025-12-31
VEN-02290,0.7256958691691452,0,100.0,2025-12-31,2025-12-31,2025-08-12
VEN-02291,0.650433169519257,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02292,0.8637746729687096,0,98.9096579516497,2025-05-19,2025-12-31,2025-10-30
VEN-02293,0.8084820972100747,1,89.13666010881141,2025-12-31,2025-12-31,2025-09-21
VEN-02294,0.67790188728291,0,89.0476081705915,2025-12-31,2025-12-31,2025-12-31
VEN-02295,0.742544437376626,0,92.29579934081774,2025-12-31,2025-12-31,2025-08-22
VEN-02296,0.8572710918017082,1,99.58874263949636,2025-12-31,2025-12-31,2025-12-31
VEN-02297,0.7067052403849525,0,85.02397316695621,2025-12-31,2025-12-31,2025-12-31
VEN-02298,0.8698540702004102,1,96.50671739366145,2025-12-31,2025-07-27,2025-12-31
VEN-02299,0.7606545652494291,0,95.52560340328112,2025-12-31,2025-12-31,2025-12-31
VEN-02300,0.9440912201287316,1,98.06604643224073,2025-12-31,2025-12-31,2025-12-31
VEN-02301,0.8157286867162618,1,96.61445469789966,2025-12-31,2025-12-31,2025-10-11
VEN-02302,0.8274150843327631,2,97.21374229082126,2025-12-31,2025-12-31,2025-12-31
VEN-02303,0.8017632744085798,1,90.41328491334352,2025-12-31,2025-12-31,2025-12-31
VEN-02304,0.8879360009554058,0,80.78364401627236,2025-12-31,2025-12-31,2025-12-31
VEN-02305,0.8238398745950822,1,90.17952068172016,2025-12-31,2025-12-31,2025-12-31
VEN-02306,0.9643072628293148,0,98.97276740425966,2025-12-31,2025-10-30,2025-12-31
VEN-02307,0.5656223843560234,0,100.0,2025-10-27,2025-09-26,2025-12-03
VEN-02308,0.7136623601382923,1,94.11340386658571,2025-10-15,2025-12-31,2025-12-31
VEN-02309,0.8265662166849302,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02310,0.790943864425983,0,95.73740158490898,2025-05-26,2025-12-31,2025-12-31
VEN-02311,0.9489658810938,1,91.243496097851,2025-12-31,2025-12-31,2025-12-31
VEN-02312,0.719500927926596,0,95.29785336217884,2025-10-02,2025-12-31,2025-11-21
VEN-02313,0.8789721959512912,0,92.9604945813493,2025-12-31,2025-12-31,2025-12-31
VEN-02314,0.5920823517365338,0,100.0,2025-12-31,2025-10-05,2025-12-31
VEN-02315,0.6488566637146093,0,92.76200303380092,2025-12-31,2025-12-31,2025-12-31
VEN-02316,0.8555725431514845,0,92.7055004055353,2025-12-31,2025-12-31,2025-12-31
VEN-02317,0.8528514824705876,1,87.36530624478961,2025-12-31,2025-12-31,2025-12-31
VEN-02318,0.8058639512332318,2,100.0,2025-12-31,2025-09-07,2025-12-31
VEN-02319,0.878362364160067,0,83.45689753733689,2025-12-31,2025-12-31,2025-12-31
VEN-02320,0.697178908237409,1,82.79261592176688,2025-12-31,2025-12-31,2025-12-31
VEN-02321,0.6754854618532009,2,82.06722029039399,2025-12-31,2025-12-31,2025-12-31
VEN-02322,0.864823064661776,2,83.2502475908203,2025-10-27,2025-12-31,2025-12-31
VEN-02323,0.8598535033344686,0,96.64919215821648,2025-12-31,2025-07-17,2025-12-31
VEN-02324,0.7245986778269033,0,94.43866952951564,2025-07-17,2025-12-31,2025-12-31
VEN-02325,0.9406437442670764,2,82.83387746289303,2025-12-31,2025-12-31,2025-12-31
VEN-02326,0.7611503778094946,1,93.65516905032558,2025-12-31,2025-12-31,2025-12-31
VEN-02327,0.7963656278207887,1,95.8932681704169,2025-12-08,2025-12-31,2025-12-31
VEN-02328,0.8674325229069293,1,93.72936760200358,2025-12-31,2025-12-31,2025-12-31
VEN-02329,0.9071618695423264,0,72.94347342426003,2025-12-31,2025-12-31,2025-12-31
VEN-02330,0.7576753509291902,1,100.0,2025-06-24,2025-12-31,2025-12-31
VEN-02331,0.934402356214704,0,98.88482562798468,2025-12-28,2025-12-31,2025-12-31
VEN-02332,0.8251703428094759,0,93.65516730410266,2025-12-31,2025-12-31,2025-12-31
VEN-02333,0.8638269811281178,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02334,0.8203217545876759,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02335,0.7246648570103572,2,81.87226354644035,2025-12-31,2025-12-31,2025-12-31
VEN-02336,0.935688763371051,1,100.0,2025-08-14,2025-12-31,2025-12-31
VEN-02337,0.7667231990310971,1,87.72498484881935,2025-12-31,2025-12-31,2025-12-31
VEN-02338,0.741704471533139,0,84.00520390565788,2025-11-13,2025-09-05,2025-12-31
VEN-02339,0.6777044101939546,0,96.65726115839982,2025-12-06,2025-12-21,2025-12-31
VEN-02340,0.9491183530820452,0,87.2949699355372,2025-12-31,2025-12-31,2025-12-31
VEN-02341,0.9073601284395156,0,100.0,2025-12-31,2025-12-31,2025-08-30
VEN-02342,0.9325885915484784,0,96.34076546243494,2025-10-02,2025-12-31,2025-12-31
VEN-02343,0.7657732424668376,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02344,0.9521760928088489,0,92.29456316037874,2025-12-31,2025-12-31,2025-12-31
VEN-02345,0.7040783142036253,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02346,0.781451077045793,0,90.59422166782552,2025-12-31,2025-12-31,2025-10-03
VEN-02347,0.7236550303608322,1,100.0,2025-12-31,2025-10-01,2025-12-31
VEN-02348,0.7122550404134164,0,97.4055016137893,2025-12-31,2025-12-31,2025-12-31
VEN-02349,0.6310343456489534,1,92.11961284362032,2025-12-31,2025-12-31,2025-12-31
VEN-02350,0.6493290484618842,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02351,0.8605094196325511,0,86.49545294510132,2025-12-31,2025-10-17,2025-12-31
VEN-02352,0.8817678091182327,1,92.82451195469818,2025-12-31,2025-12-31,2025-12-31
VEN-02353,0.9603354641748614,0,98.92827360279256,2025-12-31,2025-12-31,2025-12-31
VEN-02354,0.868819477026358,0,98.96859341177566,2025-12-31,2025-12-24,2025-12-31
VEN-02355,0.939127382939263,0,85.12978656551154,2025-12-31,2025-11-29,2025-12-31
VEN-02356,0.49174080741208,0,83.10585662277266,2025-12-31,2025-12-31,2025-08-09
VEN-02357,0.8370414939254616,1,89.88677428644144,2025-12-31,2025-12-31,2025-12-31
VEN-02358,0.9448891825245324,0,94.9241685782341,2025-10-17,2025-12-31,2025-12-31
VEN-02359,0.8067258807814066,0,89.53351251348768,2025-12-31,2025-12-31,2025-12-31
VEN-02360,0.9312557158252862,1,94.82691851763576,2025-12-31,2025-12-31,2025-11-14
VEN-02361,0.9407871045918345,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02362,0.9134827354506984,0,96.63326127721372,2025-05-23,2025-12-31,2025-10-31
VEN-02363,0.6740843958685915,1,93.43434011040812,2025-12-31,2025-12-31,2025-12-31
VEN-02364,0.754117361642811,0,99.05038770673993,2025-12-31,2025-07-24,2025-12-31
VEN-02365,0.7769336747179607,0,89.83384697411556,2025-12-31,2025-12-31,2025-12-31
VEN-02366,0.663387590718312,0,88.87675562158655,2025-12-31,2025-12-31,2025-12-31
VEN-02367,0.8686742041196497,0,89.78222844045712,2025-12-31,2025-08-01,2025-12-31
VEN-02368,0.9397756610959652,0,94.446538125619,2025-12-31,2025-12-31,2025-12-31
VEN-02369,0.7072006523663623,1,100.0,2025-12-31,2025-10-24,2025-12-31
VEN-02370,0.921704952909112,1,100.0,2025-12-31,2025-11-23,2025-12-31
VEN-02371,0.9326407687732235,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02372,0.930577101387508,1,83.80194761508645,2025-12-31,2025-09-26,2025-12-31
VEN-02373,0.7492827672024058,0,89.10812849814127,2025-12-31,2025-12-31,2025-12-31
VEN-02374,0.6516051491877638,0,100.0,2025-12-31,2025-08-01,2025-12-31
VEN-02375,0.8053050319047033,1,94.53983755743862,2025-12-31,2025-12-31,2025-12-31
VEN-02376,0.8771733431899154,0,86.59104389151683,2025-12-31,2025-12-31,2025-12-31
VEN-02377,0.8722802037414256,0,100.0,2025-07-07,2025-12-31,2025-12-31
VEN-02378,0.8403862497147289,1,81.1059959919707,2025-12-31,2025-09-07,2025-12-31
VEN-02379,0.8980337319354326,0,97.95450796475254,2025-09-19,2025-12-31,2025-12-31
VEN-02380,0.6238136544616071,0,84.15549189959512,2025-12-31,2025-12-31,2025-12-31
VEN-02381,0.7883697511311135,2,100.0,2025-12-31,2025-07-05,2025-09-26
VEN-02382,0.7385006687464196,1,93.25415627672903,2025-12-31,2025-12-31,2025-12-31
VEN-02383,0.8734416748276483,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02384,0.7354558006901617,0,88.51249466605061,2025-12-31,2025-12-31,2025-12-31
VEN-02385,0.5482196066718101,1,80.7173566652679,2025-11-03,2025-12-31,2025-12-31
VEN-02386,0.8580832538786247,1,89.72443016290704,2025-12-31,2025-12-31,2025-12-31
VEN-02387,0.9748164252142528,0,83.59207793720444,2025-06-21,2025-12-31,2025-09-08
VEN-02388,0.8417786900614674,0,92.88258760922196,2025-12-31,2025-12-31,2025-12-31
VEN-02389,0.7661116226505641,0,90.91653188086654,2025-12-31,2025-10-13,2025-12-31
VEN-02390,0.7691942095761346,1,100.0,2025-12-31,2025-12-31,2025-12-14
VEN-02391,0.8416402185240439,0,87.18152285384856,2025-12-31,2025-12-31,2025-12-31
VEN-02392,0.543247793275993,2,88.67381227043494,2025-12-31,2025-12-31,2025-12-31
VEN-02393,0.9458497833640944,1,87.6882385277716,2025-12-31,2025-12-31,2025-12-31
VEN-02394,0.8605011950507458,3,99.64752861072128,2025-12-31,2025-12-31,2025-12-31
VEN-02395,0.7013311701257368,2,95.60114943235418,2025-12-31,2025-12-31,2025-12-31
VEN-02396,0.7605907248649058,1,79.53511997735656,2025-12-31,2025-08-12,2025-12-31
VEN-02397,0.7792519129664005,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02398,0.3995748502266492,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02399,0.9142122355886964,1,90.56562094031896,2025-08-24,2025-12-31,2025-12-31
VEN-02400,0.8675147290731389,1,77.63874070974504,2025-12-31,2025-12-31,2025-08-19
VEN-02401,0.6428764048436912,3,94.85136817809406,2025-12-31,2025-12-31,2025-12-31
VEN-02402,0.8953527362264965,0,90.98328747756108,2025-12-27,2025-12-31,2025-12-31
VEN-02403,0.8677756169799503,1,90.24311071664162,2025-12-31,2025-12-31,2025-12-31
VEN-02404,0.8415704290721754,1,98.34427211803474,2025-12-31,2025-12-31,2025-12-31
VEN-02405,0.8494104898444683,0,99.0229161628562,2025-12-31,2025-12-31,2025-11-26
VEN-02406,0.899070685294762,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02407,0.8401940961422452,3,83.9834282222369,2025-10-21,2025-12-31,2025-12-31
VEN-02408,0.8990248652646814,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02409,0.8936705079457329,0,85.07781707833803,2025-05-09,2025-12-31,2025-12-31
VEN-02410,0.7453342258414498,1,99.73367218874826,2025-10-30,2025-12-31,2025-12-31
VEN-02411,0.5514505549974198,0,93.88863366342532,2025-12-31,2025-10-27,2025-12-31
VEN-02412,0.9030724925073496,0,98.93414413972025,2025-12-31,2025-12-31,2025-12-31
VEN-02413,0.9408695035349492,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02414,0.7922384809418307,1,83.51756005596533,2025-12-31,2025-11-03,2025-12-31
VEN-02415,0.770200752357703,0,82.37610606559393,2025-08-01,2025-12-31,2025-12-31
VEN-02416,0.832659385655838,1,96.14960675874582,2025-12-31,2025-12-31,2025-12-31
VEN-02417,0.8762933372296013,1,78.91287525162134,2025-12-31,2025-12-31,2025-09-09
VEN-02418,0.9523748563890968,1,98.56320324045484,2025-12-31,2025-12-31,2025-12-31
VEN-02419,0.9297774617863008,0,96.28031920148354,2025-12-31,2025-12-31,2025-12-31
VEN-02420,0.9741875016121364,1,81.11090190982742,2025-12-31,2025-12-31,2025-11-08
VEN-02421,0.8250821658308118,0,99.23130695616068,2025-08-31,2025-12-31,2025-08-23
VEN-02422,0.759387892998986,0,99.32224579264982,2025-06-28,2025-09-23,2025-12-31
VEN-02423,0.7379783053991178,2,85.1520500032137,2025-12-31,2025-12-31,2025-12-31
VEN-02424,0.8783940715366289,0,99.35570637160068,2025-12-31,2025-12-31,2025-12-31
VEN-02425,0.8797310645522737,0,91.97332293163788,2025-12-31,2025-12-31,2025-12-31
VEN-02426,0.7450315464842189,1,80.44830300680312,2025-12-31,2025-08-17,2025-12-31
VEN-02427,0.7945571505425935,0,100.0,2025-12-25,2025-12-31,2025-12-31
VEN-02428,0.8279916791772393,2,94.66961060754478,2025-06-14,2025-12-31,2025-12-31
VEN-02429,0.9883650872606224,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02430,0.8026559910340754,1,87.22750847013032,2025-12-31,2025-12-31,2025-12-31
VEN-02431,0.6061993592271053,0,92.82433437240152,2025-06-25,2025-12-31,2025-12-31
VEN-02432,0.7902230939669356,0,96.54218928289116,2025-12-31,2025-12-31,2025-12-31
VEN-02433,0.9472041920295936,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02434,0.785543962008117,0,89.30057625438052,2025-11-29,2025-12-22,2025-12-31
VEN-02435,0.9388201583096136,0,98.84327961275736,2025-12-31,2025-12-31,2025-09-04
VEN-02436,0.8251649799036231,1,87.48682730061024,2025-12-19,2025-08-01,2025-12-31
VEN-02437,0.8870050225256753,0,100.0,2025-11-03,2025-12-31,2025-12-31
VEN-02438,0.7454681429867214,0,74.61585884741453,2025-12-31,2025-12-31,2025-12-31
VEN-02439,0.8628731311713854,0,100.0,2025-09-24,2025-12-31,2025-12-31
VEN-02440,0.9004350318563449,0,87.63080523441405,2025-12-31,2025-12-31,2025-12-31
VEN-02441,0.7837160559192313,2,82.02520796552051,2025-12-31,2025-09-21,2025-12-31
VEN-02442,0.4883439331133439,2,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02443,0.9093523622328038,0,90.01377482662858,2025-12-31,2025-12-31,2025-12-06
VEN-02444,0.8105262575434952,0,93.18708656284667,2025-12-31,2025-08-05,2025-12-31
VEN-02445,0.7912436838371518,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02446,0.7303288635690863,0,97.9928256497953,2025-12-31,2025-12-31,2025-11-29
VEN-02447,0.8561194961186678,0,99.25415244339624,2025-12-31,2025-12-31,2025-12-31
VEN-02448,0.5175536604669828,1,96.11809873975128,2025-12-31,2025-12-31,2025-12-31
VEN-02449,0.8383978073202409,0,88.01056206199537,2025-12-31,2025-09-09,2025-12-31
VEN-02450,0.6767465740220544,0,97.55965580482308,2025-12-31,2025-12-31,2025-12-31
VEN-02451,0.8318756247691399,1,100.0,2025-12-17,2025-12-31,2025-12-15
VEN-02452,0.6581075187043789,0,99.7391668170998,2025-12-31,2025-12-31,2025-09-25
VEN-02453,0.8002050975527307,1,91.57181651271982,2025-12-31,2025-12-31,2025-12-31
VEN-02454,0.8342463564876461,2,91.20269654999204,2025-12-31,2025-12-31,2025-12-31
VEN-02455,0.6305887419195574,0,93.97911481953966,2025-12-31,2025-12-31,2025-12-31
VEN-02456,0.7128481719431724,0,85.62973470779254,2025-12-31,2025-12-31,2025-12-31
VEN-02457,0.8269039692718021,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02458,0.6276511657395366,0,88.67734975368232,2025-12-31,2025-12-20,2025-12-31
VEN-02459,0.8700870413002627,0,97.69736313353955,2025-12-31,2025-12-31,2025-12-31
VEN-02460,0.7758970095122418,2,100.0,2025-12-31,2025-12-31,2025-10-19
VEN-02461,0.6701439983914758,1,88.59681368757894,2025-07-20,2025-12-31,2025-12-31
VEN-02462,0.7528562184431106,0,90.34696823326892,2025-10-11,2025-12-31,2025-12-31
VEN-02463,0.8444245655960754,1,96.97377657055954,2025-12-31,2025-12-31,2025-12-31
VEN-02464,0.8873216109832786,0,100.0,2025-05-17,2025-12-31,2025-12-31
VEN-02465,0.9571506574379476,1,86.37301682791507,2025-09-04,2025-12-31,2025-12-31
VEN-02466,0.9538338360245052,0,98.50112098824114,2025-12-31,2025-12-31,2025-12-31
VEN-02467,0.8708321669195783,2,96.8981962269804,2025-07-04,2025-12-31,2025-12-21
VEN-02468,0.7417648664164896,0,84.15947750585758,2025-12-31,2025-12-31,2025-12-31
VEN-02469,0.7951506750247321,1,89.7606785520842,2025-12-31,2025-12-31,2025-12-31
VEN-02470,0.8668998459318795,2,100.0,2025-08-21,2025-12-31,2025-12-31
VEN-02471,0.9323412318121164,0,89.3691429732464,2025-12-31,2025-12-31,2025-12-31
VEN-02472,0.6308461383044958,0,79.9528412562489,2025-12-05,2025-12-31,2025-12-31
VEN-02473,0.7540832422088778,0,90.85714345329224,2025-11-26,2025-12-31,2025-12-31
VEN-02474,0.9417113257314672,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02475,0.7952564558154318,0,76.16959237832742,2025-07-01,2025-12-31,2025-12-31
VEN-02476,0.935766331340782,0,94.18498667352064,2025-12-31,2025-12-31,2025-12-31
VEN-02477,0.9916159337548522,1,97.44400457315014,2025-12-31,2025-10-27,2025-12-31
VEN-02478,0.968102995098606,2,93.7022322454433,2025-08-23,2025-12-31,2025-12-31
VEN-02479,0.5725970921230251,0,80.64490139867199,2025-06-19,2025-12-31,2025-12-31
VEN-02480,0.69629594963648,0,90.45854373541816,2025-12-31,2025-12-31,2025-12-31
VEN-02481,0.7320302799711965,0,87.87381103355666,2025-12-31,2025-12-31,2025-12-31
VEN-02482,0.9576521342066474,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02483,0.928342156714328,2,84.00463935495215,2025-12-31,2025-12-31,2025-12-31
VEN-02484,0.7727188507544284,0,98.383652563279,2025-12-31,2025-12-31,2025-12-31
VEN-02485,0.8992494410705232,0,84.45935168170017,2025-12-05,2025-12-31,2025-11-03
VEN-02486,0.8478606216733798,1,99.03671889293516,2025-12-31,2025-12-31,2025-11-27
VEN-02487,0.8989986979024943,0,90.15462620390304,2025-12-31,2025-12-31,2025-12-31
VEN-02488,0.5860929718624914,1,89.13942196091473,2025-12-31,2025-12-31,2025-12-31
VEN-02489,0.9130983742292176,0,100.0,2025-12-31,2025-08-01,2025-08-21
VEN-02490,0.8434709054259625,0,88.90990744508845,2025-12-31,2025-12-31,2025-12-31
VEN-02491,0.8139071158003167,1,80.66042868600215,2025-12-31,2025-12-31,2025-12-31
VEN-02492,0.691523671820185,0,87.21314141923015,2025-12-31,2025-12-31,2025-12-31
VEN-02493,0.847532229227611,2,93.1610726701018,2025-12-31,2025-12-31,2025-12-31
VEN-02494,0.7547322201419562,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02495,0.8051217705487215,0,78.28599539157409,2025-12-31,2025-12-31,2025-12-31
VEN-02496,0.346368647122342,1,91.16943446592664,2025-12-31,2025-12-31,2025-12-31
VEN-02497,0.8736799730357045,0,83.15882712454248,2025-12-31,2025-08-14,2025-08-14
VEN-02498,0.8884236053756348,1,78.08756382218719,2025-07-17,2025-12-31,2025-12-31
VEN-02499,0.8640676038351169,0,100.0,2025-12-31,2025-09-09,2025-12-31
VEN-02500,0.8874591755923369,1,93.04889042707718,2025-12-31,2025-12-31,2025-12-31
VEN-02501,0.8640660359018361,0,82.62948428172999,2025-12-31,2025-12-31,2025-09-06
VEN-02502,0.7508255582734024,1,90.04517450390335,2025-12-31,2025-12-31,2025-12-31
VEN-02503,0.8197408825303042,0,87.11523073986875,2025-05-11,2025-12-31,2025-12-31
VEN-02504,0.5955257072697271,1,86.3777694668247,2025-12-31,2025-12-31,2025-12-31
VEN-02505,0.7218458527072358,0,98.41495093794346,2025-12-31,2025-12-31,2025-12-31
VEN-02506,0.681198313824867,0,100.0,2025-12-31,2025-12-07,2025-12-31
VEN-02507,0.770168559984965,1,100.0,2025-11-05,2025-12-31,2025-10-11
VEN-02508,0.8631335171647322,0,84.53702618742348,2025-12-31,2025-12-31,2025-12-31
VEN-02509,0.7823625420641462,0,88.2515437936135,2025-12-31,2025-12-31,2025-12-14
VEN-02510,0.9523403523716923,1,88.3753148351104,2025-12-22,2025-12-31,2025-12-31
VEN-02511,0.895907987119037,1,97.86665378173014,2025-12-31,2025-10-30,2025-12-31
VEN-02512,0.8864179529404608,0,97.69287608752865,2025-12-31,2025-08-15,2025-12-31
VEN-02513,0.719407714512829,0,86.15590813680511,2025-12-31,2025-12-31,2025-12-31
VEN-02514,0.7174358623965994,1,96.77516352593288,2025-12-31,2025-12-31,2025-08-23
VEN-02515,0.9438680084078442,0,99.37060229174186,2025-12-31,2025-11-07,2025-12-31
VEN-02516,0.7697947061256118,0,96.2600316702993,2025-12-31,2025-12-19,2025-12-31
VEN-02517,0.8883960366964575,1,87.33670835427652,2025-05-18,2025-12-15,2025-11-23
VEN-02518,0.91727428327008,0,100.0,2025-08-23,2025-12-31,2025-12-31
VEN-02519,0.824352519584209,1,99.2091470129974,2025-09-22,2025-12-31,2025-12-31
VEN-02520,0.6508246161261364,0,93.5000814058835,2025-11-30,2025-12-31,2025-12-31
VEN-02521,0.7888266150446479,1,100.0,2025-12-31,2025-12-31,2025-10-07
VEN-02522,0.6495993578411239,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02523,0.7160297557175118,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02524,0.9045222627729704,0,95.38160027347588,2025-12-31,2025-12-31,2025-12-31
VEN-02525,0.9383460018302956,1,95.41758747125476,2025-12-31,2025-10-22,2025-12-31
VEN-02526,0.6155562267723095,1,82.35298078855571,2025-08-21,2025-07-14,2025-12-31
VEN-02527,0.8622185152665608,2,99.33477639860143,2025-05-18,2025-12-31,2025-08-10
VEN-02528,0.8442600183962159,0,92.22247787964592,2025-12-31,2025-12-31,2025-12-31
VEN-02529,0.8047661375902357,0,93.82558126455648,2025-10-23,2025-12-31,2025-12-31
VEN-02530,0.8221851416184025,0,81.65609631847047,2025-11-01,2025-12-31,2025-09-10
VEN-02531,0.8543489903068221,1,86.11973395642087,2025-09-13,2025-12-31,2025-12-31
VEN-02532,0.9525102460578628,1,91.81850543057584,2025-11-18,2025-12-31,2025-12-31
VEN-02533,0.7532551378643038,0,82.47846031261177,2025-12-31,2025-12-31,2025-12-31
VEN-02534,0.9037783977294837,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02535,0.840842358329299,1,97.44610671009744,2025-12-31,2025-12-31,2025-12-31
VEN-02536,0.7369879798018927,0,99.86095895016363,2025-12-31,2025-10-26,2025-10-12
VEN-02537,0.7995686797911004,1,93.04424756285442,2025-06-27,2025-12-31,2025-12-31
VEN-02538,0.938181254640442,0,100.0,2025-06-22,2025-12-31,2025-12-31
VEN-02539,0.8959210947023007,0,100.0,2025-12-31,2025-08-12,2025-12-31
VEN-02540,0.6510163219589549,1,92.66012768254804,2025-12-31,2025-12-31,2025-12-31
VEN-02541,0.7390692667464452,0,94.42386966132406,2025-12-31,2025-12-31,2025-12-31
VEN-02542,0.7033152978388211,2,93.5029153198889,2025-12-31,2025-12-31,2025-12-31
VEN-02543,0.803164038633875,0,88.03228758902914,2025-12-31,2025-11-10,2025-12-31
VEN-02544,0.9423709198616772,0,80.63630427479225,2025-08-29,2025-12-31,2025-12-31
VEN-02545,0.7917712174110664,0,91.04129354757598,2025-12-31,2025-11-18,2025-12-31
VEN-02546,0.6380379697126002,2,100.0,2025-08-01,2025-12-31,2025-12-31
VEN-02547,0.8031781297717636,0,94.55654378791664,2025-12-31,2025-12-31,2025-12-31
VEN-02548,0.7665826586542528,2,88.84606376024549,2025-12-31,2025-09-09,2025-12-31
VEN-02549,0.8687225530671701,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02550,0.5661864268690768,0,97.55674471344956,2025-12-31,2025-12-31,2025-12-31
VEN-02551,0.6806515404789665,0,100.0,2025-12-31,2025-12-03,2025-12-31
VEN-02552,0.859148153277142,0,99.95743936751686,2025-12-31,2025-12-31,2025-12-31
VEN-02553,0.9275499850628408,0,98.3911234247509,2025-12-31,2025-12-31,2025-12-31
VEN-02554,0.7243405336943783,0,91.34571055328333,2025-12-31,2025-08-23,2025-12-31
VEN-02555,0.779924703127159,2,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02556,0.919934072259634,0,85.0624880582087,2025-11-28,2025-12-31,2025-12-31
VEN-02557,0.7384515729345751,1,95.05651254974914,2025-07-10,2025-12-31,2025-12-31
VEN-02558,0.7634346019219306,1,93.20973590167976,2025-12-31,2025-12-31,2025-09-03
VEN-02559,0.8231976518531673,1,98.98928850852528,2025-12-31,2025-12-31,2025-12-31
VEN-02560,0.775203878599112,1,97.3332331080855,2025-12-31,2025-12-31,2025-12-31
VEN-02561,0.8255176121407363,1,95.51303479954944,2025-08-15,2025-12-31,2025-12-31
VEN-02562,0.8551417993866659,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02563,0.6949827146347718,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02564,0.59583556692569,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02565,0.6219459875113695,2,100.0,2025-06-17,2025-12-31,2025-09-11
VEN-02566,0.5803309631760545,1,97.93119458936609,2025-12-31,2025-12-31,2025-12-31
VEN-02567,0.7364609109278465,0,100.0,2025-09-02,2025-12-27,2025-12-31
VEN-02568,0.8563305403521912,0,97.91673779071613,2025-07-21,2025-12-31,2025-12-31
VEN-02569,0.8972971580693099,0,100.0,2025-12-31,2025-09-28,2025-12-31
VEN-02570,0.7388329133700502,0,93.41364113518785,2025-12-31,2025-12-31,2025-12-31
VEN-02571,0.7364426743857642,0,96.2358567827532,2025-12-31,2025-12-31,2025-12-30
VEN-02572,0.746297684015052,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02573,0.7691082293206541,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02574,0.7072246252938379,0,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02575,0.6652827880871197,0,94.53708315410594,2025-12-31,2025-12-31,2025-11-27
VEN-02576,0.9711800618886588,3,95.1193446972022,2025-12-31,2025-12-31,2025-12-31
VEN-02577,0.8619936031707084,3,86.99565599759961,2025-12-31,2025-12-31,2025-11-09
VEN-02578,0.9156217816304496,2,94.54608006868672,2025-12-31,2025-12-31,2025-08-06
VEN-02579,0.9211253573401296,1,95.8238075945478,2025-12-31,2025-12-31,2025-12-31
VEN-02580,0.8990847603203173,0,96.8416988536356,2025-08-04,2025-12-25,2025-12-31
VEN-02581,0.5059989486637193,0,84.827013735491,2025-12-31,2025-12-31,2025-12-31
VEN-02582,0.9269623930615998,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02583,0.7649781213740222,0,91.42448663992695,2025-12-31,2025-12-07,2025-12-31
VEN-02584,0.6872186830782258,0,82.87846733595266,2025-12-31,2025-12-31,2025-12-31
VEN-02585,0.7002234352039529,1,87.88858589412828,2025-12-31,2025-12-31,2025-12-31
VEN-02586,0.864048573345744,1,85.9385467295717,2025-12-31,2025-12-31,2025-12-31
VEN-02587,0.8822832431436296,0,88.65984258379706,2025-12-31,2025-12-31,2025-12-31
VEN-02588,0.7979016855916132,0,97.67250445093256,2025-08-25,2025-12-31,2025-12-31
VEN-02589,0.933233804463186,1,100.0,2025-12-31,2025-12-31,2025-12-31
VEN-02590,0.8891478993913821,1,91.82814144131493,2025-12-31,2025-12-31,2025-12-31
