vendor_id,country_risk,industry,criticality,inherent_risk,outsourcing_category,vendor_age_years,years_with_company,annual_spend_m,spend_growth_pct,spend_concentration_pct,contract_amendments_24m,contract_obligation_count,service_schedule_count,contract_age_months,contract_months_to_expiry,prior_review_on_time_rate,ownership_changes_24m,mandatory_training_completion_pct,review_days_overdue,risk_assessment_days_overdue,attestation_days_overdue,open_issues,overdue_issues,repeat_issues_24m,avg_remediation_days,risk_acceptances_24m,assurance_exceptions,high_severity_assurance_findings,control_maturity_score,independent_assurance_age_months,sla_breaches_12m,availability_pct,operational_incidents_12m,critical_incidents_12m,mean_incident_resolution_hours,executive_escalations_12m,complaints_12m,critical_vulnerabilities,avg_critical_patch_days,security_incidents_24m,penetration_test_high_findings,external_cyber_score,revenue_growth_pct,debt_to_ebitda,current_ratio,credit_score,days_payable_outstanding,invoice_disputes_12m,service_dependency_pct,alternate_provider_count,geographic_concentration_pct,subcontractor_count,relationship_manager_changes_24m,overdue_review_12m,control_deficiency_12m,concentration_event_12m,financial_distress_12m,contract_non_compliance_12m,any_risk_event_12m
VEN-02047,Low,Facilities,High,Medium,Outsourcing,18.268917087727573,2.638051372703244,3.0221659538744,-41.18866154526516,22.54345564567809,3,23,5,35,59,0.629242995076401,0,91.57685281291091,0,0,75,3,1,0,62.62957854578726,0,2,0,4.648795984371487,13.185536555061445,1,100.0,1,0,54.26205373575547,0,1,4,36.94990771724702,0,1,648.9639372687826,2.3467215829769223,1.2870792692718835,1.536622658265392,598.864663258187,70.87604552932078,2,26.487353075483632,3,50.50209306889637,1,0,0,0,0,0,0,0
VEN-02048,Low,Cloud,High,Low,Outsourcing,6.262653081877827,6.262653081877827,1.5514019755633413,11.237536028590789,11.432515060519972,1,26,3,29,32,0.8799848127630284,0,87.13497440652932,0,102,0,4,2,0,103.30535124490466,1,0,0,3.1923124307638844,15.165820320621568,4,99.761926898465,2,0,32.90219086809864,0,0,0,30.19202953379875,0,1,787.0210917898665,-2.8353129900624534,2.7979876066100844,1.5776771866824362,788.7060796078858,50.51891752452831,0,11.665436393590772,1,41.421350123467256,2,2,0,0,0,1,0,1
VEN-02049,Low,Technology,Medium,Low,Outsourcing,9.076557635726676,7.684936552124428,1.0535869311286865,-8.985241274674543,23.5935902757374,4,27,3,98,18,0.766843460500464,0,92.30681451827236,124,0,0,2,0,0,129.77525626148318,1,0,0,2.658724340476899,27.724533535761783,1,99.69375440294124,1,0,25.89756997749852,0,2,2,73.7531478258277,1,1,717.4118366068714,-1.356533924913399,1.215388231629606,1.4347355040964669,661.8682254402793,32.65655146864276,0,60.00639343215606,4,51.59085163530801,4,0,1,0,0,0,0,1
VEN-02050,Low,Cloud,Low,Low,Non-outsourcing,22.293264565731324,7.00789344094745,1.3646378200560838,11.13621116161714,21.2094202880202,2,30,2,32,14,0.7245741635606573,1,97.89926954949652,0,0,0,2,2,0,53.76294508945133,1,1,0,3.5452714663898224,7.281175409897161,0,99.77171128303004,1,1,2.476149853093552,0,1,1,19.894488370399053,1,0,612.1572512746641,30.288808371524084,1.6284958324065273,1.432207550915416,590.806102441385,61.26250000807423,0,68.07430360717399,3,21.96869757050104,1,1,1,0,0,0,0,1
VEN-02051,High,Technology,Critical,Medium,Outsourcing,17.2272711033384,5.7353177110205324,2.55611642549732,2.487334301007244,47.71658090085653,2,41,2,30,2,0.5401221077425948,0,100.0,0,0,0,7,2,0,33.04336381785188,0,1,0,3.5202060089970617,13.903771560593244,4,100.0,0,0,36.94017230866823,0,0,2,62.46571853147047,2,1,817.6556535128333,-1.3976172649537464,2.448982857742142,0.9084308972915158,695.0187230037469,39.84108721891752,1,17.95223988525041,1,57.77795079907981,4,2,1,0,0,1,0,1
VEN-02052,Low,Cloud,Low,Low,Non-outsourcing,9.922616262976524,5.462403209468414,4.492641798848771,6.098018310691487,22.00235391615711,4,19,6,49,11,0.749040639428642,0,93.8644129928088,0,0,0,4,2,0,25.261652246288204,0,1,0,4.080240973774091,10.678242563163067,1,100.0,0,0,24.72855499336077,0,0,0,13.403418446805894,1,0,820.2901722454886,24.149938124429458,1.1176405348300245,0.8262025505030112,649.4828211235774,46.42945642475024,0,19.104721023068784,0,62.32197560482357,3,0,0,0,0,0,0,0
VEN-02053,Low,Telecommunications,Medium,Medium,Outsourcing,12.489615825226338,2.157474648278886,8.002578749585815,40.44261180985328,47.68267071791495,1,24,4,11,45,0.8603111162899981,0,92.69291424955688,0,0,0,5,3,1,281.7882284310316,1,2,1,5.0,7.659183711028259,3,98.78038468745991,1,0,15.429972317134515,1,3,2,11.509527620627184,0,0,695.5075026416886,-15.06957996204294,6.126557494300263,0.9589693599937592,710.4601754729205,93.48181766879335,3,57.4248851705047,2,46.71570449620176,3,2,0,1,0,0,0,1
VEN-02054,Medium,Technology,Low,High,Non-outsourcing,7.869790993151977,3.836441780933705,7.6001219203463055,36.44803665361111,5.936635578201271,2,28,4,90,24,0.8606222295258464,0,94.98813411394296,152,0,0,5,1,0,57.845873213247096,1,0,0,4.326923947058432,35.599849159399774,3,100.0,0,0,37.90388403902313,0,0,1,63.27465767230777,1,1,818.1601573260949,-14.974908010904482,1.1051732086865944,1.4252004682538186,689.8904784530546,12.720541708802656,0,71.1516629364634,1,52.12561205482611,2,0,0,0,0,0,1,1
VEN-02055,Low,Telecommunications,Low,Medium,Non-outsourcing,9.486235889425808,9.486235889425808,3.750780843366148,17.95883602827884,7.7614798476882045,0,38,2,98,54,0.9837827878858048,1,87.93085254567151,0,0,0,1,0,0,60.51974965774104,0,2,0,3.813836436709696,1.7708055163923535,1,99.4994730825704,0,0,12.954925273000924,1,0,1,33.46401896994886,0,1,696.272719891041,13.61531199229199,2.1966851526717965,0.6121496116152,603.8494521212145,58.72615489851389,0,19.468966562113245,2,10.536106369307774,5,0,0,0,0,0,0,0
VEN-02056,Low,Technology,Low,Medium,Non-outsourcing,14.686725753121603,3.215299556731793,2.8897959254873684,-16.170159181442028,37.43406686918605,1,22,5,6,27,0.6298520187497312,0,100.0,0,0,0,2,0,0,129.62843835659288,0,2,0,3.012221901159844,6.793696747131659,2,99.50009654971326,1,0,31.62400906200501,0,2,0,37.63073832960618,2,2,832.168174625915,-16.810670884142116,2.1910336771392327,1.1254391967472823,680.2982910760418,37.78101667994454,1,55.77078099373869,4,86.61047130295687,4,0,0,0,0,0,0,0
VEN-02057,High,Facilities,Medium,Low,Non-outsourcing,9.503166692774531,5.116438202000309,1.9023009243687088,-6.883671455141394,37.64663526493466,0,28,3,77,33,0.8518284744016628,0,89.19180620702954,0,95,135,6,0,0,74.05111298432004,0,1,0,3.220230878621704,12.6918066005854,4,99.96911040190732,2,0,32.97958127181102,0,0,3,29.03986896694704,0,0,815.0512168221326,-5.99515095464459,2.243333215235585,1.822837388592084,586.9357982801268,68.60677382575588,0,55.22567295699202,2,26.08856993585593,1,0,0,0,0,0,1,1
VEN-02058,Low,Cloud,Medium,High,Material outsourcing,15.852035928875136,4.887845696628605,2.070202389168717,28.60771027962636,45.48296348309843,3,30,2,69,40,0.9127164640548104,0,88.2643810960618,0,0,0,2,1,0,75.86168740840337,1,0,0,2.634933217571062,16.095377355234778,1,98.61558908900965,3,0,47.3645077490429,2,0,1,6.379042654543011,1,1,887.3997990354976,21.601510216663605,3.605547877971836,1.1492378024136776,743.3224001621262,10.67114508071306,1,32.29753217940236,4,23.031287220388265,5,1,0,0,0,0,0,0
VEN-02059,Low,Payments,Medium,Low,Outsourcing,5.312785320441544,5.312785320441544,1.1522049170284023,43.13779149167307,6.789970385378688,0,37,6,118,4,0.7842195543986674,1,98.57997016991678,0,0,0,1,1,0,83.68421330647247,0,0,0,3.783860646410836,10.76128180450442,1,99.95596935220289,3,0,48.88841733970693,0,2,2,15.932788938090258,0,1,814.1164194639167,-19.014642993161115,2.9614779273825844,2.417799895368969,584.7456407068407,49.168266912688345,0,21.918938080315588,5,77.38778409922206,3,1,0,1,0,0,0,1
VEN-02060,Low,Payments,High,Medium,Non-outsourcing,14.603312560941951,4.859580843873604,1.6967162541953775,-26.390485574688768,23.644634146934106,2,29,3,88,25,0.7905513827548402,1,90.76414782856968,0,0,122,3,0,0,70.55136312235092,0,1,0,3.058882239419685,6.16764736398136,6,99.66988368661826,1,1,13.865103832500797,0,0,3,13.21625090546782,1,1,759.4550899047052,29.28306871007825,4.496932251109979,1.3648910454911058,835.5373603281618,84.10543141528731,1,46.97787790334912,3,64.19836429857898,3,3,0,0,0,0,0,0
VEN-02061,High,Professional Services,High,Medium,Non-outsourcing,6.660392110775504,4.320184514736736,4.011676865536688,49.24324442958715,4.713599181352267,2,23,5,109,51,0.8617449174688588,0,100.0,138,0,0,6,2,0,98.83336521425734,1,1,0,3.944469882090991,8.698323628228032,3,99.69264919891526,1,0,22.265594389883145,0,1,1,31.41990955967368,0,0,708.0261631986143,37.27576493059156,4.127713056150503,1.1915361339767865,702.5456228901377,51.34009365585241,0,25.80570297105683,1,50.68399076172639,4,0,0,0,0,0,0,0
VEN-02062,Low,Professional Services,Low,High,Outsourcing,10.442056463223976,8.719728271836935,14.79646760715248,-13.053128603283971,31.792823299307976,0,27,6,97,28,0.8180696518593022,1,97.6888933882824,218,0,0,1,0,0,123.86563953750884,0,2,1,4.038795094218137,21.60612735883754,3,99.00657276489272,1,0,19.75744987449394,0,1,1,19.56974589158607,1,0,748.0731022844686,23.764945488518205,1.2488925062284362,0.8473824108371453,787.0091029977397,41.94223300909375,1,20.571338747271035,2,17.171928053484802,1,1,0,0,0,0,0,0
VEN-02063,Low,Technology,Low,High,Non-outsourcing,7.618655792126047,5.86065149843625,2.305506831736322,26.05729548303385,43.72118416832679,1,25,3,74,9,0.8181430498114909,0,86.38055920023491,196,0,0,2,0,0,97.368793222166,1,0,0,3.554381427385693,15.831997917541342,2,99.71261392572173,2,1,19.484211357492605,1,2,0,15.209827975448516,0,2,937.9543941714616,5.703187297980353,1.968675361609337,0.8286858062094975,649.2156034975171,41.3142865400671,2,24.818357835693604,5,50.12279239285591,1,0,0,0,0,0,1,1
VEN-02064,Low,Professional Services,Medium,High,Outsourcing,14.62286994984429,5.4688277232696265,1.1180092385319087,83.62858521871695,24.399097971361304,0,27,5,116,31,0.6605912976176687,1,100.0,0,0,0,1,0,0,88.44236512660186,0,1,0,3.2846931510631325,14.287286709841515,2,100.0,2,0,22.82790255074741,0,2,2,10.87453994572908,0,1,672.3629446890344,6.258116837867455,1.354865231534613,1.948841607480332,676.5768062414337,44.61251811947167,1,21.129165709837675,3,56.05687859927608,2,0,0,0,0,0,0,0
VEN-02065,Low,Payments,High,Medium,Non-outsourcing,5.621923915934325,3.381627412660206,7.894604447751011,-34.92207295572217,4.48975780337824,1,24,4,74,37,0.6939925897697308,0,93.71605265280436,238,0,0,3,0,1,80.77360882616966,0,2,0,3.4593396611651483,13.899357088470545,4,99.51138982677224,0,0,26.76158079743705,2,1,1,26.27879239024345,1,1,728.2013319647646,-20.894337657590643,2.063469074472957,0.7476268250930025,686.5372910147213,67.50535222879756,0,4.184869089134683,0,48.899552808628016,0,0,1,0,0,0,0,1
VEN-02066,High,Technology,Medium,Medium,Outsourcing,15.946140496821414,3.913635328057286,0.3003949990334773,21.64051072647763,35.27774140228683,0,26,6,100,55,0.8155154444301276,0,100.0,0,165,0,4,1,0,46.29218098445563,1,1,1,3.157227499068189,46.71781002782774,2,99.5578669551477,3,0,24.813473159611704,1,0,0,29.24409059771398,0,0,887.8162013980028,-28.32787084682112,2.359603190930948,1.5821759490222542,647.4590794170115,69.05493589025733,1,38.03763377667786,0,53.658741998305935,3,0,0,0,0,0,0,0
VEN-02067,Low,Payments,Low,Medium,Material outsourcing,11.214091584530117,6.019137322179342,8.563118388974075,-0.4766547393674578,45.3634793885032,4,30,7,54,44,0.7880573874474506,2,88.17107396490057,43,0,0,5,3,0,62.593046932550536,2,1,0,2.889708948886256,3.109193443087188,3,99.12048982099353,0,0,22.159597737044727,0,0,0,38.0546869677262,0,1,753.0440783901083,33.24534749069795,1.6467720594694348,0.9985858876165834,644.3782873990932,29.478354376014824,1,30.01727870962175,2,34.75835060699546,4,0,1,0,0,0,0,1
VEN-02068,High,Technology,High,Low,Non-outsourcing,9.986763502059242,9.263321405972716,0.5620739245360724,20.07555154491613,10.10016460970532,2,22,3,13,-2,0.5809429616829631,2,96.38359378406066,75,0,141,5,2,1,63.12452922540378,0,2,0,4.552826389441347,4.97372628062153,1,99.65835515780904,0,0,30.296255939854102,0,1,2,27.19416691995417,2,2,650.5926959094936,8.547531749341484,1.2623719220172176,0.8334048157349476,645.610404528333,73.04948437842833,0,57.26883804827595,2,21.335228821970176,1,0,1,0,0,0,0,1
VEN-02069,Low,Cloud,Low,Low,Material outsourcing,8.168869658623922,8.168869658623922,5.600610333005538,-8.712276724810284,8.47335054730005,3,24,3,80,32,0.8751091608806713,0,100.0,0,0,0,1,1,0,36.40965033737298,0,1,0,3.296967575859615,14.061497988621776,4,98.24786871789802,0,0,21.73181580938477,0,0,1,33.62071907652503,0,3,593.2249901825567,-18.457077867629657,1.2092166449399546,1.9748323642382968,652.6058864796818,26.8869548755432,0,62.04135779628561,1,31.696283461186503,3,1,0,0,0,0,0,0
VEN-02070,Low,Cloud,Medium,High,Material outsourcing,8.992109268588191,6.346888675811389,1.6101089819370025,-58.94553122032762,57.44806190923856,3,25,5,22,37,0.8314187412201166,0,86.07592651757392,0,0,0,4,1,1,118.41592316966086,1,0,0,3.0717154232285435,6.228910028813292,1,99.45109864984704,3,0,18.016713916436235,1,0,2,35.73737304112775,0,0,594.8920200415462,17.75926433623723,2.387894681434397,0.971086996553053,718.4235485118235,40.86646148417954,0,67.15400994881549,0,62.51635965715749,0,1,0,0,1,0,0,1
VEN-02071,Medium,Professional Services,Low,High,Material outsourcing,19.94051439290135,15.95933980543538,3.869016645212527,-12.352980943783734,32.78327143849886,1,29,4,61,43,0.5490137075706643,0,100.0,0,0,0,2,0,1,48.38466730710826,0,0,0,3.59523067769967,25.42092454587385,3,100.0,3,0,25.949154830605963,0,1,0,13.041679227617106,0,1,580.1083360704166,17.42580725309391,2.571524282861604,1.270929164432382,736.0047023750026,42.803628590430016,2,68.77433496856624,2,61.17825652985758,4,0,0,0,1,0,0,1
VEN-02072,Low,Cloud,High,Medium,Outsourcing,8.080416071830346,4.153315265744343,26.88220327522463,17.369097961374315,62.83230644911509,1,31,11,87,-6,0.8394676148813445,1,94.38044828880064,139,0,0,6,2,0,37.76900029307271,1,2,0,4.319412293222749,13.416766551946957,0,100.0,0,0,26.95813526476818,1,0,0,49.3807123982102,0,0,877.77189633569,22.964788421204467,5.848618053583274,0.9475000516858892,678.0637022240983,68.38408684543606,0,32.886317935632405,5,51.09833133968302,2,0,0,0,0,1,0,1
VEN-02073,Low,Professional Services,Medium,Low,Material outsourcing,20.01273508883078,4.133633095710689,1.081604640142615,44.428815013090734,37.94670938263271,1,32,4,105,11,0.5305929263587729,0,96.61952983084709,27,0,0,3,1,0,77.41611545250869,0,4,0,3.178401721198098,14.496930091984009,0,100.0,0,0,11.22690241897232,1,0,2,73.55411375656658,0,1,558.9152850333267,-21.158947257150587,1.4470779381897074,2.517893279611774,647.3858895072273,67.23366419269415,0,32.58461445760179,0,45.38453685947332,4,1,0,0,0,0,0,0
VEN-02074,Medium,Cloud,High,Low,Outsourcing,23.16801380366163,10.41004560660702,0.9042892953482168,18.94955977430553,25.61492808149145,0,22,2,26,9,0.9264029771896828,0,75.47018831012188,0,0,0,1,0,0,8.030781929224126,0,0,0,1.6079942779914942,4.66446978245636,1,100.0,2,1,32.85948594574714,0,0,1,17.929649776051654,0,0,808.9572300950571,25.50665071307631,1.7496839015137973,0.563032272980374,572.0867326895477,79.22158902541955,0,49.72633644901063,4,22.6295483818531,2,2,0,0,0,0,0,0
VEN-02075,Low,Payments,Low,Medium,Material outsourcing,9.871266164539596,5.633574821829899,2.96249840248816,47.76444694382788,63.574289109422544,2,32,3,108,5,0.7777828375306236,0,85.29859079938103,0,163,0,4,1,0,62.80504368798942,0,2,1,3.14418703464192,38.36500065680022,0,98.4501870787972,5,2,24.12215264929668,0,1,0,10.32670919968234,0,0,723.5150343070051,30.85008417058797,0.9052446723617604,0.933157995572476,641.8798676242301,64.23279913939857,1,14.55704774431394,2,24.208928549419547,2,0,1,0,0,0,0,1
VEN-02076,Low,Payments,Medium,Low,Non-outsourcing,4.8671080335693535,3.461522048867,14.55392553580972,-5.322798082041162,18.9073388790543,0,37,2,30,46,0.8783598987683366,2,86.42626082874776,40,0,0,2,1,1,65.16067244013537,2,0,0,3.774032532064606,11.747540917909795,1,99.5710098525866,2,1,9.51387975484596,1,2,2,39.27214994393177,0,0,846.5944817996428,-0.4750394389916561,1.0799908576667807,1.4260705473525126,688.4779921606807,63.79044263763544,1,68.04682745593938,2,82.30011007404781,1,2,0,0,0,0,0,0
VEN-02077,High,Telecommunications,Low,Medium,Outsourcing,17.615289194506037,5.009104921625684,3.3104414520163767,-7.5191745097269695,39.0459962331298,1,22,2,95,23,0.922611095989096,0,100.0,0,0,0,3,1,2,77.69097996481779,0,1,0,3.188700981415433,11.638786709650134,1,99.35113884544678,0,0,4.291162156080344,0,0,2,37.25318521912551,1,2,792.0091174463565,0.2704619404059816,1.581108579556859,1.9563363006838124,730.912597790506,5.0,1,73.98373008163061,3,48.284741521600985,4,0,0,0,1,0,0,1
VEN-02078,Low,Payments,High,Low,Outsourcing,17.519066238492996,2.390516390738211,2.855015538786758,17.26308895082696,49.41620598726584,3,27,2,102,16,0.8164176599825352,0,79.07637165530528,208,0,105,5,3,0,111.49038424843197,1,0,0,4.091308025166511,13.230749811551169,2,99.73127308996462,1,0,4.0582443796996746,0,0,0,34.84039689722408,1,1,924.4899000148092,13.77641711728355,1.1316173910152203,2.11058747961065,695.3633438637087,36.36312535120306,1,38.377782855506645,1,77.47885448313528,6,0,0,0,1,0,0,1
VEN-02079,Low,Telecommunications,Low,Low,Non-outsourcing,20.15424906340533,4.502631689070129,3.27391964338394,-2.125159029472126,12.817969852063934,2,26,4,79,29,0.946782253261807,0,87.21883743298791,0,0,0,2,1,0,93.93317191973708,0,0,0,3.85123887143216,20.87169517883574,5,100.0,2,1,31.385689818417603,2,0,0,51.38796566938416,0,0,786.4912448290279,-0.2053645057098414,3.826493288755511,1.0260853668532002,684.1888725024601,45.46459609664959,0,42.46593318334015,1,21.376774183500125,1,0,0,0,0,0,0,0
VEN-02080,Low,Professional Services,Low,Low,Non-outsourcing,10.82219374807896,2.177751797315066,0.9001992279991141,38.30762977433761,36.823435308562544,4,28,9,56,-7,0.8200973564488709,1,94.7855466338002,0,0,0,3,1,0,104.85779482828684,1,1,0,2.0592016431187554,14.65561834310378,1,99.45314051308084,4,1,23.889018829622064,0,0,2,39.12678101267301,0,0,716.4578244852584,6.315582285664918,1.8509886629557324,1.0551370663065291,618.0109975891938,10.8794470301752,0,43.76518283278485,2,28.731713814036848,2,0,0,1,0,0,0,1
VEN-02081,Low,Professional Services,High,High,Non-outsourcing,13.115730906148285,2.387616299434643,3.310669287097512,-29.950886246100204,29.12522154111573,3,29,4,71,8,0.5984625614392217,0,97.95128071707916,0,0,0,2,2,1,165.04626582772138,1,3,1,2.986710270493624,4.679488217645106,1,99.584621495054,2,1,29.2963372711426,0,0,2,25.473970280705107,1,0,942.0728610355816,1.0781982843455848,2.7915991925147643,1.766602739396014,695.9066131185559,42.39041784680745,3,11.741385712596797,2,14.402881943619285,3,1,0,1,0,0,0,1
VEN-02082,Low,Professional Services,Low,Medium,Non-outsourcing,8.933184277602832,5.976203195238628,1.7645333547874582,31.29286626259896,33.97233505969292,4,31,3,48,27,0.7960908103489291,1,100.0,0,0,0,4,1,0,40.08629832003002,2,2,0,4.646781162785766,32.0701594892924,5,99.08535743225032,3,0,16.82699364565109,1,4,0,68.83685958758775,0,2,851.5741072113801,-11.31031103640942,1.1099339617762198,1.2392864030452169,598.5420431263337,67.36865764626678,0,59.410107179096414,1,73.09774586558596,4,0,0,0,1,1,0,1
VEN-02083,Medium,Telecommunications,Low,Medium,Non-outsourcing,8.734071827127933,0.751636077074284,11.643032293483186,40.61674212043158,6.791634386940472,3,30,4,13,5,0.9034430605764712,0,97.25215131750345,0,0,0,0,0,0,29.326188261341148,1,0,0,3.170462437829642,10.75785743572556,1,99.32807274817377,0,0,24.68038117684228,1,1,3,48.039286154463326,0,0,840.4417603345547,1.0351188589635187,2.4533508245718454,2.292090838887514,704.1845541720251,72.7775480692042,1,23.911414988747843,1,63.72037798877224,3,1,0,1,0,0,0,1
VEN-02084,Low,Technology,High,Medium,Non-outsourcing,12.782454342910109,2.198571705694497,6.539015191311606,17.85737777355696,29.82726267837872,2,27,4,57,22,0.804317135627265,0,89.98967790428732,134,0,74,1,0,0,85.34035612782303,1,0,0,2.635299772276441,3.580403766822968,3,99.33952842420727,3,0,25.70773443487213,0,1,1,37.35838490635704,2,0,779.3886219623895,8.40934807779757,1.5018932198187138,0.7511471918386775,533.1287959911486,52.3606782950938,1,5.088413815903039,3,21.46994312630839,2,2,0,0,0,0,0,0
VEN-02085,Medium,Telecommunications,High,High,Non-outsourcing,18.350822922802383,2.898413238237372,0.633745002526121,32.64356109356251,33.9211208296803,1,39,4,3,14,0.6136200839658593,0,85.76064029547668,0,0,137,0,0,0,92.2107893985392,0,0,0,3.47014299510906,29.07237971359548,2,100.0,0,0,42.25839915945309,0,0,3,33.89623796155949,1,1,859.2862064216919,21.778648007377605,1.4481847739230034,0.7361401355291701,595.3336586123113,45.70743037128299,1,43.27897864829382,0,65.3289814410533,4,1,0,0,0,0,1,1
VEN-02086,Low,Telecommunications,High,Medium,Outsourcing,16.402239912563793,3.805824068075842,1.9908334915077228,-9.528173521933958,67.20021996857365,0,24,3,31,55,0.7886970550935192,0,100.0,0,0,0,4,1,0,78.64797285377146,0,0,0,4.386616850795005,30.804181267182667,1,99.13870696968635,1,0,28.926341658818803,0,2,3,25.38127225064374,0,1,937.8348973982688,1.433360146429699,2.408954913412007,1.6178159589456218,596.9725046679347,55.91348317301406,0,28.102070532123808,1,21.23036373006304,1,0,0,0,0,0,0,0
VEN-02087,Low,Telecommunications,Medium,Medium,Non-outsourcing,11.463962209820004,7.282003599144161,4.858766176537323,-14.448214251182318,30.34195284853353,2,31,3,119,52,0.9488693304886572,0,100.0,0,0,0,5,2,1,38.08241336307703,0,2,0,3.4491761534302325,9.154223087855518,2,100.0,0,0,60.12504140306418,0,1,0,15.099670212343886,0,1,620.198646957102,-3.029557918474717,1.1577636752263634,0.920715414471197,687.7050404849305,37.305197904202295,0,50.363254250547016,0,12.010301319751632,2,0,1,0,0,0,0,1
VEN-02088,Low,Cloud,Medium,Medium,Non-outsourcing,19.09804946041133,3.7110361666986567,0.923411335378818,17.509395804302464,49.92077371679511,1,20,6,11,57,0.923637333533981,1,93.3370126178166,0,40,0,3,0,1,102.85265586662028,1,0,0,2.851319859717937,9.87998031592304,0,99.23752805631086,0,0,19.19397493446285,0,1,1,22.28828671211034,0,0,787.0122287916006,3.543919040283108,4.261366263283941,0.940543404124903,545.1154305830887,84.1405564655467,1,47.93192829910925,4,60.92050061798987,2,0,0,0,0,0,0,0
VEN-02089,Medium,Telecommunications,High,Medium,Non-outsourcing,5.698568987276288,5.698568987276288,0.8292778726137597,-11.500063813158928,19.683673428275007,1,30,6,7,18,0.8252211650702348,0,88.67498032521229,0,82,0,2,1,2,9.244721301992527,0,1,0,4.675088944446381,30.49061717687505,2,99.15551992321171,2,0,36.88264107646586,1,0,0,34.0098392591715,0,0,727.3293232017734,35.28188026840069,0.9627038414070828,1.4097768943380438,644.7391737353415,37.3240961340898,1,61.37814319774038,1,45.676095652793705,3,1,0,0,1,0,0,1
VEN-02090,Low,Facilities,Low,Medium,Non-outsourcing,32.33591984964582,3.1863955046168817,1.6352924777387623,16.113805947925414,45.600425197994014,0,26,6,118,11,0.6406604744821239,1,93.35499943614094,0,0,0,1,0,1,129.7653313070521,1,3,0,3.4439503803689027,9.173041544232149,1,99.93306094734832,0,0,16.554878267084142,1,1,3,8.780536429073509,0,0,747.68250029249,56.21458322232248,0.6728036915947254,0.9935718348429978,709.6606542468298,13.017827061085086,1,37.05596655656604,1,50.66214538338311,8,0,0,0,1,0,0,1
VEN-02091,Low,Professional Services,High,High,Non-outsourcing,6.035757987054316,0.8186218084720656,3.970472726810241,16.143156437178618,4.287372476765478,2,29,5,88,27,0.8409156991991878,0,91.82713275977076,0,0,0,4,1,1,64.19424249464744,1,4,0,3.362846830787452,12.408274237010184,2,99.7241299038902,1,0,4.510107457867719,1,1,0,19.388507997323988,0,0,710.6576696098989,23.95595959940435,2.181962569753299,0.8947702177346992,696.5324658130284,89.9360995576231,0,38.961971916390034,0,59.18099829914468,4,2,0,0,0,0,0,0
VEN-02092,Medium,Professional Services,Low,High,Material outsourcing,10.995835856711516,2.307638647820024,8.506814913532224,6.180005791169025,24.184712494507007,3,23,5,36,48,0.9531228635514716,0,91.0926454685844,65,54,0,1,0,1,48.81018143240321,1,0,0,2.3311080021692407,19.31402650885656,1,99.78106418210336,2,1,12.452576728720237,0,2,2,50.62131039391413,1,0,869.9898547382414,54.103190778395685,0.809388716864182,1.2190583659289351,775.7806611343325,56.37056455961985,1,51.73905777775484,10,37.1066465194703,2,0,1,0,0,0,0,1
VEN-02093,Low,Telecommunications,Critical,High,Non-outsourcing,12.683680692648746,5.919615113563096,3.508826993301523,15.62206247055684,35.412867072788366,2,31,5,14,47,0.7129968207587651,1,87.93774287801264,0,0,0,2,0,0,209.7984223578347,1,2,0,3.435932549318077,20.39857474253029,1,98.96375464526716,2,0,12.314440469560136,0,1,0,27.736422056264896,0,0,950.0,-7.962878474190676,1.652864898148701,1.0872500463801265,698.9694244378915,47.66065813170836,0,69.54724642381436,0,89.06343674305968,2,2,0,0,1,1,0,1
VEN-02094,Low,Professional Services,Medium,High,Non-outsourcing,12.924301098448616,2.3811139427803942,40.79542514187641,25.136752052090948,59.12372928075823,1,23,5,62,27,0.8171351227576658,0,100.0,0,0,0,2,1,0,53.67162095262751,3,1,1,2.4393749935775606,10.28443456911904,3,97.88257765504268,2,1,2.499093603719531,1,2,1,39.99211975383873,0,0,743.3710312405514,-3.4661439621761083,1.3018586806315318,1.4021189848032944,426.8877535934294,66.27039238532579,1,17.590616734627684,4,27.149585243068163,0,1,0,0,0,0,0,0
VEN-02095,High,Facilities,Medium,Low,Outsourcing,18.176681864905127,3.123453915434852,1.2911889913505334,5.299289951427728,32.73430596838446,2,27,4,114,30,0.5378964195507014,0,89.60279320507395,0,0,0,3,1,2,71.92353461637877,0,1,1,3.391456026738524,14.141455283072007,1,98.77608341717084,2,1,27.51218297161092,0,0,3,40.3202359242631,0,3,843.9583667309214,28.93074982433531,1.500309905525302,1.278700700045463,721.8061901877247,77.33991700493475,0,31.21805815772354,0,56.85194795412604,7,0,1,1,0,0,0,1
VEN-02096,Low,Technology,Medium,Medium,Material outsourcing,7.189140902478421,7.189140902478421,6.137311230047685,-4.875418003148193,62.78924772566884,2,32,3,8,29,0.9209357239955211,0,90.83411705375184,232,0,0,2,1,0,49.72500623881357,0,1,1,4.472894302531007,35.050996924684576,3,99.22840596955363,3,0,16.947561853478476,0,1,0,73.45291677824942,0,0,705.2674600756828,9.740337024889891,1.6201266287724754,0.9440573691657758,648.3116515297753,69.94253622702868,0,51.01425307370053,1,70.54818324169742,5,1,0,0,1,0,0,1
