service_provider_id,sla_breach_count_12m,availability_pct,incident_count_12m,critical_incident_count_12m,mean_time_to_resolve_hours,executive_escalation_count_12m,complaint_count_12m
VEN-02624,3,98.2256918368488,1,0,44.1739030801211,0,0
VEN-02625,1,99.6289509094219,0,0,14.111568398705163,0,1
VEN-02626,2,99.98487983931024,3,1,13.007779454491631,0,0
VEN-02627,2,98.94981760430944,2,0,16.596977797513734,0,1
VEN-02628,0,100.0,3,0,26.05992510099681,0,2
VEN-02629,2,99.56585718213712,3,0,3.905071238706172,0,0
VEN-02630,2,99.09455343863246,1,0,35.80325093374748,4,3
VEN-02631,1,100.0,1,0,6.714028562459091,0,1
VEN-02632,1,99.2006775431282,1,0,14.811812613130934,0,0
VEN-02633,2,100.0,0,0,7.947455048924069,1,1
VEN-02634,2,99.29862940570872,1,0,9.397319606091724,0,1
VEN-02635,2,100.0,1,0,8.608456596004467,3,1
VEN-02636,3,98.24105729219836,1,1,30.90460909873577,0,0
VEN-02637,4,99.33002992505716,0,0,9.16246517247239,1,1
VEN-02638,2,100.0,0,0,31.392593992386484,0,1
VEN-02639,4,98.99067453906711,0,0,14.85099577799331,1,0
VEN-02640,1,98.10959685662247,1,0,12.467830653568395,0,1
VEN-02641,1,99.63568766344052,4,0,37.02961237968476,0,1
VEN-02642,1,98.43198460682908,0,0,6.619774453905934,0,1
VEN-02643,2,99.0516717439982,0,0,21.70512089143352,0,2
VEN-02644,3,97.9282570470596,1,0,18.13770845646292,0,1
VEN-02645,5,98.46131214148043,0,0,23.33759740098424,1,0
VEN-02646,3,99.2152776429502,1,0,14.026970807539772,0,1
VEN-02647,2,99.33083960631986,0,0,16.090899986343317,0,1
VEN-02648,4,99.6161933092736,4,1,14.389219629587837,0,0
VEN-02649,0,99.83641456446269,1,0,18.40717483857327,0,1
VEN-02650,1,99.33198238249555,2,0,23.072768230315887,0,0
VEN-02651,1,99.49921087890522,0,0,18.40694921446396,0,2
VEN-02652,2,100.0,1,0,1.6091012538404563,2,1
VEN-02653,2,99.26447580516192,1,0,27.529555496653764,0,1
VEN-02654,5,99.26319249696978,1,1,19.950584589602315,1,0
VEN-02655,2,99.9047509093108,1,0,11.236170244542093,1,0
VEN-02656,2,98.9069872468208,1,0,41.44378400136833,2,1
VEN-02657,0,99.13014298687122,1,0,9.15982600541325,0,2
VEN-02658,1,99.29115945803154,0,0,13.430292096804964,0,2
VEN-02659,1,99.66303323206591,0,0,4.948288891574631,0,0
VEN-02660,5,99.5872213860444,2,0,16.77215127984004,1,3
VEN-02661,4,99.62694944048684,3,0,26.005159078988807,0,0
VEN-02662,2,98.56996549891348,1,0,18.574560034913294,0,0
VEN-02663,4,100.0,0,0,36.11708359735572,0,0
VEN-02664,2,98.41037700991777,1,0,35.81113660325824,2,2
VEN-02665,1,99.74646066347816,2,1,29.49430191140338,0,1
VEN-02666,0,100.0,0,0,14.650098747742206,0,1
VEN-02667,0,100.0,1,1,36.34160816904668,0,0
VEN-02668,3,99.40163200508177,3,0,9.556576059653956,1,1
VEN-02669,2,99.09908156730654,3,0,2.9397949062823514,0,2
VEN-02670,1,99.32001055000428,1,0,4.855189677895424,0,2
VEN-02671,2,99.89404265845688,2,0,16.329785342668963,1,1
VEN-02672,1,99.88468830806386,2,0,11.73043266881104,1,1
VEN-02673,3,98.99219325144324,2,1,7.2718788595908,0,1
VEN-02674,2,99.64009171420508,1,0,23.12902926409301,0,0
VEN-02675,4,99.5821575280905,4,0,27.976419190052862,0,0
VEN-02676,2,98.67731933230898,1,0,14.201278504042444,1,0
VEN-02677,2,100.0,2,0,19.784243219418133,2,1
VEN-02678,3,99.83779048593624,1,1,14.79421656531839,1,1
VEN-02679,4,98.9957058105053,0,0,9.538930991861362,0,0
VEN-02680,4,100.0,0,0,22.512965489510645,0,2
VEN-02681,2,98.40800122328568,1,0,10.0957211721261,0,1
VEN-02682,0,99.50812842756766,4,0,25.949506189597063,1,2
VEN-02683,2,99.71277292732584,1,0,14.122490811433172,1,0
VEN-02684,2,99.72420549237636,3,1,15.953449780028077,1,0
VEN-02685,1,99.38580050832248,0,0,16.908924794404204,1,1
VEN-02686,1,99.5567739265648,0,0,1.5438285822415228,0,0
VEN-02687,4,100.0,1,0,19.822728675508888,0,1
VEN-02688,1,98.55244653618914,1,0,13.783927914177571,0,0
VEN-02689,1,100.0,2,0,16.33902992486086,1,0
VEN-02690,2,98.46211659414344,4,0,27.48546462165491,1,0
VEN-02691,2,100.0,0,0,13.735552999777616,0,1
VEN-02692,3,99.46813310951408,1,0,27.11319709003616,0,2
VEN-02693,4,100.0,1,1,15.651750392703862,1,0
VEN-02694,3,99.5937633487237,0,0,13.253467182954498,1,1
VEN-02695,2,99.9375998841697,1,0,14.245848582112169,0,0
VEN-02696,1,100.0,0,0,20.95446220760041,0,0
VEN-02697,3,99.48582753381456,0,0,8.313552666363528,0,1
VEN-02698,1,100.0,0,0,8.110846789405556,0,1
VEN-02699,3,98.95822913850888,0,0,17.970078891956444,0,0
VEN-02700,6,97.73259068907088,1,0,18.87319097813988,0,0
VEN-02701,1,99.28188519767252,2,0,33.824826252272004,0,1
VEN-02702,2,99.6470501148828,1,0,21.040399296399958,0,1
VEN-02703,2,100.0,2,0,15.976174730479467,1,0
VEN-02704,2,99.14047873089508,1,0,24.40316144647136,1,0
VEN-02705,3,99.86458364937448,0,0,28.00818509388472,1,0
VEN-02706,0,99.68717219523282,2,0,18.756059705524013,0,0
VEN-02707,4,99.90121085450892,1,0,38.76518605498453,0,0
VEN-02708,0,98.37876631910136,5,1,17.552646128524856,1,0
VEN-02709,3,99.8284086642762,0,0,4.143542402569496,0,1
VEN-02710,0,98.62333351440712,3,0,15.991101979878472,1,1
VEN-02711,3,99.41212812119758,1,0,19.462008542474248,1,4
VEN-02712,1,99.54803748488936,4,0,19.286912217435813,0,0
VEN-02713,0,99.3327887366957,0,0,18.860215992787232,0,2
VEN-02714,0,99.72992735754823,1,0,24.52073313991362,0,0
VEN-02715,4,98.81091719382364,0,0,40.96656266898273,0,1
VEN-02716,2,100.0,3,0,46.80467267605661,0,0
VEN-02717,6,98.96558363625728,1,0,26.62254197006771,0,2
VEN-02718,1,100.0,0,0,28.051123333805407,1,0
VEN-02719,0,100.0,3,0,50.5079992147449,0,0
VEN-02720,1,100.0,0,0,23.67973454280227,0,0
VEN-02721,1,98.95172576367546,3,0,18.25279398897788,1,1
VEN-02722,2,99.91474787945992,1,0,11.213698061827245,0,3
VEN-02723,3,99.42963757595288,1,0,20.01516172538181,1,0
VEN-02724,1,99.03765754026968,3,1,14.333934239431338,0,4
VEN-02725,0,99.84188330921496,1,0,28.10393449037384,0,1
VEN-02726,1,98.43624829642346,3,1,32.57279448690043,0,3
VEN-02727,2,98.7592578725918,0,0,33.21213313227496,0,2
VEN-02728,2,97.88952121658508,0,0,51.933094776201024,1,1
VEN-02729,3,100.0,1,0,43.7838880795597,1,1
VEN-02730,1,98.7091492962582,1,1,15.048542774049588,0,1
VEN-02731,1,98.92824784442423,2,1,23.56123232702302,0,1
VEN-02732,7,100.0,0,0,44.38023395633094,1,0
VEN-02733,0,99.07308970338988,2,0,19.3190798421181,0,1
VEN-02734,2,98.41785276045884,0,0,8.689378117623805,0,1
VEN-02735,2,98.86052588137169,1,0,14.308368018744288,0,2
VEN-02736,2,100.0,0,0,13.155769142472698,1,0
VEN-02737,4,99.3468726924695,3,0,50.99776262409698,0,0
VEN-02738,4,99.55114533333932,0,0,55.057966978943774,1,0
VEN-02739,1,99.60896971549712,3,0,6.1325067796323225,1,2
VEN-02740,4,99.04294744043752,0,0,11.167789930357442,0,0
VEN-02741,2,99.42508790746513,0,0,5.38172621067424,0,2
VEN-02742,2,99.8621155062682,3,0,22.790094061422668,0,0
VEN-02743,2,98.28532925694904,3,0,6.424321319310338,0,0
VEN-02744,0,99.26032179587922,0,0,9.566566655411467,1,2
VEN-02745,1,98.56775398812786,0,0,29.568124771783733,0,3
VEN-02746,5,100.0,2,0,31.54901794126481,0,1
VEN-02747,2,99.5426418483598,0,0,25.4545825434488,1,1
VEN-02748,2,98.17865630763256,2,0,19.797324861024645,0,1
VEN-02749,6,98.99870699862424,0,0,38.5751218395858,0,1
VEN-02750,1,99.4966227017424,1,0,47.67319227471536,0,1
VEN-02751,4,98.83114205049962,2,0,8.74291340418455,0,1
VEN-02752,2,99.57066065365416,3,0,1.8031733055753776,0,1
VEN-02753,5,100.0,4,0,48.81911082092844,0,1
VEN-02754,4,99.66526789436747,0,0,26.274743475665694,1,0
VEN-02755,1,98.6794615858277,0,0,20.03373126118516,0,1
VEN-02756,2,98.66352753804948,3,0,85.71397609268315,1,0
VEN-02757,0,99.99307054463704,1,0,15.814031279282714,0,0
VEN-02758,2,99.30360480913386,2,0,48.4374088705992,0,0
VEN-02759,0,98.59468699391708,1,1,21.272797203002625,1,2
VEN-02760,6,99.2138380624466,2,0,26.583761019268355,1,1
VEN-02761,2,100.0,3,0,26.849813117360803,0,1
VEN-02762,2,100.0,1,0,7.685907530222432,0,1
VEN-02763,1,99.04547117621836,3,0,10.11859717613221,1,1
VEN-02764,0,98.86414030516409,2,2,16.29445095249899,0,1
VEN-02765,0,99.59200458859358,2,0,12.623915243741562,1,0
VEN-02766,2,98.98892507649671,2,0,4.848984992026225,0,0
VEN-02767,0,99.32475478711234,1,0,27.69647640294292,1,0
VEN-02768,2,99.96401936548666,2,0,23.716331504822364,0,2
VEN-02769,1,99.060331443911,2,0,39.67140591858511,0,2
VEN-02770,1,98.24717220427657,0,0,29.573220992436884,0,1
VEN-02771,1,99.36125390119096,0,0,36.06837963553157,0,3
VEN-02772,1,100.0,2,0,16.480026333041053,0,1
VEN-02773,1,99.31221943270802,1,0,17.2321011069338,1,0
VEN-02774,3,100.0,2,0,7.928182811751535,1,0
VEN-02775,2,99.40263005105372,1,0,14.109776850012253,2,0
VEN-02776,3,100.0,1,0,45.04729787788768,0,0
VEN-02777,0,99.6014575005933,3,1,24.670578522425007,0,0
VEN-02778,4,99.0664217941169,0,0,5.130161547351327,3,1
VEN-02779,0,100.0,0,0,5.689369003673362,0,0
VEN-02780,2,96.7516739551711,0,0,25.064297117559317,0,0
VEN-02781,1,100.0,0,0,16.632011632743218,1,2
VEN-02782,0,99.40249693230396,3,1,11.43739032251403,0,2
VEN-02783,5,99.65679805254616,1,0,36.20740333570627,1,0
VEN-02784,2,100.0,1,0,5.419678233122357,0,0
VEN-02785,0,98.5242532416725,1,1,10.808634754265794,0,1
VEN-02786,2,99.9339309509446,4,0,12.280472985051674,0,1
VEN-02787,2,100.0,2,0,24.53947245856727,0,0
VEN-02788,1,98.65647115037667,2,0,19.218630309202887,2,0
VEN-02789,4,98.21688944332897,1,0,28.311828510849544,0,3
VEN-02790,2,100.0,1,0,11.36459167699867,1,0
VEN-02791,2,99.57077036593132,3,0,35.22914311480887,0,1
VEN-02792,0,98.9282344536201,2,0,10.765553909010457,0,1
VEN-02793,8,100.0,1,0,21.616524007987294,0,0
VEN-02794,2,99.16529447552328,1,0,7.07102046172786,0,3
VEN-02795,3,99.58833413505428,3,0,19.14522880550532,1,2
VEN-02796,2,99.52847631016628,1,0,11.216506540089386,0,1
VEN-02797,4,99.74330939224882,2,0,8.907153847517419,0,0
VEN-02798,3,100.0,0,0,16.343135223835937,0,0
VEN-02799,1,99.69746059946696,2,0,38.977912281881245,0,2
VEN-02800,1,100.0,0,0,27.29932159421983,0,1
VEN-02801,2,99.25677717982796,0,0,23.7295660857538,0,0
VEN-02802,0,99.06758157259496,1,0,21.2006074820181,0,2
VEN-02803,2,100.0,0,0,16.98937435292052,1,0
VEN-02804,1,99.3516590871874,1,0,25.581413962553803,1,1
VEN-02805,3,99.53444208777988,2,1,58.75045730893351,0,0
VEN-02806,3,99.40553860842093,4,0,22.69332054386373,1,0
VEN-02807,0,99.347277089755,1,1,59.02757817427826,1,1
VEN-02808,0,100.0,1,0,24.763722942531384,1,0
VEN-02809,3,99.07731495183609,1,0,20.25776460070975,0,3
VEN-02810,0,100.0,1,0,18.820981654326992,0,0
VEN-02811,2,99.57306018215569,1,1,8.031226678127815,2,1
VEN-02812,3,100.0,0,0,17.662078294743036,1,0
VEN-02813,1,99.17546670817332,2,1,8.717313074771313,1,1
VEN-02814,5,99.61573834525224,0,0,9.687621524302472,1,2
VEN-02815,5,98.77962492330526,3,0,34.59288397752575,0,1
VEN-02816,3,99.48971266972184,1,0,9.612889813328112,0,1
VEN-02817,0,98.93856863484636,3,1,10.584335236611135,0,2
VEN-02818,0,99.11913965538724,2,1,18.42109388277604,1,1
VEN-02819,2,98.28675259628424,1,0,7.332303015051526,1,2
VEN-02820,3,100.0,0,0,15.754488364402803,0,0
VEN-02821,5,100.0,1,0,10.40826801908715,0,0
VEN-02822,1,99.45467653722876,0,0,17.593264704084383,0,2
VEN-02823,6,100.0,3,0,43.684669046056136,0,2
VEN-02824,2,98.17809120419952,1,0,12.821116517139972,0,1
VEN-02825,2,99.69892230143304,2,1,8.01695849294051,0,0
VEN-02826,0,98.95026108882573,4,1,12.0941643347799,0,0
VEN-02827,2,100.0,3,0,25.884303283259293,0,2
VEN-02828,1,100.0,0,0,12.391806857802992,0,2
VEN-02829,1,98.55834820935146,1,0,45.46387844605261,1,0
VEN-02830,4,98.69002729062868,0,0,45.32925123815057,1,1
VEN-02831,0,97.83168217482226,2,0,19.27454054663471,0,0
VEN-02832,2,98.17767651838363,0,0,11.117872799580482,0,3
VEN-02833,1,98.40780427740124,2,0,10.429423687783991,0,0
VEN-02834,2,97.87549138466528,2,0,13.205026177445166,1,2
VEN-02835,1,100.0,2,0,40.6688176860854,1,2
VEN-02836,3,99.90130031057276,1,0,28.85175637448132,1,2
VEN-02837,5,99.36426350605856,0,0,17.894676912494848,1,2
VEN-02838,1,99.37133595223207,2,1,27.77237339417526,0,0
VEN-02839,2,100.0,2,1,35.24378380854454,0,1
VEN-02840,1,98.87669852820092,0,0,20.83889002386288,2,2
VEN-02841,0,99.01848857856233,2,0,15.348658950337564,1,1
VEN-02842,0,100.0,1,0,45.127486936727074,1,0
VEN-02843,2,99.67427786713704,0,0,11.787487591653784,0,2
VEN-02844,3,100.0,0,0,18.447859376789868,0,0
VEN-02845,1,98.2563603856926,2,0,32.00423243913281,1,0
VEN-02846,3,98.84847915116698,2,0,9.035043185205389,0,2
VEN-02847,4,99.8011198103911,1,0,24.901166280153515,1,0
VEN-02848,2,99.10613584677652,1,1,38.34651160619976,0,0
VEN-02849,1,99.0514544192157,3,0,3.9509747834099063,0,1
VEN-02850,4,100.0,0,0,5.661327151426983,1,1
VEN-02851,2,99.83334783291296,0,0,14.618984287397316,0,1
VEN-02852,1,99.18230812263144,0,0,2.899248015143207,0,2
VEN-02853,1,98.90674585389142,0,0,16.53948819521269,0,1
VEN-02854,2,98.84517549436148,1,0,21.809103165137305,0,1
VEN-02855,1,99.74990728041904,0,0,14.428655538346964,1,1
VEN-02856,2,99.78389955557392,0,0,13.966121689307553,0,1
VEN-02857,3,99.31792158670817,2,1,7.529387053939073,0,1
VEN-02858,3,99.8472586579466,6,0,32.627161418038774,1,1
VEN-02859,5,100.0,2,0,3.092907681028869,0,1
VEN-02860,4,100.0,1,0,9.84163544875264,0,0
VEN-02861,2,98.74008559528028,0,0,15.491980231566858,0,0
VEN-02862,2,100.0,0,0,9.098414903995794,0,2
VEN-02863,1,98.09163381649536,3,0,14.35951928430276,0,2
VEN-02864,5,98.11969441050756,2,0,2.158649620436887,0,0
VEN-02865,3,99.76321042239412,1,0,21.755273329945844,1,1
VEN-02866,0,98.87941068759714,0,0,5.231909220278638,0,2
VEN-02867,2,99.826933196249,2,0,19.793822742163453,1,0
VEN-02868,2,99.3543550697522,1,0,48.698948091977776,1,1
VEN-02869,2,99.8443687179296,2,0,14.993761388169204,0,0
VEN-02870,2,99.93629551884652,1,1,13.658002246798564,0,0
VEN-02871,2,97.30410720679473,1,0,2.0538547887532017,0,0
VEN-02872,0,99.04367676313028,2,0,13.302154860600869,2,0
VEN-02873,1,100.0,1,0,40.30652282643406,0,3
VEN-02874,2,99.28325014983984,1,0,15.614004796020726,2,1
VEN-02875,3,100.0,0,0,10.801130071306885,0,0
VEN-02876,2,99.24211902238316,1,0,40.1054298859989,1,1
VEN-02877,2,98.06822866954268,0,0,11.550732999507536,1,1
VEN-02878,2,99.75304866982556,1,1,21.361675977392316,0,0
VEN-02879,1,99.1661213956651,1,0,28.81787120972967,1,1
VEN-02880,2,98.20427461966378,2,0,15.115565590741726,1,2
VEN-02881,0,100.0,2,1,56.5322923578936,1,0
VEN-02882,1,99.83299665030466,1,0,17.175356121581697,0,2
VEN-02883,3,98.66770091719717,0,0,4.63381336728197,1,1
VEN-02884,1,98.17799538784534,0,0,15.81002147741096,0,1
VEN-02885,5,100.0,0,0,8.178641095394289,0,0
VEN-02886,0,100.0,0,0,14.7665317830683,0,2
VEN-02887,2,99.27201099806152,1,0,36.699458920720765,1,2
VEN-02888,3,98.9785103177083,2,1,27.019237203970956,0,1
VEN-02889,1,99.21701418225264,1,0,25.70222625818258,0,0
VEN-02890,2,99.302756889508,1,0,33.123431728283336,1,2
VEN-02891,1,100.0,0,0,40.58281593694395,1,0
VEN-02892,1,100.0,0,0,17.397240814642828,0,0
VEN-02893,4,99.09324684001749,3,0,6.802069641304643,0,2
VEN-02894,0,97.82133571801424,2,0,26.708167786876828,2,0
VEN-02895,2,100.0,2,0,23.84013104497336,0,0
VEN-02896,2,98.35122733068492,4,0,22.551713006780982,1,2
VEN-02897,5,98.0198640819678,2,0,19.772714822705613,0,0
VEN-02898,0,99.63491015370414,0,0,12.405836496475278,1,1
VEN-02899,1,99.93772514236736,2,0,10.85247445546497,0,2
VEN-02900,6,99.81751060913795,0,0,23.37268670790354,0,2
VEN-02901,4,98.58616812351325,1,0,54.13050886269451,0,3
VEN-02902,1,100.0,4,1,36.54460833691086,0,1
VEN-02903,0,100.0,1,0,33.30110941166018,0,1
VEN-02904,2,98.9768666620177,2,1,7.064017124874222,0,0
VEN-02905,2,98.22575414680108,1,1,13.692927044227218,2,1
VEN-02906,2,99.03462115213615,1,1,56.997689318601005,1,0
VEN-02907,2,99.53087021213364,3,0,4.135013571927917,0,2
VEN-02908,3,99.40988634991696,0,0,16.607903452039295,0,2
VEN-02909,3,97.86061182572382,2,1,6.954751506892831,1,0
VEN-02910,3,97.65183493626276,2,0,11.658137866340995,0,1
VEN-02911,2,98.83803887612262,1,0,2.6080667689073307,0,1
VEN-02912,1,99.39899678847463,0,0,21.37144042381872,1,2
VEN-02913,2,100.0,2,1,19.353941429091407,0,2
VEN-02914,4,98.02552454404326,1,0,17.02204534694861,0,0
VEN-02915,0,98.1730200185263,1,1,10.932565156837278,0,1
VEN-02916,3,99.52913348214403,1,1,10.181773840200837,1,1
VEN-02917,2,100.0,2,0,13.96697529623791,0,0
VEN-02918,3,99.63489752674656,1,0,22.09139383365749,0,3
VEN-02919,3,98.5254164903315,2,0,40.25007986710635,0,1
VEN-02920,1,99.69664195491956,1,0,27.09649403628035,0,0
VEN-02921,5,99.150087895603,0,0,28.669392908976175,1,1
VEN-02922,2,100.0,1,0,31.122861153948637,0,2
VEN-02923,1,100.0,1,0,28.45311589870513,0,1
VEN-02924,1,98.66807905396914,2,0,14.001789822258315,1,2
VEN-02925,0,100.0,0,0,7.661857710885328,0,1
VEN-02926,2,99.01287237486784,2,0,16.802270412414806,1,3
VEN-02927,4,98.35062369546134,0,0,17.744174887359016,0,0
VEN-02928,3,99.15773721229314,0,0,21.21759938949069,0,1
VEN-02929,6,98.20647320571176,1,1,25.510089006740834,1,0
VEN-02930,3,99.9865440640026,1,0,15.119751490014233,1,0
VEN-02931,1,99.07939074059928,2,0,17.5437501211534,0,0
VEN-02932,4,100.0,0,0,22.74218145309149,1,3
VEN-02933,4,98.99792584408183,4,0,7.635812525796775,0,1
VEN-02934,1,98.72570923572688,1,0,17.018549815145615,0,1
VEN-02935,0,98.28683123332344,1,1,10.245457096238953,1,0
VEN-02936,6,100.0,1,0,15.913694722642688,1,1
VEN-02937,4,99.16720749888364,1,0,29.386904897651917,1,0
VEN-02938,2,99.78130106484272,0,0,54.379278975403786,1,0
VEN-02939,2,99.30860611084614,1,1,25.386195369878145,1,1
VEN-02940,3,99.49860579198308,1,0,16.524640719202527,0,1
VEN-02941,3,99.10593119614902,2,0,18.338194320180364,0,2
VEN-02942,2,99.51148998170834,3,1,26.00427654588572,0,0
VEN-02943,3,99.797985790778,2,0,38.330732763711296,0,1
VEN-02944,1,99.68326622308808,1,0,67.17861858534663,2,1
VEN-02945,5,100.0,0,0,30.431748613431417,0,0
VEN-02946,2,98.31609170560895,0,0,6.77412707146816,0,1
VEN-02947,1,100.0,0,0,28.11773345112576,0,0
VEN-02948,4,98.54236566010424,2,0,7.88037579214743,1,0
VEN-02949,3,99.569856987705,1,1,9.678050658399007,1,1
VEN-02950,1,99.39853313451704,0,0,27.755765737040097,0,1
VEN-02951,4,100.0,1,0,15.565456524250438,1,1
VEN-02952,1,99.5718212663385,2,0,10.738216564835293,0,1
VEN-02953,4,98.7920252906727,2,1,16.78341881449287,0,1
VEN-02954,2,100.0,1,0,18.823292624898976,0,1
VEN-02955,1,98.54243597180437,1,0,11.937943230579627,0,0
VEN-02956,3,100.0,1,0,12.70660280469577,0,1
VEN-02957,0,99.9102375721264,3,0,24.657766832635005,0,1
VEN-02958,1,99.31763322299297,2,0,12.67454819897461,0,1
VEN-02959,1,99.67792965331476,1,0,7.727959379655893,0,1
VEN-02960,5,99.50439156061287,0,0,20.64574326582963,0,2
VEN-02961,2,99.73550859099277,1,0,68.6112899783454,1,1
VEN-02962,3,98.96487860586684,1,0,35.582905738800214,0,1
VEN-02963,4,100.0,0,0,33.18902746793042,0,1
VEN-02964,2,100.0,0,0,30.434841156838303,0,0
VEN-02965,0,98.91624606867806,2,0,24.729561948538624,1,0
VEN-02966,4,100.0,1,0,10.15397803063628,0,1
VEN-02967,3,98.31400250743934,2,0,44.19919211444746,0,1
VEN-02968,4,99.7528928022227,0,0,22.322153320512253,0,1
VEN-02969,3,99.2254075086242,1,0,10.716540676283785,1,1
VEN-02970,1,99.8988346351332,3,0,26.09538530267384,2,0
VEN-02971,0,99.6862173457753,1,0,27.183300040576004,0,2
VEN-02972,0,99.85678490331718,1,0,8.223140956187159,1,0
VEN-02973,3,98.58412792410358,5,0,34.5419332566954,2,0
VEN-02974,1,99.95426432284783,0,0,4.59237075837049,1,0
VEN-02975,0,99.61798661271015,3,0,31.1448667260606,1,1
VEN-02976,5,100.0,0,0,7.098785058213259,0,0
VEN-02977,2,99.01935473482952,0,0,33.8806100181427,0,2
VEN-02978,1,98.85799112178664,2,0,3.5751728815264205,0,0
VEN-02979,2,99.94565074429828,2,0,24.00475376518835,0,1
VEN-02980,3,99.82271646398316,0,0,16.91625065737967,0,1
VEN-02981,2,98.56232225406616,0,0,10.185957157670988,0,0
VEN-02982,1,99.96085418747413,0,0,14.739689849923398,0,0
VEN-02983,4,98.8075694777627,0,0,19.601915087638577,0,0
VEN-02984,2,100.0,3,0,11.510979665940976,0,3
VEN-02985,2,98.6354954371297,0,0,8.44242819567314,1,1
VEN-02986,2,100.0,1,0,33.063123708252505,0,0
VEN-02987,2,99.65471919171578,2,0,8.184603044661198,0,3
VEN-02988,3,98.311618762368,1,0,15.75890427649631,1,0
VEN-02989,1,98.91494498637454,1,0,16.022143961516203,1,0
VEN-02990,0,99.3073262613114,0,0,14.375897344321825,1,2
VEN-02991,1,98.97620358125612,0,0,50.42238266194977,1,1
VEN-02992,2,99.49395822822731,1,1,29.01615024916833,0,0
VEN-02993,1,99.94748267206222,0,0,26.686638318649145,0,1
VEN-02994,1,98.9453372673343,3,0,34.607940605804814,0,3
VEN-02995,2,99.9564105492934,0,0,75.36861961705408,0,1
VEN-02996,2,100.0,1,1,20.11053158737893,0,2
VEN-02997,2,100.0,1,0,41.00841764897108,1,0
VEN-02998,4,98.60364972590092,1,1,2.4553494322988327,0,0
VEN-02999,0,99.72074755306966,1,0,51.96021859134898,2,1
VEN-03000,4,99.0295714489882,0,0,22.58837313400925,1,1
VEN-03001,2,99.13648490301053,1,0,13.89464515002169,1,0
VEN-03002,3,99.64788338068436,0,0,33.69127469554202,0,0
VEN-03003,4,99.64896008946748,2,0,12.913118884960994,0,1
VEN-03004,1,98.29370917994896,1,0,12.609666334199572,0,1
VEN-03005,0,99.19929076274794,2,1,20.382216682737084,0,0
VEN-03006,0,99.09069223888044,1,0,47.54986534107101,0,1
VEN-03007,1,99.56696697322968,2,0,27.45112180003241,1,0
VEN-03008,2,99.9623860266346,1,0,10.0832224489676,0,0
VEN-03009,3,99.78996494094277,1,1,27.579320428510695,0,2
VEN-03010,1,99.27741527092849,2,0,15.97985286082556,0,0
VEN-03011,1,98.70103859196,1,0,13.916791677441086,0,0
VEN-03012,3,99.6783354554483,2,0,7.408893809404923,0,1
VEN-03013,5,99.68941809791605,2,0,19.82704379467995,1,1
VEN-03014,2,99.12660228022644,0,0,19.927144137002635,0,0
VEN-03015,2,97.85773970975264,1,1,34.05741139385415,0,1
VEN-03016,1,99.20023485569985,0,0,21.90355979234874,0,1
VEN-03017,1,98.08311814268296,1,0,4.068301807108361,0,2
VEN-03018,0,98.53264405068953,3,0,24.73495130925379,0,1
VEN-03019,1,100.0,5,0,8.647065228615812,0,2
VEN-03020,2,98.92782830366444,2,0,8.348859248150735,0,1
VEN-03021,5,99.00395504819214,0,0,17.283539415830948,0,1
VEN-03022,2,99.01880654046036,1,0,9.52647640459885,1,0
VEN-03023,2,100.0,0,0,33.368270770003946,0,1
VEN-03024,1,99.6324592603145,2,0,16.66204412071688,0,2
VEN-03025,4,98.7793358690568,2,0,13.060893059752855,0,2
VEN-03026,2,99.83405771758804,2,1,27.49396800831881,1,0
VEN-03027,3,98.92027504132416,1,0,7.425174651077085,0,1
VEN-03028,5,100.0,3,1,25.82683888531313,1,0
VEN-03029,3,98.75324457172674,1,0,7.150389025373834,1,2
VEN-03030,2,100.0,2,0,12.565744264290654,1,1
VEN-03031,1,100.0,2,0,32.306114486641384,0,1
VEN-03032,0,99.36454392916156,3,1,39.27510505347011,1,2
VEN-03033,1,100.0,1,0,10.627670980431466,0,0
VEN-03034,3,99.61770032421788,0,0,49.03705184828775,0,0
VEN-03035,1,99.38353024220696,0,0,3.193930026420494,1,0
VEN-03036,3,99.18515938918524,5,1,7.044733781850844,0,0
VEN-03037,1,98.6984826489404,0,0,5.222952062006812,0,0
VEN-03038,0,99.45461025895192,0,0,38.743036266886826,1,1
VEN-03039,2,100.0,1,0,7.848891637908737,0,0
VEN-03040,4,100.0,1,0,18.516875771307618,0,1
VEN-03041,0,100.0,3,0,15.116134689539075,1,0
VEN-03042,2,99.58505335072748,0,0,7.9266794915223615,1,1
VEN-03043,0,99.27087979671543,3,0,15.990152211824093,0,0
VEN-03044,1,98.0396231952041,2,0,11.827760336725287,0,0
VEN-03045,4,99.65367253701942,4,1,16.054663168272857,0,2
VEN-03046,0,99.80378077347582,1,0,35.42114914968581,1,0
VEN-03047,0,99.1387728251689,2,0,13.402837171768264,0,2
VEN-03048,1,98.80467940819692,0,0,15.090256158171588,0,0
VEN-03049,5,98.72074205127716,2,0,28.53256546796857,0,0
VEN-03050,2,99.45511602915602,0,0,8.134952184139044,1,1
VEN-03051,1,99.65991003717808,0,0,23.36811407080267,1,1
VEN-03052,4,99.05365583380718,1,0,8.53372365169515,0,0
VEN-03053,3,99.83432391583932,2,0,26.114284293964232,0,0
VEN-03054,2,99.65825258930433,0,0,24.10420846598847,0,0
VEN-03055,2,99.71867065075595,1,0,22.58206145454804,2,2
VEN-03056,2,100.0,1,0,23.94395509969256,0,1
