related_party_id,open_issue_count,overdue_issue_count,repeat_issue_count_24m,mean_days_to_remediate,risk_acceptance_count_24m
VEN-02503,3,2,2,125.7311126343288,1
VEN-02504,3,0,1,41.328913263794,1
VEN-02505,1,0,1,214.37072040486828,0
VEN-02506,2,1,1,47.17328247632345,1
VEN-02507,1,0,0,89.68938740570228,2
VEN-02508,2,1,0,140.5857832902834,0
VEN-02509,0,0,1,25.166824205842047,0
VEN-02510,1,1,0,99.8611000258101,1
VEN-02511,2,1,3,108.57785106362932,1
VEN-02512,1,0,2,27.88232466382917,0
VEN-02513,1,1,0,84.36874343988828,1
VEN-02514,1,1,3,51.21889024316528,0
VEN-02515,1,0,0,130.73732625589858,2
VEN-02516,3,0,0,63.68580238895127,0
VEN-02517,4,2,0,110.9533714693908,0
VEN-02518,4,0,0,29.596640083703434,1
VEN-02519,1,1,1,54.83228174005752,2
VEN-02520,3,0,0,96.34951301787976,0
VEN-02521,5,2,1,51.03851818761007,0
VEN-02522,3,0,1,150.42354398132875,0
VEN-02523,2,0,0,138.08595402853138,0
VEN-02524,5,1,2,59.9842176856377,2
VEN-02525,2,0,1,64.52955503737054,0
VEN-02526,6,1,0,131.44174767311307,0
VEN-02527,2,1,0,125.49449106377328,1
VEN-02528,4,1,0,88.35090152255611,2
VEN-02529,3,0,1,97.16528965793712,0
VEN-02530,2,0,0,60.712075717884034,0
VEN-02531,3,2,0,35.98451150971134,2
VEN-02532,4,1,3,98.78122384154328,0
VEN-02533,3,2,2,52.01738411605324,0
VEN-02534,4,0,1,54.03365142321852,1
VEN-02535,4,1,0,90.11466235358684,0
VEN-02536,3,1,1,121.41556805822904,0
VEN-02537,3,2,1,77.36699875898829,0
VEN-02538,5,0,0,59.37932415418965,0
VEN-02539,3,1,2,73.36233802411664,1
VEN-02540,2,0,0,41.73086699599381,1
VEN-02541,1,1,1,81.9055322238972,2
VEN-02542,0,0,0,53.732257314726574,0
VEN-02543,3,1,0,40.7512182340723,2
VEN-02544,2,0,1,101.70367711523762,0
VEN-02545,1,0,0,40.81037137234017,1
VEN-02546,6,4,0,155.89194286331607,0
VEN-02547,2,0,0,118.6962026504096,1
VEN-02548,1,1,1,49.40392886995164,1
VEN-02549,0,0,0,46.39012701210608,1
VEN-02550,4,0,0,111.88690954579674,1
VEN-02551,3,1,0,58.27533512716601,1
VEN-02552,1,1,1,107.69925243460466,2
VEN-02553,0,0,0,72.15733421244474,3
VEN-02554,3,0,0,142.73030763982717,0
VEN-02555,3,0,0,34.25959176334338,0
VEN-02556,2,0,1,32.957040163891456,1
VEN-02557,0,0,1,36.08501541146039,0
VEN-02558,3,1,0,89.04493548124358,0
VEN-02559,2,1,0,97.40386635294702,2
VEN-02560,1,0,1,97.47799070064649,0
VEN-02561,3,1,1,58.03857239365514,0
VEN-02562,1,1,0,111.26769978651924,3
VEN-02563,3,0,0,51.36420792019748,1
VEN-02564,0,0,0,57.20449753453146,0
VEN-02565,5,2,1,47.5029628754153,0
VEN-02566,1,0,1,113.79017323867092,1
VEN-02567,6,2,0,61.48318231386919,0
VEN-02568,2,0,0,37.38504164474836,0
VEN-02569,2,1,0,132.6546169640902,0
VEN-02570,1,0,0,85.83120988083827,2
VEN-02571,2,0,0,75.02379875257964,2
VEN-02572,3,0,0,79.95475385312197,1
VEN-02573,1,1,1,169.04835456271724,2
VEN-02574,2,0,0,55.733351544983,0
VEN-02575,3,0,1,85.0881723823185,0
VEN-02576,3,0,0,143.07682554928442,0
VEN-02577,0,0,2,61.04232296238052,1
VEN-02578,4,2,0,17.05644792249472,1
VEN-02579,3,0,0,53.57047931990871,1
VEN-02580,1,1,0,144.2377463748246,2
VEN-02581,3,0,1,126.86446112688976,0
VEN-02582,5,2,0,72.43876995571475,0
VEN-02583,4,2,1,37.378823929517445,1
VEN-02584,1,0,0,72.77643517676422,0
VEN-02585,1,0,0,50.28802409896152,1
VEN-02586,3,1,0,43.04540544515709,0
VEN-02587,1,0,2,77.82805852477557,1
VEN-02588,4,1,0,100.69501944428862,0
VEN-02589,3,1,0,68.2940769584578,0
VEN-02590,3,2,1,45.22390573997204,0
VEN-02591,4,1,0,21.155752061508423,2
VEN-02592,4,2,0,43.53950270441638,0
VEN-02593,2,0,0,89.28238388551745,2
VEN-02594,3,0,0,18.357752576626428,1
VEN-02595,2,0,0,54.86597324163439,0
VEN-02596,1,0,0,52.54504022400581,0
VEN-02597,4,0,0,37.94432759534736,0
VEN-02598,7,1,0,52.0631119926965,0
VEN-02599,2,0,0,60.72291654852913,1
VEN-02600,2,0,0,137.3575672342566,0
VEN-02601,5,2,0,49.60413016646152,0
VEN-02602,2,0,0,53.98521206314294,0
VEN-02603,2,2,0,55.18244368577774,0
VEN-02604,2,1,0,91.36388911935904,0
VEN-02605,0,0,0,170.1187007078214,1
VEN-02606,7,1,0,83.53898219544152,2
VEN-02607,2,1,1,53.27132736667893,0
VEN-02608,2,2,0,34.61089902545475,4
VEN-02609,3,0,0,76.80009948909306,0
VEN-02610,1,1,0,32.41562792879587,0
VEN-02611,3,1,0,21.08556711191521,1
VEN-02612,4,1,1,58.01942249185109,1
VEN-02613,3,0,0,189.26758158486527,2
VEN-02614,5,2,0,115.86233680985434,3
VEN-02615,3,2,0,90.98692704025278,0
VEN-02616,2,1,0,40.51502512345191,2
VEN-02617,3,1,0,56.06845823224566,1
VEN-02618,1,0,0,108.5201633115204,1
VEN-02619,2,0,0,110.63278642182134,0
VEN-02620,2,1,0,16.464604281826084,0
VEN-02621,3,0,0,54.14646138743526,1
VEN-02622,3,1,0,56.85428167151869,0
VEN-02623,7,5,0,151.16760266137328,1
VEN-02624,4,0,0,43.4608213933457,1
VEN-02625,1,0,0,78.27434674350583,0
VEN-02626,1,0,1,43.68881122541626,1
VEN-02627,7,2,2,52.00834433142296,0
VEN-02628,4,2,0,33.666723746337915,1
VEN-02629,2,1,1,34.28913314491823,1
VEN-02630,1,0,0,38.12265439123666,1
VEN-02631,3,0,0,25.471940342666663,1
VEN-02632,6,2,0,60.45304645519874,0
VEN-02633,0,0,0,69.17386140065221,2
VEN-02634,2,0,1,27.33755692320089,2
VEN-02635,4,1,0,20.39579600081001,0
VEN-02636,2,0,0,96.33158577096783,0
VEN-02637,3,1,0,79.40735324598535,0
VEN-02638,8,3,0,127.65504165367668,0
VEN-02639,4,2,0,84.22155007672615,1
VEN-02640,2,0,0,32.38763571063652,0
VEN-02641,2,0,0,31.788355753301893,2
VEN-02642,7,1,0,38.53255482482443,0
VEN-02643,1,0,0,54.24026740909394,0
VEN-02644,5,0,1,61.58252425242276,2
VEN-02645,2,1,1,95.5864288924112,0
VEN-02646,8,2,1,113.27847405122294,0
VEN-02647,4,1,0,32.83324745293087,0
VEN-02648,3,1,0,100.90888787410891,2
VEN-02649,3,2,0,60.934358442410165,1
VEN-02650,2,1,1,70.12013533716033,0
VEN-02651,3,1,1,194.87127293429947,0
VEN-02652,1,1,0,142.0224791350448,0
VEN-02653,3,2,0,34.88814378341938,0
VEN-02654,3,2,1,82.18535800473428,1
VEN-02655,2,0,0,68.1737260772354,0
VEN-02656,1,0,1,96.58190931861442,1
VEN-02657,2,0,0,67.97762834356288,2
VEN-02658,6,3,0,22.68775758924302,1
VEN-02659,4,1,0,132.4510166453892,0
VEN-02660,3,0,0,48.63949293698202,1
VEN-02661,6,0,0,21.977834745493865,2
VEN-02662,0,0,0,110.78059224234738,0
VEN-02663,3,2,0,84.78127521881056,0
VEN-02664,2,1,1,39.46135720972761,1
VEN-02665,6,4,1,164.75971799772893,1
VEN-02666,1,0,0,157.9080714211737,0
VEN-02667,3,1,0,64.87198816863219,0
VEN-02668,3,1,2,64.07945436055795,0
VEN-02669,1,0,0,27.1738651644934,0
VEN-02670,0,0,0,116.66930920186648,2
VEN-02671,2,1,1,124.9524617195826,0
VEN-02672,2,0,0,55.192828635328446,1
VEN-02673,4,3,0,88.73664090546264,0
VEN-02674,1,0,0,84.67483112682761,0
VEN-02675,2,1,0,36.919720617703405,1
VEN-02676,5,3,0,264.0196356437383,1
VEN-02677,4,1,2,127.58561079041527,0
VEN-02678,4,2,0,87.74931953899636,0
VEN-02679,4,1,1,69.98041913605202,0
VEN-02680,2,2,1,28.153677371412343,0
VEN-02681,5,1,1,74.73528264257894,0
VEN-02682,2,1,0,81.55169747545206,0
VEN-02683,0,0,0,168.01438461042252,1
VEN-02684,2,0,0,22.86716048185741,0
VEN-02685,4,2,1,68.208804434628,0
VEN-02686,2,2,0,59.848112029415645,0
VEN-02687,4,1,0,49.25928955275726,0
VEN-02688,0,0,0,42.54573787938995,1
VEN-02689,2,2,0,129.09899739834134,0
VEN-02690,4,2,0,47.83160757777145,0
VEN-02691,3,2,1,194.44450337883492,0
VEN-02692,2,0,0,59.855612665616256,3
VEN-02693,3,2,1,22.494678869941488,1
VEN-02694,3,2,0,54.02150721769686,4
VEN-02695,3,1,2,120.62448881659552,0
VEN-02696,4,2,0,66.49389481398133,0
VEN-02697,1,0,0,73.48028993386845,0
VEN-02698,5,1,1,95.83855808749676,2
VEN-02699,4,3,0,20.620161838036,0
VEN-02700,3,0,0,70.93413382025787,2
VEN-02701,3,2,0,123.10749214272684,1
VEN-02702,2,1,0,32.84545602074962,1
VEN-02703,2,1,0,22.04504814877672,0
VEN-02704,4,2,0,111.96869081810352,0
VEN-02705,3,1,1,97.65883266611996,0
VEN-02706,2,0,0,172.44917462968618,0
VEN-02707,1,0,0,126.71313837652716,0
VEN-02708,5,3,0,56.11666130640223,0
VEN-02709,1,0,0,88.06810702196644,0
VEN-02710,3,0,0,63.73309122997118,1
VEN-02711,5,1,1,62.46532639174978,2
VEN-02712,1,0,1,100.76240701328682,1
VEN-02713,4,1,0,52.87046033053437,1
VEN-02714,1,0,0,46.564711624897605,0
VEN-02715,2,1,2,97.7418232120856,2
VEN-02716,2,1,0,22.43011854270498,1
VEN-02717,5,2,2,66.69725506512795,0
VEN-02718,3,2,0,18.08137025360848,1
VEN-02719,1,0,0,37.49661206166389,0
VEN-02720,1,0,0,82.26338963339278,2
VEN-02721,5,2,0,85.96004530118455,3
VEN-02722,2,1,1,85.86434688056038,1
VEN-02723,3,1,0,97.59608879172028,1
VEN-02724,1,0,1,38.10889374394017,1
VEN-02725,2,0,0,93.88976674300166,0
VEN-02726,2,1,0,117.271705784493,0
VEN-02727,5,2,0,79.08674541408378,0
VEN-02728,3,0,0,12.69245312824189,2
VEN-02729,4,1,0,80.64408078524099,1
VEN-02730,3,0,0,33.62682430859169,1
VEN-02731,2,0,0,31.842885089712087,2
VEN-02732,3,2,1,82.2535324501222,0
VEN-02733,3,0,3,86.5765225055114,2
VEN-02734,6,4,1,70.04760449904587,0
VEN-02735,6,2,1,139.37272208706818,0
VEN-02736,6,3,1,68.2921670377665,1
VEN-02737,3,0,0,47.37270265001165,1
VEN-02738,1,0,1,102.71784274432514,1
VEN-02739,0,0,3,55.630458657824754,0
VEN-02740,2,1,0,76.41842328389271,3
VEN-02741,4,1,0,88.69070840592829,1
VEN-02742,2,1,1,107.50840598278036,0
VEN-02743,3,1,0,146.66785947116293,1
VEN-02744,4,1,2,88.79055069484968,0
VEN-02745,1,1,1,19.57228095016388,0
VEN-02746,5,1,0,112.56618810144911,0
VEN-02747,5,1,1,75.63826678960785,0
VEN-02748,2,1,0,53.10155220863194,1
VEN-02749,1,1,1,83.66022632433771,1
VEN-02750,3,1,0,59.05479963257064,2
VEN-02751,3,1,0,82.1677179387867,2
VEN-02752,3,0,0,78.65498178349111,0
VEN-02753,2,1,0,51.40264191173559,0
VEN-02754,1,0,0,70.42487147503405,0
VEN-02755,3,2,0,122.0347957442072,0
VEN-02756,4,1,1,129.73079163869076,0
VEN-02757,3,3,1,29.14500107454964,1
VEN-02758,2,1,0,36.57977644825499,1
VEN-02759,3,0,0,96.58527211765092,3
VEN-02760,1,0,0,70.82171839026167,1
VEN-02761,4,1,0,84.63594461174044,2
VEN-02762,1,0,0,95.2191981267409,0
VEN-02763,1,0,1,48.00078816265079,0
VEN-02764,5,2,1,14.966681362067805,2
VEN-02765,3,0,0,66.07426327154715,3
VEN-02766,2,1,1,147.50530345462005,1
VEN-02767,4,1,0,61.17983861916689,0
VEN-02768,4,1,0,117.24263449557694,1
VEN-02769,2,1,0,103.49986729512194,4
VEN-02770,4,0,0,47.213026932857694,3
VEN-02771,7,1,1,69.91726689987766,3
VEN-02772,0,0,0,98.72267171226444,1
VEN-02773,3,1,0,41.55537545719564,1
VEN-02774,0,0,0,34.60685398678146,0
VEN-02775,3,1,2,70.13484236093933,1
VEN-02776,3,0,0,101.46485090824405,1
VEN-02777,2,0,1,58.29520503761874,2
VEN-02778,1,0,1,79.25852179059365,0
VEN-02779,3,2,1,51.66744275451551,0
VEN-02780,2,1,0,7.39783849107558,1
VEN-02781,6,2,1,69.28876082161878,0
VEN-02782,5,1,1,43.942135751092486,1
VEN-02783,3,2,0,78.77874598887922,1
VEN-02784,1,0,4,86.82038611245734,1
VEN-02785,2,1,1,63.63248734143933,1
VEN-02786,4,0,0,126.29682373838976,0
VEN-02787,5,0,0,53.28041152399274,2
VEN-02788,1,0,0,98.96742482386163,0
VEN-02789,4,3,0,87.6929211195476,0
VEN-02790,3,0,0,83.63073304984222,0
VEN-02791,4,1,1,147.69949705296554,0
VEN-02792,4,0,0,23.657604285481987,1
VEN-02793,3,1,1,19.95060244452727,1
VEN-02794,1,1,0,84.80952816497349,1
VEN-02795,2,2,0,29.76741775694909,3
VEN-02796,3,2,0,57.58082691009746,2
VEN-02797,1,0,0,51.98062452104977,1
VEN-02798,3,1,0,107.1884984704896,0
VEN-02799,3,1,0,52.05096149062622,0
VEN-02800,4,3,0,34.64747733315266,0
VEN-02801,3,0,0,73.61208201992063,1
VEN-02802,4,2,0,75.37972307664512,1
VEN-02803,0,0,1,71.11868022463288,3
VEN-02804,1,1,1,38.71250766397762,0
VEN-02805,5,1,1,82.90926295178285,1
VEN-02806,1,0,0,36.152241179183015,0
VEN-02807,2,0,1,32.43401041127333,1
VEN-02808,3,1,0,77.41724984138533,0
VEN-02809,2,0,1,70.04261606693382,0
VEN-02810,2,0,0,199.7035717531481,1
VEN-02811,3,2,1,113.04293599716549,1
VEN-02812,2,0,0,75.83334251068989,1
VEN-02813,1,0,3,76.65667384771854,3
VEN-02814,1,1,0,25.575229082837367,1
VEN-02815,4,1,0,104.69020720142304,0
VEN-02816,3,0,0,60.27457714604139,2
VEN-02817,4,2,1,58.69523996416257,0
VEN-02818,4,1,0,85.81467988544476,0
VEN-02819,2,0,0,98.49198351176602,1
VEN-02820,0,0,0,77.89163811817419,0
VEN-02821,3,1,0,125.63989832380496,1
VEN-02822,3,0,1,79.01706503735466,0
VEN-02823,4,2,0,101.46037395407492,0
VEN-02824,4,1,0,28.52306328321888,1
VEN-02825,5,2,0,37.00709709467375,1
VEN-02826,6,1,0,117.04742057465528,1
VEN-02827,1,1,1,61.8268774063236,1
VEN-02828,2,2,0,63.128162205946815,1
VEN-02829,2,2,0,79.2701052421683,0
VEN-02830,4,1,0,22.584888383712013,0
VEN-02831,5,1,0,23.224536478525376,0
VEN-02832,1,0,2,117.76347884231063,1
VEN-02833,1,0,0,44.02664044649914,0
VEN-02834,3,1,0,130.87838195090512,3
VEN-02835,2,0,0,103.85869176646494,0
VEN-02836,2,1,1,68.30029899536899,0
VEN-02837,2,1,0,90.50442877912148,0
VEN-02838,2,0,0,80.98311369451825,1
VEN-02839,3,0,2,38.0628226571709,0
VEN-02840,3,2,0,25.502881864887637,1
VEN-02841,4,1,0,30.736405180500928,0
VEN-02842,0,0,1,66.22863970010741,2
VEN-02843,2,0,0,72.54348771753939,2
VEN-02844,0,0,0,122.12530976136026,1
VEN-02845,0,0,0,93.34716138416924,0
VEN-02846,4,1,1,160.84127360449406,0
VEN-02847,3,0,2,158.24601116531773,1
VEN-02848,2,0,1,58.73787644599569,0
VEN-02849,2,0,0,70.03244805212641,0
VEN-02850,4,1,1,71.6225380448961,1
VEN-02851,2,0,0,68.08009945424168,0
VEN-02852,1,0,0,63.455938691728605,2
VEN-02853,2,0,0,95.27289405442104,0
VEN-02854,3,1,1,28.34288225679628,0
VEN-02855,5,0,1,67.20297493166657,3
VEN-02856,3,1,0,66.33209904337096,2
VEN-02857,1,1,0,70.07937427680189,2
VEN-02858,5,0,2,132.61751072611588,1
VEN-02859,3,0,1,43.31475947029608,0
VEN-02860,3,2,0,61.68919395310729,0
VEN-02861,1,1,0,97.41406323270144,0
VEN-02862,2,0,0,50.11525649405063,0
VEN-02863,3,2,0,8.738021264514904,0
VEN-02864,5,3,1,60.006507029462014,1
VEN-02865,4,1,1,80.38272474895538,1
VEN-02866,3,0,0,82.73661937553241,1
VEN-02867,2,2,0,100.2199249616509,0
VEN-02868,2,0,0,57.83812077271666,0
VEN-02869,2,0,0,39.32600361945789,0
VEN-02870,2,0,0,127.94975276651836,0
VEN-02871,0,0,0,53.210616338862295,0
VEN-02872,3,1,0,63.4185267572227,2
VEN-02873,5,2,1,46.636982469958056,0
VEN-02874,4,2,1,98.33631676015574,0
VEN-02875,3,2,0,26.52011217693309,1
VEN-02876,2,2,0,91.42117821675198,0
VEN-02877,1,0,0,50.41759343186732,0
VEN-02878,2,2,0,136.27004959016256,1
VEN-02879,3,0,0,67.22707339756421,0
VEN-02880,3,0,0,43.856456960933485,0
VEN-02881,4,2,2,126.65004450475342,1
VEN-02882,2,0,0,33.750953714606936,3
VEN-02883,5,1,1,60.13202408048906,2
VEN-02884,4,1,1,70.03884753830923,0
VEN-02885,2,0,0,48.58864897233335,0
VEN-02886,3,0,0,52.82124582310652,1
VEN-02887,3,1,0,53.03069211293304,1
VEN-02888,2,1,2,71.0122148167209,1
VEN-02889,1,0,0,166.38986637136327,1
VEN-02890,4,2,1,74.02256440215426,1
VEN-02891,4,2,0,128.68669239428914,0
VEN-02892,2,0,0,65.1378569146341,0
VEN-02893,1,1,0,172.0364418411424,1
VEN-02894,4,3,0,95.17171186772082,0
VEN-02895,1,0,0,34.389215744252944,0
VEN-02896,0,0,0,35.82206857793606,0
VEN-02897,0,0,0,16.124209528105915,1
VEN-02898,2,0,0,51.47697692105441,0
VEN-02899,4,2,0,106.76557678993176,0
VEN-02900,0,0,2,114.80409226898016,0
VEN-02901,4,2,0,63.92532631432948,1
VEN-02902,0,0,0,75.95433711237406,0
VEN-02903,6,1,1,41.83419582997976,0
VEN-02904,2,1,0,21.32856455577587,1
VEN-02905,1,0,0,105.01601362059128,0
VEN-02906,2,0,0,104.15410391324583,1
VEN-02907,2,0,1,28.319704538437417,1
VEN-02908,4,1,1,86.64305112906746,0
VEN-02909,0,0,1,75.49248481478753,0
VEN-02910,2,1,0,90.93191793242516,1
VEN-02911,0,0,2,92.674314482689,1
VEN-02912,1,0,0,34.46426308077773,1
VEN-02913,7,0,1,105.53133364236544,1
VEN-02914,3,0,1,42.70553198519571,0
VEN-02915,1,0,2,118.21948456508954,0
VEN-02916,2,1,1,80.51723835932059,1
VEN-02917,1,1,1,46.27347125152372,1
VEN-02918,5,0,0,98.9236055691853,0
VEN-02919,3,1,0,180.44562940526356,0
VEN-02920,3,0,0,98.7923423526115,1
VEN-02921,2,0,1,51.85384568821043,0
VEN-02922,3,0,1,93.4738551512486,0
VEN-02923,4,0,1,169.7777535213714,0
VEN-02924,1,0,2,124.34186718942892,0
VEN-02925,1,0,1,95.60602583056668,1
VEN-02926,3,1,1,77.04487436323932,0
VEN-02927,1,1,0,131.68853055895863,2
VEN-02928,4,1,0,69.42909802089366,0
VEN-02929,0,0,1,66.41412109433055,1
VEN-02930,2,1,1,32.63470042689842,0
VEN-02931,4,1,2,27.369977915548677,0
VEN-02932,2,0,0,126.6387163594692,0
VEN-02933,2,1,0,124.00373687896274,0
VEN-02934,4,1,1,86.3799137893383,1
VEN-02935,6,2,0,167.5970916482031,0
VEN-02936,2,1,0,99.17270436145878,0
VEN-02937,3,2,1,84.35354902739026,0
VEN-02938,1,1,1,93.07527297221914,0
VEN-02939,2,1,0,17.86391570538793,3
VEN-02940,1,0,0,54.4731583952663,0
VEN-02941,3,0,0,75.15346483692149,0
VEN-02942,3,1,1,146.26383683330263,0
VEN-02943,1,0,1,101.07653135316352,0
VEN-02944,4,2,0,66.0824682052537,1
VEN-02945,2,0,0,74.50204470880902,2
VEN-02946,3,1,0,34.46721926075242,0
VEN-02947,5,0,1,77.0270685447596,0
VEN-02948,1,0,1,76.61365719664208,1
VEN-02949,6,1,1,94.60248340793363,0
VEN-02950,4,2,1,55.67001087030873,1
VEN-02951,2,0,1,75.16305046467386,0
VEN-02952,0,0,1,41.15097003489058,0
VEN-02953,3,2,0,21.07014246584829,2
VEN-02954,1,0,0,119.73000386426268,0
VEN-02955,5,4,1,34.38038022894298,0
VEN-02956,3,1,0,131.70355431234506,0
VEN-02957,4,2,0,67.2279295480807,1
VEN-02958,2,0,0,35.788794808423816,1
VEN-02959,2,1,0,70.79352645334754,1
VEN-02960,1,0,0,37.28114712211561,1
VEN-02961,0,0,0,64.23925155033956,0
VEN-02962,2,0,1,64.92504728523703,0
VEN-02963,2,0,1,39.110112467440345,1
VEN-02964,1,0,0,195.8470631212782,1
VEN-02965,4,1,0,89.9890243437909,1
VEN-02966,3,0,0,40.42989303735051,0
VEN-02967,3,0,0,36.25669393178751,2
VEN-02968,2,1,0,33.74019688822241,1
VEN-02969,2,1,1,70.72851120153088,1
VEN-02970,2,0,0,56.018043272997495,1
VEN-02971,3,0,0,77.40035086711195,1
VEN-02972,3,1,0,208.86187201651808,1
VEN-02973,3,0,1,59.71379909265929,1
VEN-02974,2,0,1,177.3057989623082,0
VEN-02975,0,0,1,78.41740387033688,0
VEN-02976,2,0,0,34.57764143340881,0
VEN-02977,2,0,0,54.5737944268388,2
VEN-02978,1,1,1,37.58019033124552,2
VEN-02979,4,2,0,80.22124684620483,0
VEN-02980,3,0,0,60.06431081419183,0
VEN-02981,7,3,0,76.84772774952253,0
VEN-02982,1,0,1,89.23797070145561,0
VEN-02983,5,1,0,59.36660566554062,0
VEN-02984,0,0,1,108.50394641246116,0
VEN-02985,2,0,1,68.60338768693344,0
VEN-02986,4,1,0,53.59589133712931,0
VEN-02987,2,0,0,71.50668693272794,1
VEN-02988,2,1,0,56.84179209574216,0
VEN-02989,6,1,1,62.40248620544696,0
VEN-02990,3,1,0,62.37404109078385,1
VEN-02991,1,0,0,40.48245397916962,2
VEN-02992,1,0,1,75.39686978099789,0
VEN-02993,2,1,0,73.89763121991426,0
VEN-02994,4,2,0,69.96159200725161,0
VEN-02995,2,0,1,74.3396476011841,1
VEN-02996,3,0,1,204.7997995231448,1
VEN-02997,3,0,0,53.39403187995155,0
VEN-02998,2,2,1,39.44560689464475,2
VEN-02999,7,1,1,58.5925396051976,0
VEN-03000,4,1,0,68.24930008102149,0
VEN-03001,3,1,0,143.74863358889823,2
VEN-03002,0,0,0,49.48139301871494,3
VEN-03003,2,1,0,44.21021142716195,0
VEN-03004,5,1,0,58.87299741241475,0
VEN-03005,4,1,1,27.002524652759742,0
VEN-03006,4,4,0,73.27589307650213,1
VEN-03007,3,2,1,74.0876814425838,1
VEN-03008,1,0,0,92.47784715660454,2
VEN-03009,1,0,0,38.16960527800956,0
VEN-03010,9,6,0,12.250554709296248,0
VEN-03011,3,2,0,137.6474799658105,1
VEN-03012,4,0,1,66.1964749051929,0
VEN-03013,3,0,0,101.23204876827307,0
VEN-03014,6,1,1,26.38249260963392,0
VEN-03015,3,1,0,76.43232221066239,0
VEN-03016,4,0,0,76.66114728007038,0
VEN-03017,1,0,0,99.16928038663303,0
VEN-03018,2,1,0,58.36600399624985,0
VEN-03019,3,1,1,42.58779899938766,0
VEN-03020,4,0,0,61.70705904194345,0
VEN-03021,0,0,0,122.8072898540507,1
VEN-03022,3,1,0,77.67720484803758,1
VEN-03023,3,1,0,43.85308563032546,1
VEN-03024,6,3,0,75.95984228874143,1
VEN-03025,4,1,0,101.45966815488404,1
VEN-03026,2,1,0,133.55344828506873,1
VEN-03027,0,0,0,87.20340137876819,0
VEN-03028,2,0,1,25.17787426261892,1
VEN-03029,1,0,1,36.68391978289952,0
VEN-03030,3,0,1,9.61178423753771,0
VEN-03031,2,1,0,61.19841256792766,1
VEN-03032,3,1,1,75.2375821249679,2
VEN-03033,3,3,0,163.4966649333687,1
VEN-03034,3,1,0,44.77932913406077,1
VEN-03035,3,0,0,84.20829308115303,0
VEN-03036,3,0,0,80.64158781181294,4
VEN-03037,1,0,0,61.19463039347223,1
VEN-03038,5,2,0,58.497784010054914,2
VEN-03039,2,1,2,136.55271562910832,0
VEN-03040,1,0,0,37.772958958519006,1
VEN-03041,0,0,0,89.28713400055936,1
VEN-03042,2,0,0,39.509430275301206,0
VEN-03043,4,2,2,120.16234657042914,0
VEN-03044,4,2,1,33.22649488564965,1
VEN-03045,2,0,0,44.3392741592576,0
VEN-03046,1,1,0,22.36729831664659,1
VEN-03047,5,3,0,22.78757595333881,1
VEN-03048,6,0,1,55.64675504424818,0
VEN-03049,1,1,0,137.27793081593094,0
VEN-03050,0,0,0,52.79834582448362,3
VEN-03051,2,1,0,82.22527352675048,0
VEN-03052,4,1,0,138.76729579888567,0
VEN-03053,3,1,0,100.5456578156794,0
VEN-03054,4,0,1,12.986796311562124,1
VEN-03055,2,1,0,149.7647941435902,0
VEN-03056,5,2,0,100.72156908354958,0
VEN-03057,1,0,0,43.62850609960346,2
VEN-03058,1,1,0,47.22730261034693,2
VEN-03059,2,2,1,98.87967594217275,0
VEN-03060,1,0,0,67.91524118599642,0
VEN-03061,0,0,0,52.27190768263639,1
VEN-03062,1,0,0,81.67058614541192,0
VEN-03063,0,0,1,112.78096986309708,0
VEN-03064,1,0,1,93.1215842140138,2
VEN-03065,2,0,2,101.91330515064972,0
VEN-03066,1,0,0,195.6527361338545,0
VEN-03067,5,3,0,88.84385419318832,1
VEN-03068,2,1,0,87.67740406286092,0
VEN-03069,0,0,1,118.71165330226783,1
VEN-03070,2,1,0,59.38130302901919,0
VEN-03071,1,0,0,25.48213968293174,0
VEN-03072,2,1,1,53.55864769602432,0
VEN-03073,3,2,0,64.42369311467544,0
VEN-03074,5,1,0,203.12992175450745,1
VEN-03075,4,3,1,16.683981734455077,0
VEN-03076,4,0,0,87.82631723196613,0
VEN-03077,2,1,0,63.49913749721991,0
VEN-03078,4,1,0,43.11152624875055,3
VEN-03079,2,1,0,92.94779582655586,3
VEN-03080,3,0,1,75.0624985850341,0
VEN-03081,2,0,0,79.99277223637834,0
VEN-03082,2,0,0,62.20968949977742,1
VEN-03083,4,0,0,103.67768961575196,0
VEN-03084,6,1,2,189.8912997532849,0
VEN-03085,7,2,0,52.00033865414535,2
VEN-03086,6,1,0,58.31784474297322,1
VEN-03087,2,1,0,119.41412121589,1
VEN-03088,4,2,0,177.2768242929457,1
VEN-03089,6,0,0,63.2100636870824,0
VEN-03090,2,1,1,58.10517779469694,0
VEN-03091,4,1,0,45.96002709944672,2
VEN-03092,4,2,1,54.75505217850625,1
VEN-03093,5,0,0,50.699158349243376,0
VEN-03094,6,0,0,98.38051222019284,0
VEN-03095,1,0,1,81.98952730674961,1
VEN-03096,1,0,2,24.84090205434253,0
VEN-03097,2,1,2,28.397315809869266,0
VEN-03098,1,0,2,94.20534568660264,1
VEN-03099,2,1,0,110.73156384719503,2
VEN-03100,5,1,1,79.1317623030906,0
VEN-03101,4,2,0,27.117966932603583,0
VEN-03102,1,1,0,90.26574807090256,0
VEN-03103,2,1,0,33.469223893701745,0
VEN-03104,6,1,0,65.69662097431326,2
VEN-03105,3,2,0,110.50981937866725,1
VEN-03106,2,2,0,139.2356563037257,0
VEN-03107,3,2,0,57.37904146362057,0
VEN-03108,2,0,0,67.0873181247207,1
